MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2009-12-1,46,35,23,26,24,21,88,67,45,30.11,30.05,29.97,10,10,10,9,4,13,0.00,3,,253
2009-12-2,36,29,21,26,14,6,75,52,29,30.14,30.09,30.03,10,10,10,13,6,16,0.00,2,,319
2009-12-3,30,23,15,11,7,1,74,53,31,30.41,30.30,30.14,10,10,10,10,4,,0.00,0,,291
2009-12-4,35,25,15,10,2,-6,67,42,17,30.41,30.21,29.90,10,10,10,18,9,22,0.00,1,,154
2009-12-5,28,20,11,25,19,9,92,77,62,29.91,29.85,29.80,10,6,0,17,5,20,0.03,6,Fog-Snow,337
2009-12-6,24,19,14,14,12,9,96,78,59,29.97,29.86,29.76,10,7,1,16,4,18,0.04,7,Snow,347
2009-12-7,24,21,17,19,16,11,92,77,62,29.82,29.63,29.39,10,8,2,12,4,13,0.03,7,Snow,332
2009-12-8,20,11,2,18,12,0,92,80,67,30.15,29.74,29.36,10,3,0,23,9,25,0.12,7,Fog-Snow,344
2009-12-9,22,14,5,8,5,1,88,70,51,30.26,30.16,30.03,10,8,2,14,8,16,T,5,Snow,151
2009-12-10,23,12,0,9,4,0,91,71,50,30.28,30.23,30.06,10,10,10,13,6,,0.00,1,,138
2009-12-11,21,12,2,13,8,0,95,81,67,30.30,30.17,30.07,10,10,8,10,3,12,0.00,5,,195
2009-12-12,40,29,17,32,21,14,92,81,70,30.06,29.93,29.68,10,6,1,17,6,24,0.05,8,Rain-Snow,198
2009-12-13,37,35,33,34,33,32,100,91,82,29.94,29.68,29.53,10,7,0,22,7,26,0.55,8,Fog-Rain-Snow,158
2009-12-14,41,34,27,31,27,22,89,74,59,30.30,30.13,29.96,10,10,10,13,7,13,T,5,Snow,108
2009-12-15,39,33,27,28,24,20,82,65,48,30.36,30.32,30.27,10,10,10,21,10,21,0.00,5,,146
2009-12-16,44,36,28,30,28,26,92,71,49,30.38,30.31,30.26,10,10,9,12,4,14,0.00,6,,242
2009-12-17,41,34,27,31,28,25,92,79,65,30.40,30.35,30.29,10,10,8,8,3,10,0.00,5,,288
2009-12-18,37,30,23,30,26,21,100,89,78,30.39,30.37,30.32,10,7,0,8,2,9,0.00,5,,291
2009-12-19,35,27,19,28,23,16,100,91,82,30.45,30.36,30.30,10,2,0,10,3,12,0.00,5,Fog,319
2009-12-20,27,25,22,25,24,20,100,94,88,30.35,30.23,30.09,3,1,0,9,3,12,T,8,Fog-Snow,342
2009-12-21,29,27,24,25,24,21,100,94,88,30.20,30.05,29.81,2,1,0,10,2,13,T,8,Fog-Snow,346
2009-12-22,30,27,23,27,25,21,100,93,85,29.90,29.70,29.59,10,2,0,12,5,15,0.13,8,Fog-Snow,321
2009-12-23,31,23,14,25,21,12,88,79,69,30.35,30.11,29.87,10,9,2,17,6,21,0.01,7,Snow,317
2009-12-24,29,22,15,19,16,12,92,80,68,30.45,30.39,30.35,10,10,10,8,2,9,0.00,4,,160
2009-12-25,25,16,6,17,14,6,100,87,74,30.38,30.33,30.19,10,9,7,10,3,13,0.00,5,,320
2009-12-26,26,18,10,16,12,7,92,76,60,30.41,30.34,30.21,10,6,2,9,3,14,0.00,3,,226
2009-12-27,24,17,9,16,11,7,96,85,74,30.51,30.40,30.23,7,4,2,9,3,12,0.00,4,,333
2009-12-28,23,16,9,16,13,9,92,82,71,30.57,30.44,30.29,7,4,2,9,3,13,T,6,,351
2009-12-29,23,18,12,20,16,10,92,86,80,30.27,30.14,30.03,6,2,0,8,1,8,0.11,8,Fog-Snow,342
2009-12-30,28,25,21,25,22,19,100,91,81,30.35,30.08,29.96,4,2,0,9,3,12,0.27,8,Fog-Snow,328
2009-12-31,33,27,21,23,21,19,100,80,59,30.49,30.42,30.35,10,7,2,18,7,24,0.01,6,Snow,162
