EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2009-1-1,28,22,16,5,0,-2,56,43,29,30.31,30.22,30.02,10,10,10,32,12,38,0.00,2,,304
2009-1-2,34,28,21,26,19,0,85,60,35,30.19,29.90,29.75,10,8,2,21,9,23,T,7,Snow,230
2009-1-3,42,34,26,22,14,9,85,58,30,30.09,29.99,29.78,10,10,9,25,14,31,0.00,1,,291
2009-1-4,45,35,24,12,9,5,55,40,25,30.12,30.07,29.99,10,10,10,18,9,24,0.00,4,,279
2009-1-5,45,42,38,31,22,2,58,43,27,30.02,29.96,29.92,10,10,10,17,9,23,T,7,,278
2009-1-6,39,35,30,27,13,-2,78,49,20,30.10,29.98,29.80,10,8,4,16,7,20,0.11,8,Rain,53
2009-1-7,39,35,31,36,32,28,92,87,82,29.76,29.38,29.11,10,6,2,25,11,31,1.17,8,Rain,38
2009-1-8,39,35,30,28,21,14,69,56,43,29.73,29.49,29.24,10,9,1,32,19,40,T,5,Snow,261
2009-1-9,35,30,25,15,12,10,58,48,38,30.26,30.03,29.75,10,10,9,23,13,31,T,2,Snow,300
2009-1-10,29,27,24,25,18,10,85,66,46,30.32,30.18,29.90,10,5,0,15,7,16,0.09,7,Snow,29
2009-1-11,32,29,25,27,22,15,92,75,58,30.04,29.87,29.73,10,8,3,22,11,25,0.16,6,Rain,347
2009-1-12,35,28,20,16,14,12,73,58,43,30.32,30.18,30.01,10,10,10,18,8,24,0.00,4,,305
2009-1-13,39,32,24,28,23,15,75,67,58,30.30,30.03,29.75,10,10,7,13,4,16,0.00,7,,210
2009-1-14,35,26,17,26,1,-5,78,53,27,30.18,30.07,29.74,10,10,7,31,12,40,0.00,5,,304
2009-1-15,23,19,15,11,8,0,80,64,47,30.43,30.22,30.10,10,6,0,20,12,24,0.01,7,Snow,2
2009-1-16,18,13,8,2,-4,-9,63,48,33,30.58,30.50,30.42,10,10,10,21,13,25,0.00,1,,280
2009-1-17,21,13,5,4,-5,-9,60,46,31,30.60,30.48,30.29,10,10,10,13,7,15,0.00,4,,229
2009-1-18,35,28,21,27,21,7,85,66,47,30.25,29.95,29.73,10,5,1,12,5,15,0.14,8,Snow,132
2009-1-19,33,26,19,27,23,18,92,82,72,29.72,29.66,29.63,9,4,0,10,4,15,0.15,7,Snow,263
2009-1-20,29,23,17,16,11,7,74,60,46,29.80,29.70,29.64,10,10,7,21,11,25,0.00,4,,333
2009-1-21,28,22,16,7,5,2,61,47,33,29.99,29.92,29.81,10,10,10,18,11,23,0.00,3,,282
2009-1-22,38,28,17,19,13,5,61,53,44,30.04,30.00,29.96,10,10,10,23,10,26,0.00,2,,240
2009-1-23,48,38,27,30,20,14,64,50,36,30.07,29.92,29.72,10,10,7,14,5,17,0.00,5,,205
2009-1-24,45,31,17,27,9,-5,55,40,25,30.33,30.04,29.72,10,10,9,28,17,33,0.00,4,,312
2009-1-25,30,22,13,6,0,-4,52,39,25,30.37,30.33,30.27,10,10,10,17,9,22,0.00,5,,286
2009-1-26,31,25,18,6,3,-2,51,39,27,30.47,30.41,30.37,10,10,10,14,6,16,0.00,6,,290
2009-1-27,31,29,26,12,4,-3,46,36,25,30.53,30.44,30.39,10,10,9,14,7,17,0.00,8,,4
2009-1-28,40,33,25,36,28,16,92,71,50,30.38,29.88,29.51,10,3,0,30,11,39,1.00,7,Fog-Rain-Snow,43
2009-1-29,35,31,26,18,14,12,63,54,45,29.99,29.94,29.78,10,10,10,23,11,29,0.00,0,,271
2009-1-30,36,29,22,22,17,10,74,60,46,29.97,29.91,29.85,10,9,6,25,9,33,T,3,,241
2009-1-31,30,25,19,10,5,2,57,44,31,30.08,30.00,29.91,10,10,10,25,13,32,0.00,2,,272
