CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2012-12-1,48,41,34,43,38,34,100,90,80,30.07,29.86,29.73,6,3,1,20,7,23,0.00,8,,149
2012-12-2,40,35,29,39,34,28,100,96,92,30.02,29.92,29.82,5,1,0,16,6,20,0.00,6,Fog,129
2012-12-3,55,46,37,54,46,27,100,80,60,29.93,29.67,29.55,10,5,1,21,11,28,0.02,6,Rain,206
2012-12-4,45,33,21,27,17,11,70,58,45,30.45,30.21,29.93,10,10,10,21,10,26,0.00,0,,307
2012-12-5,40,30,19,25,16,11,73,59,44,30.45,30.20,29.90,10,10,10,25,13,32,0.00,6,,123
2012-12-6,46,37,27,37,29,21,82,68,54,30.02,29.89,29.79,10,10,10,20,11,28,T,6,,264
2012-12-7,32,28,24,27,24,19,100,85,69,30.09,30.05,30.02,10,5,1,12,5,16,0.05,7,Snow,354
2012-12-8,33,29,25,27,25,23,92,82,72,30.09,30.06,30.03,10,9,6,15,6,16,0.00,7,,97
2012-12-9,32,26,20,31,28,17,100,86,72,30.03,29.93,29.84,4,1,0,22,13,29,0.20,8,Fog-Snow,71
2012-12-10,20,11,2,16,7,-1,95,84,73,30.00,29.96,29.91,10,9,2,22,8,28,T,6,Snow,293
2012-12-11,20,12,4,14,10,1,96,87,77,30.06,29.91,29.80,10,7,2,10,4,15,T,5,Snow,227
2012-12-12,43,28,12,28,21,12,96,72,48,30.06,29.95,29.88,10,8,5,15,8,23,0.00,7,,151
2012-12-13,40,32,24,25,21,19,92,70,48,30.16,30.04,29.93,10,9,7,12,4,18,0.00,4,,288
2012-12-14,39,30,20,30,24,19,100,82,64,30.17,30.00,29.80,10,8,3,17,9,21,0.00,6,,103
2012-12-15,39,36,33,37,35,30,100,88,76,29.80,29.59,29.50,10,3,0,21,8,25,0.42,8,Fog-Rain-Snow,96
2012-12-16,34,27,20,34,24,17,100,92,84,29.86,29.73,29.58,10,5,1,15,9,20,T,8,Snow,305
2012-12-17,25,23,20,21,20,18,92,87,81,29.84,29.77,29.70,10,7,4,9,3,12,T,8,Snow,120
2012-12-18,29,26,23,27,22,21,96,87,78,29.86,29.73,29.65,7,4,2,12,4,16,T,8,Snow,105
2012-12-19,32,30,27,29,26,20,92,89,85,30.06,29.98,29.83,10,7,2,14,6,23,0.02,7,Snow,205
2012-12-20,28,21,13,21,17,8,96,82,68,30.10,29.94,29.86,10,7,2,26,18,35,0.02,6,Snow,335
2012-12-21,21,15,9,9,6,4,84,71,57,30.32,30.26,30.12,10,10,9,18,8,23,0.00,0,,288
2012-12-22,29,19,9,15,11,5,91,74,57,30.24,30.08,30.01,10,9,6,16,4,20,0.00,2,,16
2012-12-23,19,15,10,15,9,6,92,77,62,30.19,30.13,30.07,10,10,9,16,9,25,0.00,7,,14
2012-12-24,18,12,6,10,6,0,80,67,53,30.34,30.15,30.03,10,8,1,15,10,21,0.01,4,Snow,348
2012-12-25,13,7,0,2,-1,-4,87,74,61,30.55,30.49,30.36,10,10,10,12,6,15,0.00,2,,322
2012-12-26,19,12,5,5,2,-1,83,66,49,30.46,30.37,30.30,10,10,10,8,4,23,0.00,4,,9
2012-12-27,21,15,8,18,14,4,91,82,73,30.31,30.22,30.15,10,5,1,10,4,16,0.09,7,Snow,71
2012-12-28,26,20,13,18,17,13,100,87,74,30.18,30.09,30.00,10,5,1,9,5,17,0.06,7,Snow,38
2012-12-29,19,12,5,16,10,2,100,84,67,30.24,30.12,30.02,10,8,2,13,7,16,T,6,Snow,261
2012-12-30,25,13,1,17,8,-2,95,83,71,30.25,30.10,29.94,10,7,5,12,5,15,0.00,3,,159
2012-12-31,18,10,1,14,4,-4,88,73,58,30.32,30.18,29.98,10,10,8,22,9,29,T,3,,305
