HST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2009-6-1,88,82,75,71,68,66,74,64,53,30.00,29.97,29.91,10,10,10,17,8,21,0.00,2,,86
2009-6-2,91,84,77,66,64,62,64,53,41,30.01,29.97,29.91,10,10,10,18,9,24,0.00,2,,65
2009-6-3,88,81,74,72,68,65,79,65,51,30.04,29.99,29.95,10,10,10,14,6,20,0.00,2,Rain,151
2009-6-4,90,84,78,68,65,62,71,56,41,30.05,30.00,29.96,10,10,10,23,13,28,0.00,1,,62
2009-6-5,91,85,78,66,64,62,67,54,41,30.08,30.04,30.01,10,10,10,24,15,29,0.00,3,,60
2009-6-6,89,84,78,67,64,62,67,55,43,30.12,30.07,30.03,10,10,9,22,15,29,T,3,Rain,58
2009-6-7,88,83,77,67,65,64,67,57,46,30.10,30.07,30.03,10,10,10,23,13,28,0.00,2,,67
2009-6-8,92,84,75,66,64,62,69,54,38,30.06,30.01,29.96,10,10,10,18,8,25,0.00,2,,57
2009-6-9,91,84,76,68,66,62,69,55,41,30.01,29.97,29.91,10,10,10,16,7,21,0.00,2,,30
2009-6-10,92,84,76,69,65,62,74,56,38,30.04,29.99,29.96,10,10,9,20,8,25,0.00,3,,42
2009-6-11,92,85,77,69,67,65,67,57,47,30.08,30.03,30.00,10,10,10,22,10,28,0.00,3,,57
2009-6-12,92,86,79,67,65,63,67,54,41,30.07,30.04,30.01,10,10,10,21,13,26,0.00,2,,60
2009-6-13,92,86,80,68,66,63,67,54,41,30.07,30.04,30.01,10,10,10,20,10,30,0.00,3,,67
2009-6-14,92,85,78,68,66,63,67,54,41,30.07,30.03,29.99,10,10,10,18,10,25,0.00,3,,61
2009-6-15,92,85,78,68,66,63,71,55,38,30.09,30.05,30.02,10,10,10,23,10,29,0.00,2,,53
2009-6-16,91,85,79,67,65,62,62,52,41,30.06,30.03,29.98,10,10,10,18,12,28,0.00,2,,63
2009-6-17,89,84,78,69,67,65,74,60,46,30.06,30.03,29.99,10,10,10,21,13,28,T,3,,67
2009-6-18,88,82,76,72,67,64,76,61,46,30.07,30.03,29.99,10,10,7,26,16,32,T,4,Rain,62
2009-6-19,88,82,75,70,67,64,82,64,46,30.05,30.02,29.98,10,9,2,24,14,31,0.01,3,Rain,63
2009-6-20,88,82,75,69,66,64,82,64,46,30.07,30.02,29.99,10,10,8,26,16,32,T,4,Rain,58
2009-6-21,87,82,76,69,66,63,67,59,51,30.08,30.04,30.00,10,10,10,29,20,38,T,3,,64
2009-6-22,86,81,75,72,66,63,82,65,48,30.10,30.06,30.02,10,10,7,24,16,33,0.01,4,Rain,58
2009-6-23,87,82,76,66,64,62,64,55,45,30.08,30.05,30.01,10,10,10,24,16,32,T,3,,60
2009-6-24,87,80,73,65,63,60,73,57,40,30.05,30.02,29.97,10,10,10,24,14,31,T,2,,62
2009-6-25,87,81,75,67,65,63,74,60,45,30.04,30.00,29.98,10,10,10,22,13,28,T,2,Rain,61
2009-6-26,86,79,72,68,65,63,84,66,48,30.08,30.04,30.01,10,10,7,22,11,26,0.03,3,Rain,69
2009-6-27,87,81,74,65,63,60,73,58,42,30.07,30.03,30.00,10,10,10,21,10,28,0.00,2,,45
2009-6-28,88,81,73,67,65,63,79,62,45,30.03,30.00,29.96,10,10,8,18,10,25,T,3,Rain,46
2009-6-29,88,80,72,66,63,59,79,60,40,30.00,29.95,29.90,10,10,10,21,8,26,0.00,2,,28
2009-6-30,86,79,72,67,63,60,79,62,44,29.95,29.91,29.86,10,10,10,18,7,23,0.00,2,,36
