MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2012-12-1,76,65,54,45,43,40,64,47,29,30.09,30.02,29.97,10,10,10,10,4,10,0.00,4,,107
2012-12-2,77,65,53,43,41,38,59,43,27,30.07,30.00,29.95,10,10,10,10,3,12,0.00,2,,90
2012-12-3,77,66,55,45,42,39,55,43,31,30.11,30.05,29.98,10,10,10,14,4,15,0.00,4,,107
2012-12-4,78,66,54,44,42,39,66,46,26,30.22,30.13,30.08,10,10,10,8,2,12,0.00,4,,93
2012-12-5,82,68,54,41,35,29,53,34,15,30.08,29.99,29.91,10,10,10,9,2,10,0.00,4,,95
2012-12-6,77,65,53,39,35,33,48,35,21,29.91,29.85,29.77,10,10,10,8,4,14,0.00,5,,104
2012-12-7,75,64,53,40,37,35,55,41,27,29.91,29.86,29.82,10,10,10,10,3,13,0.00,1,,108
2012-12-8,73,62,51,41,37,33,63,44,25,29.94,29.88,29.83,10,10,10,10,4,13,0.00,1,,114
2012-12-9,70,59,47,35,27,9,58,35,12,30.11,29.97,29.90,10,10,10,20,7,25,0.00,3,,58
2012-12-10,65,55,45,17,9,4,27,18,9,30.15,30.07,29.99,10,10,10,14,4,17,0.00,1,,308
2012-12-11,69,55,41,22,17,13,36,25,13,30.09,30.01,29.96,10,10,10,9,4,14,0.00,2,,106
2012-12-12,72,58,44,22,18,15,38,25,12,30.01,29.94,29.85,10,10,10,10,5,13,0.00,2,,108
2012-12-13,72,61,49,54,33,20,89,53,16,29.90,29.81,29.66,10,10,9,23,8,31,0.10,5,Rain,117
2012-12-14,61,57,52,54,44,35,86,63,39,29.99,29.84,29.60,10,10,3,18,8,26,0.43,7,Rain-Thunderstorm,201
2012-12-15,58,54,49,52,47,45,94,83,72,30.00,29.95,29.89,10,9,5,18,7,22,0.25,8,Rain,182
2012-12-16,59,53,46,46,40,35,93,68,43,30.16,30.09,30.01,10,10,10,9,3,13,0.00,4,,245
2012-12-17,63,54,45,42,39,35,83,60,36,30.17,30.09,29.98,10,10,10,9,3,12,0.00,1,,105
2012-12-18,62,53,44,49,42,40,86,68,49,29.96,29.83,29.70,10,10,7,20,4,23,0.07,6,Rain,131
2012-12-19,57,50,43,48,31,26,77,55,32,30.32,30.08,29.73,10,10,9,28,11,33,0.01,2,Rain,234
2012-12-20,63,51,39,32,19,10,70,43,15,30.33,30.23,30.12,10,10,10,16,8,21,0.00,3,,72
2012-12-21,70,58,45,33,20,12,43,27,11,30.12,30.07,30.01,10,10,10,15,5,23,0.00,4,,97
2012-12-22,71,61,50,38,29,24,50,35,19,30.09,30.04,30.01,10,10,10,10,4,15,0.00,4,,126
2012-12-23,68,56,43,38,35,31,76,52,28,30.15,30.06,29.99,10,10,10,8,3,10,0.00,3,,172
2012-12-24,64,56,47,41,38,34,71,53,34,30.04,29.95,29.85,10,10,10,17,5,20,0.00,3,,123
2012-12-25,57,51,45,40,21,12,68,43,18,30.13,30.03,29.95,10,10,10,15,5,20,0.00,5,,312
2012-12-26,62,53,43,30,26,21,58,41,23,29.99,29.90,29.81,10,10,10,9,3,12,0.00,5,,152
2012-12-27,58,50,41,34,30,26,63,48,33,30.03,29.91,29.85,10,10,10,18,5,23,T,3,,109
2012-12-28,59,49,38,34,31,26,79,55,30,30.18,30.11,30.04,10,10,10,10,3,12,0.00,0,,98
2012-12-29,65,51,37,29,26,21,70,45,19,30.10,30.01,29.92,10,10,10,12,4,16,0.00,4,,155
2012-12-30,56,51,45,41,31,25,82,56,30,29.95,29.89,29.82,10,10,10,15,5,18,0.01,7,Rain,144
2012-12-31,56,49,41,40,31,20,89,59,28,30.20,30.09,29.95,10,10,10,14,5,18,0.00,3,,209
