MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2008-2-1,62,51,40,36,27,17,65,42,19,30.15,30.06,29.99,10,10,10,10,3,12,0.00,1,,140
2008-2-2,66,54,41,39,33,28,70,48,26,30.05,29.99,29.92,10,10,10,13,5,16,0.00,2,,104
2008-2-3,63,54,45,43,38,36,76,58,39,29.97,29.84,29.68,10,10,10,24,8,32,T,6,,128
2008-2-4,58,51,43,46,39,34,89,70,51,29.98,29.82,29.70,10,9,5,15,10,15,0.21,6,Rain-Thunderstorm,317
2008-2-5,56,47,38,39,34,27,92,62,32,30.26,30.15,29.99,10,10,10,10,3,14,0.00,1,,109
2008-2-6,59,50,40,38,33,27,79,56,32,30.26,30.19,30.12,10,10,10,12,3,14,0.00,1,,113
2008-2-7,65,53,41,41,35,28,79,53,26,30.23,30.15,30.08,10,10,10,8,3,15,0.00,1,,111
2008-2-8,68,56,44,41,38,34,76,52,27,30.12,30.07,30.02,10,10,10,9,4,14,0.00,2,,118
2008-2-9,74,60,46,43,36,29,83,51,19,30.14,30.07,30.01,10,10,10,8,4,12,0.00,1,,150
2008-2-10,77,63,49,44,37,30,71,45,18,30.11,30.03,29.96,10,10,10,8,4,15,0.00,3,,113
2008-2-11,75,63,50,44,40,34,77,51,25,30.04,29.97,29.91,10,10,10,10,5,13,0.00,4,,123
2008-2-12,76,63,50,46,38,27,83,50,16,30.05,29.98,29.92,10,10,9,9,2,13,0.00,2,,134
2008-2-13,74,63,51,41,38,35,63,45,27,29.95,29.78,29.61,10,10,10,10,5,13,0.00,4,,127
2008-2-14,66,60,53,40,30,19,59,39,19,29.82,29.71,29.61,10,10,10,21,7,23,T,5,,267
2008-2-15,55,52,48,47,41,23,93,60,26,30.06,29.93,29.82,10,10,9,16,6,21,0.07,7,Rain,142
2008-2-16,60,53,46,45,43,41,93,73,53,30.16,30.10,30.05,10,10,9,10,5,14,0.00,5,,125
2008-2-17,66,55,44,43,40,27,89,57,24,30.08,30.03,29.97,10,10,10,10,5,14,0.00,0,,113
2008-2-18,68,58,47,46,41,36,86,59,32,30.06,29.99,29.92,10,10,10,10,4,13,0.00,5,,102
2008-2-19,71,61,50,43,41,38,74,53,32,30.05,29.98,29.95,10,10,10,9,4,13,0.00,6,,114
2008-2-20,70,61,52,50,42,37,71,51,31,29.99,29.91,29.81,10,10,10,32,8,38,0.10,6,Rain-Thunderstorm,158
2008-2-21,65,57,48,51,42,37,100,69,37,30.02,29.96,29.89,10,10,10,10,4,16,T,3,,141
2008-2-22,60,56,51,46,43,39,77,62,47,30.01,29.95,29.87,10,10,10,16,6,20,0.01,7,Rain,102
2008-2-23,67,59,50,48,38,29,89,57,24,30.15,30.07,29.92,10,10,10,8,3,15,T,5,,32
2008-2-24,69,62,54,45,41,37,66,50,34,30.16,30.06,29.96,10,10,10,12,5,15,T,6,,99
2008-2-25,74,62,50,45,41,35,71,49,27,30.10,30.04,29.97,10,10,10,16,5,18,0.00,5,,279
2008-2-26,78,65,52,46,32,23,77,45,12,30.21,30.12,30.07,10,10,10,17,6,24,0.00,1,,40
2008-2-27,81,69,57,42,28,20,57,34,10,30.11,29.99,29.86,10,10,10,18,7,23,0.00,0,,92
2008-2-28,82,68,53,42,32,21,66,39,12,29.94,29.87,29.82,10,10,9,10,4,15,0.00,3,,130
2008-2-29,83,69,55,44,36,27,55,34,13,30.08,30.01,29.94,10,10,10,12,5,14,0.00,3,,97
