MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-6-1,108,94,80,48,38,25,31,19,6,29.74,29.66,29.58,10,10,10,15,5,20,0.00,3,,335
2013-6-2,109,96,82,43,37,30,23,15,7,29.68,29.61,29.53,10,10,10,22,8,28,0.00,1,,282
2013-6-3,105,92,79,39,30,23,25,16,6,29.73,29.67,29.60,10,10,10,17,9,23,0.00,0,,220
2013-6-4,104,92,79,39,31,25,23,15,7,29.77,29.71,29.65,10,10,10,22,7,25,0.00,1,,253
2013-6-5,108,94,79,39,29,20,23,14,5,29.80,29.72,29.64,10,10,10,13,5,18,0.00,1,,166
2013-6-6,110,95,79,40,30,24,22,14,5,29.72,29.65,29.56,10,10,10,21,7,26,0.00,1,,267
2013-6-7,111,96,81,40,31,23,20,12,4,29.69,29.60,29.52,10,10,10,20,7,25,0.00,1,,263
2013-6-8,110,97,83,39,30,25,20,13,6,29.70,29.65,29.58,10,10,10,24,10,31,0.00,0,,272
2013-6-9,108,94,79,37,28,13,21,12,3,29.81,29.73,29.66,10,10,10,20,6,23,0.00,0,,262
2013-6-10,109,96,82,39,25,12,22,13,3,29.80,29.72,29.64,10,10,10,20,7,22,0.00,1,,249
2013-6-11,109,95,81,36,30,25,18,12,6,29.80,29.74,29.68,10,10,9,20,6,26,0.00,2,,272
2013-6-12,110,97,84,42,36,28,21,14,6,29.81,29.74,29.68,10,10,10,18,7,26,0.00,3,,279
2013-6-13,106,96,85,50,45,42,25,19,13,29.84,29.75,29.67,10,10,10,18,9,26,0.00,1,,283
2013-6-14,106,95,84,53,44,36,34,22,10,29.79,29.70,29.62,10,10,9,16,6,21,0.00,1,,277
2013-6-15,107,96,84,46,37,29,27,18,8,29.80,29.73,29.66,10,10,10,21,7,26,0.00,1,,264
2013-6-16,108,96,84,40,32,24,20,13,6,29.84,29.77,29.70,10,10,10,18,8,25,0.00,0,,287
2013-6-17,108,95,81,39,28,21,22,14,5,29.83,29.75,29.68,10,10,10,15,5,22,0.00,0,,299
2013-6-18,108,94,80,37,25,13,21,12,3,29.77,29.68,29.60,10,10,10,16,7,23,0.00,1,,159
2013-6-19,106,92,77,37,25,19,21,13,5,29.70,29.63,29.56,10,10,10,17,7,25,0.00,0,,138
2013-6-20,106,93,79,35,27,21,20,13,6,29.73,29.66,29.61,10,10,10,14,6,19,0.00,0,,78
2013-6-21,107,92,77,38,27,19,21,13,5,29.77,29.69,29.62,10,10,10,20,7,22,0.00,2,,201
2013-6-22,105,92,78,36,28,21,21,14,6,29.77,29.69,29.62,10,10,10,14,6,21,0.00,2,,142
2013-6-23,107,92,76,35,23,10,21,12,3,29.73,29.64,29.55,10,10,10,20,9,25,0.00,2,,175
2013-6-24,104,91,78,42,30,23,21,14,6,29.75,29.70,29.64,10,10,10,20,8,22,0.00,5,,182
2013-6-25,106,93,79,42,33,25,21,14,6,29.85,29.78,29.71,10,10,10,14,7,20,0.00,1,,120
2013-6-26,107,93,79,41,32,26,19,13,7,29.92,29.85,29.79,10,10,10,14,7,18,0.00,0,,164
2013-6-27,110,97,83,43,33,13,23,13,3,29.96,29.85,29.76,10,10,10,20,7,25,0.00,3,,272
2013-6-28,116,99,82,48,41,34,23,16,8,29.81,29.73,29.63,10,10,10,14,6,20,0.00,3,,111
2013-6-29,119,105,91,53,42,35,21,14,6,29.74,29.66,29.58,10,10,10,22,11,29,0.00,5,,173
2013-6-30,115,103,91,57,52,44,30,20,10,29.80,29.67,29.54,10,8,1,37,10,48,0.00,5,,250
