HST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2011-5-1,85,79,72,68,66,64,84,68,51,30.05,29.98,29.95,10,10,9,17,7,23,T,2,Rain-Thunderstorm,42
2011-5-2,86,80,73,70,68,67,79,67,55,30.06,30.01,29.97,10,10,6,22,7,25,0.04,3,Rain-Thunderstorm-Tornado,47
2011-5-3,85,78,71,70,67,64,93,72,51,30.08,30.05,30.01,10,10,10,24,8,28,0.10,4,Rain-Thunderstorm,38
2011-5-4,84,78,72,68,65,64,79,67,55,30.09,30.05,30.01,10,10,7,28,16,37,0.13,4,Rain,62
2011-5-5,84,79,73,67,64,63,73,62,51,30.10,30.06,30.02,10,10,10,28,16,38,0.01,4,Rain,52
2011-5-6,80,76,71,68,66,65,84,76,67,30.08,30.04,29.99,10,9,2,22,12,30,0.14,4,Rain,58
2011-5-7,78,74,70,68,66,63,84,72,60,30.07,30.03,30.00,10,10,7,25,13,32,0.29,5,Rain-Thunderstorm,62
2011-5-8,83,76,69,71,69,64,100,85,69,30.05,30.02,29.97,10,9,2,17,6,23,0.78,5,Rain,79
2011-5-9,84,78,72,72,71,68,100,82,63,30.05,30.01,29.99,10,10,8,15,7,18,0.40,4,Rain-Thunderstorm,96
2011-5-10,83,78,73,73,72,70,93,79,65,30.04,30.00,29.96,10,10,6,13,4,17,0.03,4,Rain,198
2011-5-11,82,77,71,72,71,69,100,85,69,30.05,30.01,29.97,10,10,10,13,5,17,0.01,4,Rain-Thunderstorm,133
2011-5-12,84,79,73,71,69,67,84,70,55,30.13,30.04,29.98,10,10,10,12,7,16,0.00,4,,74
2011-5-13,85,80,74,71,69,66,87,74,61,30.14,30.09,30.04,10,10,10,16,8,22,0.04,4,Rain,81
2011-5-14,88,81,74,68,65,62,79,62,45,30.17,30.12,30.08,15,10,10,20,9,35,0.01,3,,59
2011-5-15,86,79,71,68,66,63,84,66,48,30.16,30.12,30.07,10,10,10,17,7,23,0.00,3,,73
2011-5-16,86,79,72,67,65,62,84,66,48,30.14,30.10,30.05,10,10,10,21,9,35,0.01,3,,57
2011-5-17,84,79,73,69,65,61,73,60,47,30.10,30.07,30.03,10,10,9,16,10,22,0.02,4,Rain,74
2011-5-18,82,76,70,70,68,65,90,76,62,30.09,30.04,30.00,10,10,8,13,5,16,0.00,4,Rain,121
2011-5-19,86,78,70,69,65,62,93,69,45,30.11,30.06,30.03,10,10,10,18,7,28,0.01,2,,50
2011-5-20,86,81,75,67,65,63,69,59,48,30.16,30.11,30.07,10,10,10,22,13,26,0.01,2,Rain,67
2011-5-21,85,80,74,67,65,62,74,63,51,30.16,30.12,30.09,10,10,9,23,14,33,0.01,3,Rain,62
2011-5-22,86,80,74,68,66,63,79,64,48,30.14,30.10,30.06,10,10,7,24,15,32,0.01,3,Rain,58
2011-5-23,86,81,75,66,65,63,74,61,48,30.17,30.13,30.09,10,10,10,25,16,32,0.00,2,,62
2011-5-24,86,81,75,67,64,62,74,61,48,30.17,30.14,30.10,10,10,10,26,16,35,0.00,3,Rain,55
2011-5-25,85,80,75,67,64,62,74,63,51,30.12,30.09,30.04,10,10,10,26,18,32,T,3,Rain,56
2011-5-26,86,81,76,66,65,62,69,59,48,30.14,30.09,30.05,10,10,10,26,18,38,T,3,Rain,60
2011-5-27,86,81,75,66,64,62,69,59,48,30.14,30.11,30.06,10,10,10,25,15,33,T,2,,59
2011-5-28,86,81,76,67,65,63,69,59,48,30.15,30.11,30.08,10,10,10,26,15,36,T,2,,60
2011-5-29,86,80,74,68,66,64,79,65,51,30.15,30.13,30.10,10,10,10,24,13,32,T,4,Rain,57
2011-5-30,87,81,75,67,65,62,74,60,45,30.14,30.10,30.05,10,10,10,22,15,29,0.00,3,,58
2011-5-31,84,79,74,71,67,65,79,67,55,30.15,30.11,30.07,10,10,6,23,13,30,0.03,4,Rain,59
