PST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-2-1,72,60,48,52,46,40,83,59,35,30.17,30.13,30.10,10,10,10,15,3,17,0.00,5,,241
2013-2-2,70,62,54,52,49,46,83,64,44,30.18,30.15,30.10,10,10,7,8,1,10,0.00,5,Rain,202
2013-2-3,71,63,54,55,50,45,93,67,40,30.12,30.06,30.01,10,10,9,13,4,16,0.01,3,,189
2013-2-4,60,54,48,52,50,44,89,82,75,30.10,30.05,29.99,10,6,1,9,3,13,0.00,4,,219
2013-2-5,57,55,52,49,48,46,89,81,72,30.12,30.05,30.00,10,8,3,9,1,12,0.00,8,,205
2013-2-6,62,58,54,48,46,43,72,65,57,30.12,30.06,30.01,10,8,4,10,5,15,0.00,3,,186
2013-2-7,60,53,46,49,46,43,93,80,67,30.14,30.08,30.01,10,6,3,10,2,14,0.00,4,Rain,222
2013-2-8,55,51,46,46,40,36,77,68,59,30.02,29.97,29.90,10,9,2,18,7,28,0.16,5,Rain,242
2013-2-9,57,48,38,40,38,35,92,70,47,30.12,30.03,29.94,10,10,10,12,3,16,0.02,1,,176
2013-2-10,57,50,43,41,39,36,71,63,54,30.11,30.07,30.03,10,10,10,10,4,13,0.00,5,,119
2013-2-11,61,51,41,44,39,31,83,58,32,30.24,30.14,30.07,10,10,10,13,3,20,0.00,1,,266
2013-2-12,61,51,41,45,39,31,83,65,46,30.35,30.28,30.25,10,10,10,10,3,14,0.00,0,,273
2013-2-13,63,53,42,47,42,35,76,60,43,30.26,30.21,30.15,10,10,10,12,2,15,0.00,0,,239
2013-2-14,70,57,44,48,43,37,82,62,42,30.21,30.13,30.06,10,9,6,12,2,13,0.00,3,,224
2013-2-15,84,65,46,44,31,16,86,47,8,30.17,30.14,30.09,10,10,7,20,6,26,0.00,4,,76
2013-2-16,81,64,47,44,28,16,56,33,9,30.14,30.06,29.98,10,10,10,10,2,15,0.00,1,,256
2013-2-17,65,56,46,49,44,32,100,74,48,30.04,29.97,29.94,10,7,0,17,5,21,0.00,2,Fog,177
2013-2-18,62,58,53,46,44,42,77,66,55,30.07,30.02,29.97,10,10,10,13,6,20,0.00,6,,162
2013-2-19,56,54,51,46,41,37,64,59,54,30.00,29.87,29.73,10,9,2,14,7,21,0.02,8,Rain,190
2013-2-20,59,52,44,44,35,25,61,46,30,30.00,29.86,29.72,10,10,10,16,8,23,0.03,2,,247
2013-2-21,61,54,47,42,40,36,71,56,40,30.10,30.03,29.98,10,10,9,15,5,18,0.00,3,,143
2013-2-22,62,52,41,47,42,35,83,67,51,30.20,30.16,30.11,10,10,10,14,4,17,0.00,1,,204
2013-2-23,63,53,43,47,42,35,77,60,43,30.16,30.04,29.94,10,10,10,13,2,17,0.00,1,,195
2013-2-24,70,59,47,43,13,-1,86,47,7,30.20,30.08,29.99,10,10,10,28,14,43,0.00,1,,45
2013-2-25,66,54,42,46,33,23,50,37,24,30.22,30.15,30.09,10,10,10,13,3,16,0.00,0,,227
2013-2-26,66,54,42,45,40,32,77,59,40,30.10,30.03,29.99,10,10,10,13,3,20,0.00,1,,245
2013-2-27,76,61,45,43,31,18,71,42,12,30.26,30.19,30.12,10,10,10,13,3,16,0.00,1,,242
2013-2-28,78,62,45,43,27,12,77,43,8,30.30,30.27,30.23,10,10,10,14,3,16,0.00,0,,284
