MDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-5-1,39,32,25,34,26,20,92,84,76,30.68,30.34,29.98,10,3,0,25,14,28,0.25,8,Fog-Rain-Snow,17
2013-5-2,45,32,19,22,17,9,88,56,24,30.76,30.62,30.43,10,8,2,17,7,18,T,4,Snow,279
2013-5-3,61,45,28,26,20,16,75,47,19,30.40,30.17,30.03,10,10,10,18,9,24,0.00,3,,81
2013-5-4,60,47,33,30,25,20,70,47,24,30.17,30.08,30.00,10,10,10,18,9,23,0.00,4,,116
2013-5-5,59,45,31,33,24,16,69,45,21,30.16,30.09,30.01,10,10,10,20,8,23,0.00,6,,200
2013-5-6,66,51,35,38,29,21,64,45,26,30.01,29.90,29.80,10,10,10,16,8,20,0.00,5,,242
2013-5-7,70,56,42,45,38,33,82,54,26,29.99,29.84,29.76,10,10,8,25,9,32,0.15,6,Rain-Thunderstorm,307
2013-5-8,62,54,45,45,43,39,93,70,46,30.09,29.93,29.82,10,9,2,32,10,39,0.24,7,Rain-Thunderstorm,236
2013-5-9,60,52,44,45,42,37,93,74,55,30.21,30.09,29.98,10,9,5,20,8,24,T,6,Rain-Thunderstorm,302
2013-5-10,67,54,40,43,38,33,85,58,31,30.25,30.15,30.09,10,10,7,25,9,30,T,4,Rain-Thunderstorm,287
2013-5-11,70,57,43,43,39,33,83,56,28,30.33,30.22,30.11,10,10,10,23,8,28,0.00,3,,101
2013-5-12,78,63,47,40,35,30,71,46,20,30.11,30.04,29.95,10,10,10,20,10,23,0.00,4,,254
2013-5-13,85,71,56,43,36,33,44,31,17,30.11,29.94,29.83,10,10,10,16,10,20,0.00,5,,214
2013-5-14,87,73,59,43,38,32,43,29,14,29.99,29.79,29.72,10,10,10,31,13,37,0.00,5,Thunderstorm,220
2013-5-15,82,68,54,51,43,37,86,55,23,29.98,29.78,29.70,10,10,10,36,10,43,0.01,7,Rain-Thunderstorm,201
2013-5-16,83,67,50,49,42,34,77,48,18,29.87,29.72,29.61,10,10,10,25,8,35,0.00,4,,192
2013-5-17,88,71,53,46,34,20,72,41,9,29.90,29.65,29.54,10,10,10,24,11,33,0.00,3,,207
2013-5-18,77,63,49,41,33,22,63,42,20,29.87,29.68,29.57,10,10,10,25,7,36,T,5,Rain-Thunderstorm,353
2013-5-19,70,58,45,40,35,29,76,50,24,29.87,29.69,29.61,10,10,10,23,9,30,0.00,6,,194
2013-5-20,66,55,44,45,39,35,86,62,37,29.93,29.83,29.72,10,10,7,32,10,39,0.02,7,Rain,355
2013-5-21,70,57,44,36,32,29,65,44,22,29.95,29.85,29.75,10,10,10,17,8,26,0.00,4,,3
2013-5-22,77,59,40,48,37,31,83,51,19,30.00,29.83,29.73,10,10,7,30,9,36,0.06,3,Rain-Thunderstorm,97
2013-5-23,69,58,46,49,45,44,93,69,45,30.13,29.92,29.85,10,10,6,33,18,41,0.00,4,,135
2013-5-24,86,67,48,55,43,22,93,52,10,29.96,29.79,29.70,10,9,5,29,11,37,0.00,4,,334
2013-5-25,87,70,53,54,43,18,89,49,8,29.82,29.74,29.65,10,9,5,18,8,25,0.00,4,,169
2013-5-26,83,70,56,45,35,23,61,36,11,29.92,29.71,29.65,10,10,6,35,9,53,T,6,Rain-Thunderstorm,250
2013-5-27,85,69,52,49,32,15,64,36,8,29.90,29.63,29.54,10,10,10,35,9,43,0.00,5,Thunderstorm,198
2013-5-28,84,66,47,45,38,29,76,46,15,29.67,29.53,29.36,10,10,10,30,12,39,0.00,5,Rain-Thunderstorm,183
2013-5-29,65,56,47,51,43,30,89,63,36,29.74,29.52,29.41,10,10,4,28,10,35,0.09,5,Rain-Thunderstorm,358
2013-5-30,70,59,47,34,27,20,52,34,15,29.73,29.58,29.52,10,10,10,39,19,51,0.00,3,,268
2013-5-31,73,59,45,28,17,10,38,24,9,29.92,29.75,29.68,10,10,10,33,16,45,0.00,3,,289
