MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-7-1,112,101,90,60,53,47,36,24,12,29.82,29.72,29.62,10,10,9,24,8,33,0.00,5,,234
2013-7-2,108,97,85,63,56,52,40,29,17,29.91,29.78,29.69,10,10,5,32,11,43,T,5,,195
2013-7-3,111,99,87,55,51,46,34,23,12,29.80,29.68,29.55,10,10,10,22,10,26,0.00,4,,163
2013-7-4,108,100,91,57,54,51,28,22,16,29.73,29.64,29.55,10,10,10,18,9,25,0.00,3,,295
2013-7-5,106,98,89,63,57,53,36,27,18,29.75,29.67,29.58,10,10,10,15,7,19,0.00,5,,250
2013-7-6,111,100,88,64,58,51,43,30,16,29.71,29.63,29.54,10,10,9,21,7,25,0.00,3,,62
2013-7-7,112,101,90,62,56,48,38,26,13,29.70,29.63,29.56,10,10,10,16,6,19,0.00,5,,156
2013-7-8,113,102,91,58,54,43,32,21,10,29.78,29.72,29.65,10,10,10,18,9,24,0.00,3,,143
2013-7-9,107,99,90,66,61,56,41,31,20,29.94,29.83,29.73,10,10,10,22,12,27,0.00,6,,278
2013-7-10,104,95,86,67,62,58,51,38,25,29.90,29.82,29.72,10,10,10,22,12,28,0.00,5,,276
2013-7-11,97,90,82,70,65,61,65,49,33,29.89,29.81,29.75,10,10,10,18,8,21,T,7,,285
2013-7-12,101,94,87,66,63,59,50,40,29,29.85,29.78,29.74,10,10,5,21,9,26,0.00,5,,210
2013-7-13,106,95,84,63,60,56,48,35,21,29.85,29.77,29.68,10,10,10,16,6,19,0.00,5,,140
2013-7-14,110,102,93,62,59,56,36,27,17,29.81,29.72,29.62,10,10,10,29,8,33,T,6,,283
2013-7-15,110,101,92,67,61,56,39,29,19,29.73,29.67,29.57,10,10,10,26,6,33,T,5,Thunderstorm,266
2013-7-16,104,94,83,68,65,61,55,41,27,29.89,29.81,29.73,10,10,9,33,14,40,0.00,7,Thunderstorm,111
2013-7-17,107,96,84,68,61,52,59,38,17,29.93,29.85,29.77,10,10,10,21,7,27,0.00,5,,80
2013-7-18,108,98,88,59,56,53,36,27,17,29.88,29.79,29.68,10,10,10,22,9,30,0.00,4,,109
2013-7-19,105,93,81,70,64,58,65,44,23,29.88,29.78,29.66,10,10,8,24,8,29,0.03,7,Rain-Thunderstorm,107
2013-7-20,103,90,77,73,68,61,69,48,27,29.81,29.74,29.63,10,10,6,35,9,41,0.06,5,Rain-Thunderstorm,287
2013-7-21,87,81,74,74,72,69,85,75,65,29.91,29.82,29.74,10,9,0,21,6,29,0.89,7,Fog-Rain,110
2013-7-22,96,88,79,73,69,62,85,61,36,29.90,29.84,29.78,10,10,10,26,5,30,0.00,4,,185
2013-7-23,102,92,82,71,64,57,69,47,24,29.89,29.81,29.73,10,10,10,16,7,21,0.00,1,,270
2013-7-24,107,98,88,67,62,58,43,32,21,29.81,29.75,29.66,10,10,6,16,8,23,0.04,3,Rain,269
2013-7-25,101,89,76,73,68,63,88,60,31,29.93,29.85,29.75,10,10,7,20,7,25,0.75,6,Rain-Thunderstorm,131
2013-7-26,103,95,87,72,67,61,59,42,25,29.98,29.90,29.82,10,10,10,20,6,25,T,6,,148
2013-7-27,105,95,84,71,65,59,65,45,25,29.90,29.80,29.68,10,10,10,20,6,23,0.00,6,,104
2013-7-28,108,98,87,66,55,45,50,32,13,29.75,29.69,29.61,10,10,10,21,8,27,0.00,3,,197
2013-7-29,107,96,85,53,47,41,32,22,12,29.86,29.81,29.71,10,10,10,16,8,20,0.00,1,,180
2013-7-30,108,97,86,54,49,46,31,23,15,29.98,29.90,29.83,10,10,10,15,7,19,0.00,2,,273
2013-7-31,109,100,91,59,51,48,28,21,13,29.92,29.84,29.75,10,10,10,21,7,25,0.00,5,,296
