MDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2009-6-1,73,64,54,55,52,48,93,70,47,30.08,29.89,29.79,10,10,6,20,8,24,0.15,7,Rain-Thunderstorm,112
2009-6-2,54112,50,461159,52,46,43,100,90,80,30.37,30.23,29.89,10,5,0,28,12,33,0.87,8,Rain,26
2009-6-3,67,56,44,52,47,42,93,76,58,30.34,30.15,30.02,10,10,6,17,8,24,T,6,Rain,172
2009-6-4,71,59,46,56,50,45,100,76,52,30.24,30.07,29.91,10,8,2,18,8,25,0.00,5,,105
2009-6-5,78,66,54,56,52,45,93,67,41,29.91,29.77,29.56,10,9,4,20,7,26,0.04,6,Rain-Thunderstorm,271
2009-6-6,79,65,50,48,41,33,77,50,23,29.60,29.56,29.52,10,10,10,17,8,23,0.00,4,,84
2009-6-7,69,57,44,54,45,33,100,70,40,29.84,29.73,29.56,10,6,0,35,9,49,0.18,6,Fog-Rain-Thunderstorm,270
2009-6-8,69,55,41,53,47,40,93,78,63,30.05,29.90,29.80,10,8,0,25,11,35,0.00,5,Fog,67
2009-6-9,75,63,50,52,48,40,100,65,29,30.02,29.85,29.70,10,6,0,29,8,40,T,7,Fog-Thunderstorm,305
2009-6-10,73,60,47,52,48,45,96,69,41,29.88,29.80,29.65,10,10,5,24,8,31,0.17,7,Rain-Thunderstorm,149
2009-6-11,68,58,47,54,51,46,96,72,48,30.01,29.88,29.73,10,9,2,32,8,38,0.59,6,Rain-Thunderstorm,66
2009-6-12,70,57,43,54,50,43,100,74,47,30.08,29.94,29.86,10,10,5,16,8,21,0.14,6,Rain-Thunderstorm,110
2009-6-13,78,65,52,58,52,45,93,67,40,29.98,29.89,29.77,10,10,5,24,11,30,0.04,6,Rain-Hail-Thunderstorm,148
2009-6-14,74,62,50,54,50,44,100,74,47,30.05,29.90,29.75,10,7,0,45,8,58,0.01,6,Fog-Rain-Thunderstorm,276
2009-6-15,74,62,50,52,49,45,100,68,35,29.99,29.86,29.75,10,8,0,25,7,31,0.06,6,Fog-Rain-Thunderstorm,266
2009-6-16,81,66,50,52,46,37,86,55,23,30.01,29.82,29.75,10,10,10,20,8,77,0.00,5,Thunderstorm,205
2009-6-17,81,67,52,56,51,46,83,61,39,29.89,29.75,29.61,10,10,10,18,9,26,0.00,4,Thunderstorm,309
2009-6-18,81,68,55,52,48,41,86,56,25,29.97,29.72,29.60,10,10,10,32,8,82,0.03,5,Rain-Thunderstorm,13
2009-6-19,77,64,51,52,46,37,93,61,29,29.95,29.81,29.73,10,10,7,15,7,20,T,4,Rain-Thunderstorm,96
2009-6-20,75,65,54,56,52,48,93,69,44,29.83,29.69,29.63,10,10,8,29,13,29,0.01,6,Rain,172
2009-6-21,87,70,52,53,47,41,83,53,22,29.82,29.68,29.59,10,10,10,22,9,33,0.00,3,Thunderstorm,211
2009-6-22,87,67,47,55,50,45,86,57,28,30.01,29.76,29.68,10,10,10,25,10,30,0.00,1,,129
2009-6-23,87,71,55,63,56,53,93,65,37,30.13,29.93,29.73,10,8,0,33,10,46,1.64,4,Rain-Hail-Thunderstorm,312
2009-6-24,86,70,53,59,55,51,93,64,34,30.16,29.96,29.89,10,10,7,25,7,32,T,4,Rain,206
2009-6-25,87,74,61,64,59,52,90,67,43,30.16,29.98,29.83,10,9,2,33,9,40,0.56,6,Rain-Thunderstorm,205
2009-6-26,87,73,58,65,59,54,93,67,40,30.02,29.86,29.64,10,7,0,53,7,68,0.37,6,Rain-Thunderstorm,263
2009-6-27,81,70,58,57,53,50,93,65,36,30.08,29.97,29.82,10,10,10,16,6,21,0.00,3,,150
2009-6-28,84,70,56,56,52,48,93,63,33,30.09,30.00,29.90,10,10,10,16,7,22,0.00,4,,231
2009-6-29,89,72,55,51,46,35,77,47,16,29.91,29.85,29.79,10,10,10,16,8,21,0.00,2,,252
2009-6-30,89,74,59,51,46,33,63,39,15,29.88,29.83,29.77,10,10,10,44,7,49,0.00,2,,178
