EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2010-2-1,28,19,10,16,12,6,84,67,50,30.38,30.32,30.24,10,9,6,13,5,16,0.00,5,,230
2010-2-2,32,26,19,27,24,15,92,85,77,30.24,30.07,30.01,7,2,1,9,3,13,0.09,8,Snow,130
2010-2-3,34,29,23,27,25,19,100,82,63,30.41,30.18,30.02,10,4,1,13,6,16,T,8,Snow,296
2010-2-4,34,28,22,23,20,17,88,75,61,30.47,30.40,30.32,10,8,5,9,2,10,0.00,7,,185
2010-2-5,32,30,27,25,22,18,75,67,59,30.32,30.09,29.91,10,6,2,23,12,31,T,8,Snow,59
2010-2-6,29,25,21,18,12,7,68,54,39,30.16,30.04,29.88,10,10,9,25,15,33,T,7,Snow,28
2010-2-7,32,25,18,16,14,12,84,66,47,30.22,30.18,30.13,10,9,4,13,6,15,T,7,Snow,19
2010-2-8,36,26,15,17,12,9,84,58,32,30.29,30.23,30.19,10,10,7,10,2,15,0.00,3,,168
2010-2-9,27,25,22,25,21,15,92,82,71,30.19,29.80,29.54,10,2,0,20,9,25,0.43,8,Fog-Snow,62
2010-2-10,27,26,24,22,20,16,88,76,63,29.96,29.69,29.53,10,5,0,23,11,29,0.16,8,Fog-Snow,338
2010-2-11,30,26,22,20,18,16,81,75,68,30.03,30.00,29.94,10,9,2,18,10,25,T,7,Snow,304
2010-2-12,28,25,22,19,17,16,84,71,58,30.04,29.99,29.91,10,9,6,9,6,,T,8,Snow,290
2010-2-13,30,25,20,21,19,15,84,71,58,29.89,29.83,29.77,10,9,5,15,7,22,T,8,Snow,287
2010-2-14,33,30,26,24,20,15,85,69,53,29.83,29.80,29.75,10,10,9,20,11,22,T,8,,260
2010-2-15,30,27,24,20,17,16,75,64,53,29.81,29.74,29.67,10,9,7,12,5,16,T,8,Snow,277
2010-2-16,31,27,23,25,21,17,92,75,58,29.80,29.70,29.64,10,4,0,15,7,21,0.12,8,Snow,300
2010-2-17,35,29,23,29,24,19,88,76,64,29.84,29.80,29.77,10,10,6,20,10,25,T,8,Snow,299
2010-2-18,38,33,28,28,24,19,82,67,52,30.01,29.91,29.84,10,10,10,17,11,23,0.00,5,,302
2010-2-19,40,32,23,22,19,16,81,59,37,30.17,30.09,30.02,10,10,8,17,8,22,0.00,0,,282
2010-2-20,42,33,23,25,20,17,81,60,38,30.22,30.18,30.14,10,10,9,10,4,18,0.00,6,,274
2010-2-21,44,36,27,27,23,17,85,64,43,30.14,30.06,29.98,10,6,1,13,4,20,0.04,7,Snow,99
2010-2-22,32,31,30,29,28,25,92,85,78,29.96,29.78,29.64,10,3,1,15,10,22,0.52,8,Snow,46
2010-2-23,33,27,20,28,25,18,96,86,75,29.92,29.83,29.73,10,7,2,12,5,16,0.01,7,Snow,293
2010-2-24,31,26,20,28,25,19,100,89,78,29.93,29.90,29.87,8,2,0,7,2,9,0.23,8,Fog-Snow,98
2010-2-25,27,24,21,25,18,13,92,76,60,29.95,29.90,29.85,10,7,2,23,13,33,T,7,Snow,325
2010-2-26,30,27,24,26,22,18,92,82,72,29.85,29.71,29.65,10,4,0,22,13,30,0.29,8,Fog-Snow,319
2010-2-27,35,33,30,31,27,25,85,78,70,29.78,29.72,29.67,10,8,1,15,9,21,0.01,8,Rain-Snow,336
2010-2-28,41,36,31,29,28,27,92,78,64,30.03,29.88,29.76,10,10,9,13,8,17,T,7,Snow,334
