MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-1-1,57,46,35,32,28,22,82,55,28,30.26,30.19,30.12,10,10,9,10,4,13,0.00,2,,63
2013-1-2,63,50,37,28,20,13,59,37,15,30.14,30.06,29.98,10,10,10,17,5,22,0.00,1,,350
2013-1-3,63,52,40,22,15,12,43,30,16,30.19,30.09,30.02,10,10,10,21,8,24,0.00,0,,59
2013-1-4,62,52,41,26,20,15,45,33,20,30.28,30.23,30.19,10,10,10,18,6,23,0.00,0,,80
2013-1-5,63,50,37,27,23,18,59,39,19,30.33,30.24,30.18,10,10,10,14,3,17,0.00,0,,123
2013-1-6,68,55,42,26,23,19,53,35,16,30.17,30.04,29.91,10,10,10,13,5,14,0.00,4,,134
2013-1-7,60,51,41,27,26,24,55,41,26,29.94,29.89,29.84,10,10,10,13,4,15,0.00,3,,260
2013-1-8,67,53,39,28,23,16,64,39,14,30.08,29.99,29.89,10,10,10,10,4,17,0.00,1,,132
2013-1-9,72,57,42,29,26,21,53,34,15,30.18,30.06,29.97,10,10,10,10,4,13,0.00,2,,109
2013-1-10,61,54,46,43,27,22,66,46,25,29.95,29.86,29.77,10,10,10,25,8,35,0.01,5,Rain,127
2013-1-11,54,47,39,25,14,7,43,29,15,30.09,30.00,29.86,10,10,10,31,8,38,0.00,1,,257
2013-1-12,53,42,31,18,11,3,56,36,16,30.11,30.05,29.98,10,10,10,16,5,20,0.00,1,,184
2013-1-13,50,40,30,16,9,1,53,33,13,30.17,30.08,30.04,10,10,10,10,4,14,0.00,3,,181
2013-1-14,45,38,30,13,7,3,43,31,18,30.26,30.16,30.06,10,10,10,13,4,17,0.00,1,,263
2013-1-15,51,40,29,11,2,-4,46,28,10,30.43,30.35,30.27,10,10,10,12,4,15,0.00,1,,237
2013-1-16,61,48,34,18,12,3,35,25,15,30.38,30.30,30.22,10,10,10,10,3,14,0.00,1,,247
2013-1-17,73,56,38,21,18,15,52,32,12,30.24,30.17,30.10,10,10,10,18,7,24,0.00,0,,58
2013-1-18,74,59,44,27,22,19,38,26,13,30.21,30.12,30.06,10,10,10,17,3,23,0.00,1,,61
2013-1-19,75,60,44,27,24,20,49,31,13,30.22,30.13,30.07,10,10,10,12,2,14,0.00,1,,277
2013-1-20,74,60,45,27,22,16,45,28,11,30.14,30.07,29.98,10,10,10,7,2,14,0.00,2,,267
2013-1-21,79,62,45,26,21,15,39,25,10,30.09,30.02,29.97,10,10,10,10,3,13,0.00,1,,342
2013-1-22,81,67,52,27,20,13,32,21,9,30.14,30.07,30.03,10,10,10,14,4,17,0.00,1,,83
2013-1-23,81,66,51,28,24,20,38,25,12,30.16,30.09,30.03,10,10,10,14,4,15,0.00,4,,95
2013-1-24,65,62,58,50,41,27,72,48,24,30.20,30.14,30.08,10,10,10,10,4,13,0.02,7,Rain,134
2013-1-25,77,67,56,57,49,44,78,56,33,30.13,30.04,29.91,10,10,10,9,3,17,0.01,7,Rain,203
2013-1-26,64,61,58,57,56,55,93,86,78,29.97,29.91,29.86,10,8,3,16,5,21,1.18,8,Rain,232
2013-1-27,69,63,57,57,55,53,93,78,63,29.98,29.92,29.87,10,9,7,15,4,17,0.16,7,Rain-Thunderstorm,140
2013-1-28,60,54,47,54,39,30,80,62,43,30.01,29.94,29.86,10,10,10,31,8,36,0.01,6,Rain,256
2013-1-29,58,50,41,33,29,23,62,44,25,30.19,30.08,30.00,10,10,10,22,8,25,0.00,2,,272
2013-1-30,63,51,39,35,31,20,79,50,20,30.34,30.25,30.20,10,10,10,10,3,14,0.00,1,,130
2013-1-31,69,56,43,41,35,29,70,46,22,30.25,30.16,30.07,10,10,10,8,3,13,0.00,3,,284
