MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2009-4-1,79,66,53,27,20,11,28,20,11,29.78,29.72,29.66,10,10,10,23,9,29,0.00,3,,200
2009-4-2,83,69,55,33,31,28,43,29,14,29.89,29.77,29.65,10,10,10,16,6,21,0.00,0,,169
2009-4-3,82,70,58,39,32,10,51,31,11,29.69,29.59,29.46,10,10,7,33,13,43,0.00,2,,247
2009-4-4,72,62,52,25,15,6,29,19,8,30.03,29.89,29.71,10,10,10,23,9,30,0.00,0,,260
2009-4-5,81,66,50,19,15,8,28,18,8,30.15,30.06,29.97,10,10,10,15,4,21,0.00,1,,32
2009-4-6,89,73,57,30,15,7,36,21,5,30.04,29.98,29.91,10,10,10,24,9,29,0.00,2,,75
2009-4-7,92,77,62,26,19,13,19,13,6,30.01,29.92,29.81,10,10,10,18,7,23,0.00,2,,160
2009-4-8,79,72,64,32,26,16,28,20,11,29.90,29.83,29.75,10,10,10,24,13,31,0.00,2,,244
2009-4-9,79,67,54,34,29,21,43,28,13,29.98,29.85,29.76,10,10,10,14,6,16,0.00,2,,98
2009-4-10,84,71,57,40,29,21,34,22,10,29.75,29.69,29.55,10,10,10,30,12,36,T,6,,155
2009-4-11,63,57,50,50,47,42,89,66,43,30.05,29.92,29.77,10,10,8,17,7,22,0.19,6,Rain,119
2009-4-12,76,65,54,49,44,37,83,54,25,30.11,30.02,29.94,10,10,10,18,5,22,0.00,2,,202
2009-4-13,85,72,58,50,40,29,77,46,15,29.98,29.88,29.75,10,10,10,10,4,17,0.00,3,,95
2009-4-14,88,77,65,45,35,21,45,28,11,29.73,29.65,29.55,10,10,10,24,10,32,0.00,6,,153
2009-4-15,71,62,53,42,26,5,48,30,11,29.98,29.79,29.65,10,10,10,37,16,43,0.00,3,,252
2009-4-16,66,56,46,26,20,14,42,23,14,30.06,30.01,29.98,10,10,10,17,3,32,0.00,2,,325
2009-4-17,77,64,51,33,24,14,50,30,9,30.08,30.00,29.92,10,10,10,17,5,23,0.00,1,,230
2009-4-18,84,70,55,36,26,20,35,23,11,30.03,29.96,29.90,10,10,10,14,6,17,0.00,0,,112
2009-4-19,95,79,62,36,27,14,36,21,6,30.04,29.96,29.88,10,10,10,15,4,21,0.00,0,,107
2009-4-20,97,81,64,36,26,17,34,20,6,30.03,29.94,29.86,10,10,10,15,3,18,0.00,0,,71
2009-4-21,102,85,68,35,22,9,27,15,3,29.93,29.84,29.75,10,10,10,15,4,23,0.00,1,,71
2009-4-22,97,83,69,28,20,13,20,13,5,29.86,29.77,29.68,10,10,10,16,7,18,0.00,3,,121
2009-4-23,94,80,66,31,26,20,24,16,7,29.83,29.75,29.67,10,10,10,18,8,23,0.00,1,,202
2009-4-24,89,79,68,35,28,23,26,18,10,29.90,29.79,29.73,10,10,10,22,7,30,0.00,5,,257
2009-4-25,84,75,66,43,25,1,33,19,5,29.83,29.80,29.75,10,10,10,30,13,37,0.00,3,,267
2009-4-26,83,70,57,22,15,9,23,15,7,29.88,29.83,29.78,10,10,10,17,4,21,0.00,0,,249
2009-4-27,85,73,60,28,20,12,27,17,7,29.91,29.85,29.81,10,10,10,14,6,18,0.00,5,,136
2009-4-28,87,74,60,32,23,14,28,18,7,29.87,29.82,29.76,10,10,9,15,7,21,0.00,4,,131
2009-4-29,89,76,62,35,24,18,25,17,8,29.92,29.86,29.82,10,10,10,14,5,17,0.00,0,,61
2009-4-30,91,77,63,34,25,17,30,19,7,29.94,29.87,29.81,10,10,10,12,5,17,0.00,3,,237
