CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2009-6-1,90,79,68,67,61,56,73,57,41,29.91,29.83,29.73,10,10,10,24,13,30,0.00,4,,198
2009-6-2,76,68,59,66,63,57,100,85,69,30.05,29.99,29.90,10,8,1,22,10,28,0.95,8,Rain,20
2009-6-3,75,66,57,57,52,48,93,69,44,30.14,30.08,30.04,10,10,10,17,10,28,0.00,7,,29
2009-6-4,76,66,56,55,51,48,86,62,38,30.10,30.05,29.98,10,10,9,10,3,14,0.00,3,,46
2009-6-5,80,68,55,61,56,51,86,66,45,30.01,29.95,29.87,10,10,10,12,6,16,0.00,5,,203
2009-6-6,86,76,66,64,61,57,78,61,44,29.88,29.73,29.65,10,10,10,32,17,39,T,4,Rain,176
2009-6-7,87,78,68,71,66,57,87,68,48,29.80,29.70,29.59,10,9,2,32,13,43,0.22,7,Rain-Thunderstorm,153
2009-6-8,74,67,60,65,60,57,93,75,57,29.96,29.81,29.59,10,10,8,26,9,35,0.08,6,Rain-Thunderstorm,303
2009-6-9,65,61,56,63,59,54,100,84,67,29.99,29.90,29.80,10,8,2,24,10,30,0.78,7,Rain-Thunderstorm,73
2009-6-10,76,69,62,68,65,62,100,87,74,29.86,29.80,29.73,10,7,0,13,7,16,0.03,8,Rain,35
2009-6-11,77,70,63,66,63,61,100,82,64,29.91,29.80,29.71,10,6,0,26,7,35,1.47,7,Rain-Thunderstorm,16
2009-6-12,80,71,61,65,62,59,93,74,54,29.92,29.88,29.82,10,10,7,18,7,29,T,5,,144
2009-6-13,72,66,60,65,61,57,100,83,66,30.06,29.98,29.89,10,8,2,15,7,21,0.00,7,,344
2009-6-14,79,70,60,64,62,57,97,78,58,30.09,29.98,29.91,10,9,5,16,8,23,T,6,Rain,83
2009-6-15,85,75,65,75,69,64,100,85,69,29.93,29.84,29.73,10,7,0,24,11,31,2.15,7,Rain-Thunderstorm,110
2009-6-16,82,74,65,71,68,65,100,83,65,29.85,29.78,29.67,10,9,2,18,7,23,0.38,6,Rain-Thunderstorm,199
2009-6-17,92,80,68,79,73,64,100,80,60,29.86,29.82,29.75,10,10,8,23,10,31,0.00,3,,143
2009-6-18,92,84,75,76,74,72,94,77,60,29.76,29.71,29.66,10,10,10,24,16,31,0.00,4,,198
2009-6-19,87,81,74,75,73,70,88,77,65,29.78,29.70,29.66,10,10,10,24,12,29,T,5,,217
2009-6-20,80,76,71,75,73,70,94,87,79,29.88,29.83,29.77,10,10,4,13,7,16,0.11,5,Rain,140
2009-6-21,92,82,72,77,74,72,94,77,60,29.79,29.73,29.69,10,10,4,23,13,30,0.21,3,Rain,194
2009-6-22,94,87,79,80,78,76,94,78,62,29.80,29.76,29.72,10,10,9,16,8,22,0.00,1,,187
2009-6-23,97,85,72,77,74,68,97,71,45,30.03,29.86,29.80,10,10,9,32,9,39,0.13,2,Rain-Thunderstorm,200
2009-6-24,91,80,69,76,71,68,100,82,64,30.01,29.93,29.88,10,9,3,25,7,32,0.31,4,Rain-Thunderstorm,192
2009-6-25,92,81,69,77,72,68,100,80,60,29.98,29.89,29.82,10,10,5,14,6,18,0.05,3,Rain-Thunderstorm,263
2009-6-26,91,83,75,75,73,70,100,76,52,29.88,29.85,29.79,10,9,0,14,8,26,0.00,2,Fog,86
2009-6-27,94,81,67,75,71,65,87,70,52,29.96,29.83,29.79,10,10,8,20,11,25,T,3,,242
2009-6-28,84,75,66,66,58,49,93,62,31,30.04,29.97,29.88,10,10,8,15,7,20,0.00,1,,311
2009-6-29,89,77,65,65,60,55,78,55,32,29.87,29.82,29.77,10,10,10,13,7,16,0.00,1,,275
2009-6-30,84,74,64,61,58,52,81,59,37,29.82,29.79,29.77,10,10,8,18,8,23,0.00,1,,342
