CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2012-2-1,32,30,28,32,30,28,100,96,92,30.14,30.09,30.00,8,3,0,13,5,15,0.00,8,Fog,188
2012-2-2,36,32,28,32,30,29,100,95,89,30.45,30.27,30.11,5,2,0,10,3,15,0.00,8,Fog,22
2012-2-3,33,30,27,30,28,25,100,88,75,30.53,30.48,30.42,9,6,3,12,7,17,0.00,6,,52
2012-2-4,36,30,23,28,25,23,100,85,70,30.48,30.40,30.32,10,4,0,13,6,18,T,5,Fog-Snow,319
2012-2-5,30,29,27,26,25,24,92,89,85,30.40,30.35,30.23,9,6,3,13,7,16,0.00,8,,267
2012-2-6,46,36,25,28,25,22,92,71,49,30.32,30.16,30.08,10,8,4,21,8,26,0.00,3,,265
2012-2-7,32,24,15,22,14,2,69,58,46,30.56,30.48,30.32,10,10,10,21,10,25,0.00,6,,5
2012-2-8,33,23,12,5,1,-8,61,41,21,30.54,30.42,30.28,10,10,10,12,5,15,0.00,0,,245
2012-2-9,38,28,17,26,16,5,74,60,45,30.27,30.07,29.91,10,10,1,25,10,32,0.00,3,,225
2012-2-10,28,17,6,5,-4,-12,63,47,30,30.60,30.31,30.00,10,10,9,24,17,32,T,4,Snow,337
2012-2-11,21,11,1,-2,-9,-15,57,43,28,30.66,30.59,30.54,10,10,10,23,14,28,0.00,0,,300
2012-2-12,32,19,6,1,-2,-4,69,46,22,30.51,30.35,30.12,10,10,10,13,6,18,0.00,0,,230
2012-2-13,31,23,15,27,20,2,100,71,41,30.11,29.85,29.73,10,6,1,15,5,20,0.04,7,Snow,154
2012-2-14,34,28,22,28,24,21,100,85,69,29.81,29.76,29.72,9,5,0,15,6,17,0.01,8,Snow,189
2012-2-15,36,30,23,31,26,20,88,76,64,30.05,29.97,29.83,9,6,2,12,3,16,T,5,Snow,209
2012-2-16,41,33,24,26,20,18,85,63,40,30.12,30.08,30.06,10,10,7,20,8,24,0.00,2,,256
2012-2-17,43,35,26,25,21,13,81,64,46,30.18,30.05,29.95,10,10,8,20,8,25,0.00,5,,293
2012-2-18,37,28,18,17,14,12,80,62,44,30.29,30.23,30.16,10,10,10,12,4,16,0.00,1,,238
2012-2-19,44,32,19,23,19,15,84,60,36,30.19,30.13,30.05,10,10,10,15,7,20,0.00,1,,147
2012-2-20,44,36,27,31,25,19,92,65,37,30.12,29.88,29.66,10,6,1,25,15,36,0.23,7,Snow,134
2012-2-21,35,33,30,32,28,21,96,80,63,29.64,29.56,29.50,10,7,1,25,14,32,0.08,7,Snow,236
2012-2-22,35,29,22,22,20,18,88,72,56,29.58,29.49,29.44,10,10,7,16,5,18,0.00,4,,260
2012-2-23,39,34,28,25,23,20,78,64,50,29.73,29.58,29.45,10,9,7,13,6,25,0.00,8,,32
2012-2-24,30,22,14,25,16,5,92,71,50,30.11,29.86,29.70,10,8,2,30,14,37,0.01,7,Snow,305
2012-2-25,28,20,11,18,9,4,84,67,50,30.29,30.18,30.07,10,9,2,20,7,28,T,5,Snow,266
2012-2-26,39,33,26,27,20,14,75,64,52,30.07,29.83,29.61,10,9,4,38,17,45,T,8,Snow,190
2012-2-27,30,26,22,19,16,13,81,65,49,30.46,30.32,30.03,10,9,2,21,10,26,T,6,Snow,271
2012-2-28,33,29,24,31,25,16,92,75,58,30.37,30.04,29.63,10,6,1,23,12,30,0.70,8,Rain-Snow,115
2012-2-29,34,33,31,33,30,27,100,93,85,29.73,29.41,29.23,10,5,1,28,12,35,0.65,8,Rain-Snow,49
