MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2009-2-1,73,60,46,31,26,21,49,32,15,30.13,30.05,29.98,10,10,10,10,4,12,0.00,0,,103
2009-2-2,77,62,46,27,20,13,39,24,9,30.25,30.18,30.12,10,10,10,16,4,18,0.00,0,,140
2009-2-3,82,65,48,27,20,12,36,23,9,30.16,30.08,30.00,10,10,10,17,4,22,0.00,0,,88
2009-2-4,84,69,53,27,20,12,32,20,7,30.13,30.06,30.01,10,10,10,15,4,18,0.00,2,,126
2009-2-5,82,68,53,26,22,15,32,20,8,30.09,29.99,29.87,10,10,10,18,6,23,0.00,4,,137
2009-2-6,72,62,51,42,36,25,49,36,22,30.02,29.94,29.87,10,10,10,15,5,21,0.00,2,,120
2009-2-7,72,61,50,49,42,35,71,49,27,29.91,29.85,29.77,10,10,5,21,10,25,0.05,4,Rain,161
2009-2-8,60,55,49,49,46,38,86,67,47,29.98,29.91,29.84,10,8,2,18,7,22,0.69,7,Rain,192
2009-2-9,62,54,45,47,42,37,86,64,42,29.98,29.86,29.73,10,9,4,28,11,39,0.52,6,Rain,192
2009-2-10,57,51,44,37,33,25,71,51,30,30.18,30.00,29.77,10,10,10,20,9,25,0.00,3,,261
2009-2-11,61,51,41,39,34,27,82,55,27,30.22,30.12,30.01,10,10,10,10,4,13,0.00,3,,100
2009-2-12,63,55,47,40,33,23,71,48,25,30.09,30.01,29.94,10,10,10,18,7,23,0.00,3,,255
2009-2-13,63,52,41,36,29,20,70,45,19,30.09,30.03,29.94,10,10,10,12,3,14,0.00,0,,117
2009-2-14,61,52,42,37,32,22,76,50,23,30.10,30.02,29.94,10,10,10,12,4,16,0.00,1,,167
2009-2-15,65,55,44,42,33,28,70,48,26,30.10,30.02,29.89,10,10,10,10,3,14,0.00,5,,104
2009-2-16,66,56,45,39,35,30,76,52,28,29.94,29.89,29.84,10,10,10,14,6,18,0.00,5,,79
2009-2-17,64,58,52,50,41,30,96,64,32,30.07,30.00,29.91,10,10,7,22,5,25,0.06,5,Rain,245
2009-2-18,67,56,45,39,33,20,76,47,18,30.19,30.14,30.08,10,10,10,9,2,16,0.00,0,,174
2009-2-19,73,60,46,37,25,12,65,38,10,30.22,30.15,30.08,10,10,10,16,5,21,0.00,0,,52
2009-2-20,76,62,48,40,27,15,66,39,11,30.08,30.01,29.93,10,10,10,12,3,16,0.00,3,,285
2009-2-21,76,63,49,45,33,22,61,37,13,30.12,30.05,30.00,10,10,10,10,3,13,0.00,5,,166
2009-2-22,78,67,55,43,35,26,61,38,15,30.15,30.09,30.04,10,10,10,10,3,13,0.00,6,,104
2009-2-23,84,72,60,43,36,28,48,31,14,30.10,30.05,29.99,10,10,10,10,4,17,0.00,6,,133
2009-2-24,84,70,56,44,40,32,62,40,17,30.06,29.99,29.93,10,10,10,9,4,16,0.00,4,,86
2009-2-25,85,72,58,45,39,27,57,36,15,30.00,29.93,29.88,10,10,10,16,6,20,0.00,3,,151
2009-2-26,78,66,54,40,32,19,55,33,11,30.00,29.93,29.88,10,10,10,18,6,24,0.00,2,,319
2009-2-27,78,65,51,42,33,21,59,36,12,30.01,29.96,29.92,10,10,10,13,4,20,0.00,2,,95
2009-2-28,85,69,52,43,30,17,66,37,8,30.12,30.04,30.00,10,10,10,17,3,21,0.00,3,,27
