MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2012-2-1,51,37,23,17,14,10,63,42,20,30.19,30.09,30.00,10,10,10,20,9,22,0.00,5,,152
2012-2-2,43,36,28,29,21,12,92,61,30,30.05,29.98,29.87,10,6,0,17,9,21,0.21,8,Fog-Snow,353
2012-2-3,31,28,25,28,24,22,92,88,84,30.43,30.22,30.05,1,0,0,25,19,29,0.52,8,Fog-Snow,350
2012-2-4,32,22,11,22,18,6,92,78,63,30.54,30.45,30.34,10,7,0,22,8,24,0.01,7,Fog-Snow,307
2012-2-5,32,20,8,18,10,3,80,68,55,30.49,30.40,30.27,10,10,8,12,0,,0.00,1,,208
2012-2-6,33,24,14,21,15,8,88,67,45,30.34,30.23,30.10,10,8,2,22,9,26,T,6,Snow,305
2012-2-7,23,15,6,19,15,4,92,82,71,30.50,30.36,30.21,10,6,2,16,7,22,0.02,7,Snow,62
2012-2-8,27,19,10,17,13,7,88,76,63,30.34,30.27,30.19,10,8,6,14,5,15,0.00,6,,234
2012-2-9,41,31,20,23,16,13,74,59,44,30.24,30.19,30.09,10,10,6,17,6,18,0.00,5,,256
2012-2-10,32,22,11,20,14,5,92,71,50,30.33,30.22,30.14,10,7,1,23,13,26,T,6,Snow,104
2012-2-11,17,10,3,12,6,1,88,78,67,30.49,30.35,30.24,10,4,0,21,6,24,0.02,6,Fog-Snow,45
2012-2-12,22,14,6,15,7,1,91,79,67,30.23,29.94,29.65,7,3,0,15,4,16,0.00,6,Fog,225
2012-2-13,41,31,21,27,22,15,92,74,56,29.82,29.73,29.60,10,8,0,15,6,15,0.00,5,,195
2012-2-14,40,29,18,25,19,14,77,65,52,29.81,29.75,29.65,10,10,6,17,7,20,0.00,3,,220
2012-2-15,31,23,15,22,20,17,92,82,72,30.18,30.02,29.81,10,9,4,15,6,17,0.00,5,,131
2012-2-16,37,27,17,26,19,15,84,67,49,30.26,30.16,30.04,10,9,4,17,9,20,0.00,2,,208
2012-2-17,35,26,17,21,15,7,84,62,39,30.24,30.12,30.03,10,9,0,20,11,25,0.00,4,Fog,140
2012-2-18,37,26,14,27,19,13,92,70,47,30.19,30.03,29.86,10,9,7,17,8,20,0.00,2,Fog,183
2012-2-19,39,31,22,27,21,17,81,67,52,29.86,29.69,29.55,10,7,3,13,5,14,0.00,6,,307
2012-2-20,38,32,26,28,17,7,92,60,27,29.88,29.73,29.59,10,7,1,36,19,43,0.01,6,Snow,319
2012-2-21,47,36,25,22,16,8,46,39,31,29.89,29.78,29.66,10,10,10,38,19,48,0.00,5,,270
2012-2-22,58,48,38,27,23,19,53,38,23,29.67,29.50,29.29,10,10,10,40,20,53,0.00,6,,293
2012-2-23,49,33,16,32,20,7,85,65,45,30.13,29.73,29.32,10,7,0,44,15,55,0.06,6,Fog-Rain-Snow,348
2012-2-24,35,26,17,15,10,4,68,51,33,30.24,30.19,30.14,10,10,10,21,10,23,0.00,2,,182
2012-2-25,65,43,21,19,12,1,68,39,9,30.11,29.73,29.45,10,10,10,44,15,53,0.00,2,,247
2012-2-26,40,30,19,11,2,-6,67,41,15,30.23,29.97,29.71,10,10,10,43,21,51,0.00,1,,306
2012-2-27,47,34,20,25,14,3,67,48,28,30.21,29.99,29.70,10,10,10,49,26,59,0.00,1,,167
2012-2-28,44,34,24,28,20,7,81,57,32,29.76,29.58,29.43,10,10,8,31,15,36,T,4,,265
2012-2-29,56,43,30,22,10,3,69,41,13,29.85,29.75,29.61,10,10,10,29,12,35,0.00,2,,243
