MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2011-3-1,76,62,47,39,32,25,71,43,15,30.13,30.06,29.99,10,10,10,12,4,18,0.00,2,,292
2011-3-2,79,65,50,42,33,19,68,40,11,30.13,30.06,30.00,10,10,10,14,5,17,0.00,2,,96
2011-3-3,79,67,54,40,35,25,51,33,14,30.06,29.99,29.92,10,10,10,14,5,17,0.00,2,,167
2011-3-4,81,67,52,40,22,1,51,28,5,30.13,30.03,29.96,10,10,10,18,7,25,0.00,0,,349
2011-3-5,79,65,50,26,13,1,39,22,5,30.20,30.08,29.96,10,10,10,20,4,26,0.00,5,,89
2011-3-6,79,66,53,30,22,12,38,23,8,29.95,29.82,29.70,10,10,10,12,4,16,0.00,6,,111
2011-3-7,75,68,60,44,34,26,52,35,17,29.74,29.67,29.63,10,10,10,30,14,39,0.00,4,,241
2011-3-8,72,64,55,35,22,11,43,27,10,30.09,29.94,29.77,10,10,10,18,7,24,0.00,2,,289
2011-3-9,81,66,50,30,22,14,42,25,8,30.23,30.14,30.09,10,10,10,9,3,18,0.00,0,,231
2011-3-10,88,72,55,31,22,8,38,22,5,30.12,30.03,29.92,10,10,10,10,4,16,0.00,2,,140
2011-3-11,87,71,55,29,23,12,32,20,7,29.97,29.91,29.85,10,10,10,14,6,17,0.00,2,,113
2011-3-12,85,71,56,30,24,18,33,21,8,29.96,29.91,29.86,10,10,10,15,7,24,0.00,3,,108
2011-3-13,85,71,56,34,25,18,39,24,9,30.09,30.00,29.94,10,10,10,9,5,,0.00,2,,120
2011-3-14,85,71,57,37,30,25,44,28,11,30.07,29.99,29.91,10,10,10,15,5,17,0.00,4,,251
2011-3-15,86,73,60,37,32,27,36,24,12,30.10,29.94,29.87,10,10,10,9,5,15,0.00,4,,115
2011-3-16,91,76,60,37,32,24,42,26,10,29.99,29.92,29.85,10,10,10,17,6,21,0.00,4,,138
2011-3-17,90,76,62,38,33,28,36,24,12,29.96,29.90,29.84,10,10,10,21,8,24,0.00,5,,191
2011-3-18,87,74,60,36,30,21,39,26,12,30.03,29.94,29.86,10,10,10,15,6,20,0.00,5,,321
2011-3-19,81,69,57,30,13,-13,36,19,2,30.01,29.92,29.89,10,10,10,17,6,23,0.00,6,,257
2011-3-20,78,67,56,23,12,2,21,14,6,29.92,29.82,29.70,10,10,10,15,6,20,0.00,8,,114
2011-3-21,69,60,51,50,37,7,89,49,8,29.98,29.85,29.71,10,9,3,26,12,36,0.06,8,Rain,202
2011-3-22,67,58,48,47,36,20,93,56,19,30.08,30.01,29.98,10,10,10,14,5,22,0.00,2,,243
2011-3-23,75,61,47,36,27,16,61,37,12,30.00,29.91,29.79,10,10,10,13,5,17,0.00,0,,49
2011-3-24,73,65,56,34,26,16,40,27,13,29.98,29.90,29.83,10,10,10,17,7,24,0.00,2,,275
2011-3-25,74,62,50,39,30,13,46,30,14,29.94,29.88,29.83,10,10,10,18,7,29,0.00,1,,211
2011-3-26,77,65,53,41,35,28,64,41,18,29.88,29.82,29.74,10,10,10,20,9,26,0.00,2,,198
2011-3-27,77,66,54,37,35,32,54,37,20,29.91,29.84,29.79,10,10,10,13,6,18,0.00,1,,272
2011-3-28,81,68,55,39,36,32,55,36,17,29.90,29.83,29.77,10,10,10,14,5,18,0.00,0,,95
2011-3-29,86,73,59,41,31,22,47,29,10,29.95,29.88,29.82,10,10,10,14,5,20,0.00,2,,210
2011-3-30,88,74,59,34,25,21,36,23,9,29.99,29.90,29.83,10,10,10,14,5,18,0.00,2,,260
2011-3-31,93,79,64,37,31,27,34,22,9,29.93,29.83,29.74,10,10,10,15,4,20,0.00,2,,174
