EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2010-2-1,36,32,27,11,8,3,46,39,32,30.29,30.22,30.12,10,10,10,22,14,31,0.00,3,,266
2010-2-2,34,32,29,25,16,10,85,62,38,30.29,30.21,30.10,10,8,2,14,7,17,0.01,7,Snow,34
2010-2-3,38,33,28,28,25,20,92,73,54,30.15,30.06,29.99,10,7,2,24,11,30,0.03,6,Snow,357
2010-2-4,38,34,29,21,12,5,61,44,27,30.36,30.29,30.17,10,10,10,23,14,30,0.00,2,,313
2010-2-5,37,34,31,22,17,9,61,48,35,30.32,30.20,29.99,10,10,10,16,7,20,0.00,7,,331
2010-2-6,33,28,22,19,12,6,61,52,42,29.92,29.78,29.65,10,9,2,35,20,40,T,7,Snow,38
2010-2-7,35,27,18,14,10,5,56,49,41,29.92,29.87,29.80,10,10,10,28,18,35,0.00,1,,323
2010-2-8,38,31,24,18,14,11,60,49,38,30.04,29.95,29.91,10,10,10,29,16,35,0.00,0,,303
2010-2-9,42,36,30,30,21,17,63,50,36,30.08,29.97,29.78,10,9,5,18,9,24,T,5,Snow,268
2010-2-10,34,32,30,31,30,28,100,95,89,29.75,29.30,29.04,7,1,0,30,19,43,1.04,8,Fog-Snow,32
2010-2-11,37,33,28,27,19,13,82,64,45,29.73,29.57,29.33,10,10,9,32,21,44,T,4,,317
2010-2-12,38,33,28,17,15,13,58,48,37,29.86,29.80,29.75,10,10,10,21,15,28,0.00,1,,311
2010-2-13,34,30,26,16,14,13,58,50,41,29.76,29.59,29.49,10,10,10,29,15,36,0.00,7,,317
2010-2-14,41,35,29,22,19,15,58,51,44,29.72,29.59,29.49,10,10,10,25,16,35,T,5,Snow,285
2010-2-15,41,36,30,30,21,14,89,62,34,29.81,29.73,29.64,10,7,2,22,11,30,0.01,4,Snow,235
2010-2-16,33,32,30,31,29,19,100,82,63,29.63,29.47,29.37,10,3,0,25,13,35,0.25,7,Fog-Snow,338
2010-2-17,34,31,28,25,20,17,69,63,56,29.61,29.54,29.48,10,10,10,21,13,28,T,5,Snow,272
2010-2-18,41,37,32,27,24,20,69,61,52,29.67,29.57,29.48,10,10,10,26,16,36,0.00,6,,301
2010-2-19,43,38,32,27,24,20,64,56,48,29.89,29.75,29.65,10,10,10,29,19,39,0.00,6,,299
2010-2-20,45,41,36,27,27,25,70,60,49,29.96,29.93,29.89,10,10,10,24,14,30,0.00,3,,307
2010-2-21,46,41,36,26,19,14,64,46,28,29.98,29.94,29.88,10,10,10,32,15,44,0.00,2,,299
2010-2-22,44,37,30,32,23,18,64,54,43,29.99,29.94,29.89,10,10,10,18,9,23,0.02,5,Rain,38
2010-2-23,38,37,35,36,34,33,100,91,82,29.88,29.81,29.73,10,5,1,25,17,37,0.90,8,Rain-Snow,51
2010-2-24,39,37,35,37,35,34,100,93,85,29.74,29.72,29.66,10,6,2,26,13,33,0.24,8,Rain,356
2010-2-25,35,32,29,36,32,25,100,91,82,29.66,29.34,28.94,8,2,0,33,11,45,1.49,8,Fog-Rain-Snow,325
2010-2-26,35,31,27,28,26,23,92,84,75,29.42,29.18,28.89,10,3,0,26,14,37,0.83,8,Fog-Snow,321
2010-2-27,39,35,30,29,27,23,78,71,64,29.62,29.52,29.42,10,10,7,16,8,21,T,7,Snow,224
2010-2-28,41,37,33,31,29,26,76,70,64,29.65,29.61,29.58,10,9,8,22,6,25,T,6,Rain,300
