EDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2012-6-1,88,77,65,72,67,63,93,72,50,29.89,29.79,29.69,10,7,1,23,8,32,1.19,6,Rain-Thunderstorm,203
2012-6-2,76,66,56,64,53,48,100,71,41,29.91,29.84,29.79,10,10,10,12,3,18,0.00,4,,330
2012-6-3,81,67,52,58,54,51,93,68,42,29.96,29.89,29.81,10,10,10,17,5,23,0.00,2,,247
2012-6-4,83,72,61,61,56,51,84,59,34,29.81,29.72,29.66,10,10,10,15,5,22,0.00,5,,299
2012-6-5,76,67,57,57,54,51,78,61,43,29.94,29.81,29.72,10,10,10,16,7,21,T,5,Rain,54
2012-6-6,74,66,57,57,53,50,93,70,46,30.02,29.97,29.92,10,10,7,13,5,17,0.04,6,Rain,71
2012-6-7,81,68,54,58,55,53,93,66,39,30.06,30.03,29.99,10,10,10,8,1,13,0.00,3,,230
2012-6-8,84,71,57,58,55,50,100,66,32,30.06,30.02,29.99,10,10,10,12,2,16,0.00,1,,31
2012-6-9,89,73,57,60,56,54,93,62,31,30.09,30.04,30.00,10,10,10,15,5,23,0.00,4,,226
2012-6-10,0,33,65,63,60,55,81,58,34,30.17,30.12,30.07,10,10,10,13,7,18,0.00,6,,220
2012-6-11,84,78,71,72,69,61,93,79,64,30.16,30.11,30.06,10,8,1,17,7,24,1.06,7,Rain,168
2012-6-12,83,76,68,72,70,67,93,81,69,30.04,29.95,29.87,10,10,6,20,8,25,0.43,7,,199
2012-6-13,84,74,63,70,64,47,93,69,45,30.02,29.93,29.87,10,10,4,17,6,24,0.28,6,Rain-Thunderstorm,33
2012-6-14,79,68,57,64,58,48,81,71,60,30.17,30.10,30.03,10,10,10,17,7,21,T,4,,39
2012-6-15,80,70,59,61,58,53,93,71,48,30.24,30.20,30.14,10,10,10,17,8,25,0.00,2,,50
2012-6-16,80,67,53,56,53,50,93,65,36,30.28,30.22,30.16,10,10,10,17,6,24,0.00,2,,53
2012-6-17,81,68,54,57,54,52,93,65,36,30.20,30.13,30.03,10,10,10,10,3,15,0.00,4,,43
2012-6-18,86,75,63,66,62,57,87,69,51,30.12,30.07,30.04,10,10,10,13,6,16,T,5,,175
2012-6-19,92,80,67,70,66,62,87,67,47,30.17,30.13,30.10,10,10,9,13,5,20,0.00,4,,235
2012-6-20,94,82,69,72,69,65,93,67,41,30.16,30.11,30.05,10,9,6,12,3,14,0.00,2,,211
2012-6-21,96,84,71,74,70,67,93,66,39,30.06,29.98,29.89,10,9,6,16,6,21,0.00,3,Thunderstorm,211
2012-6-22,95,83,71,72,69,64,93,69,44,29.92,29.87,29.80,10,10,7,17,6,29,0.10,5,Rain-Thunderstorm,252
2012-6-23,89,80,70,72,69,65,100,73,46,30.01,29.94,29.88,10,8,3,13,4,16,0.00,5,,33
2012-6-24,92,80,68,70,66,60,97,68,38,30.04,29.97,29.90,10,10,7,16,5,22,0.00,5,,157
2012-6-25,93,83,72,72,69,64,93,69,44,29.91,29.79,29.68,10,10,10,17,6,21,0.00,6,Thunderstorm,247
2012-6-26,81,71,61,66,50,43,79,55,30,29.91,29.86,29.81,10,10,10,18,7,25,0.00,3,,40
2012-6-27,87,71,55,54,51,48,86,56,26,29.98,29.94,29.88,10,10,10,14,3,22,0.00,1,,14
2012-6-28,97,79,60,61,57,53,84,54,24,30.01,29.94,29.87,10,10,10,18,7,24,0.00,1,,247
2012-6-29,105,88,71,71,65,60,68,50,31,29.88,29.81,29.74,10,10,10,23,6,38,T,1,Rain,265
2012-6-30,105,88,70,70,66,61,73,52,30,29.90,29.85,29.81,10,10,10,14,5,22,T,3,Thunderstorm,240
