MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2011-9-1,112,101,90,57,50,36,34,23,11,29.77,29.65,29.55,10,10,10,15,7,21,0.00,3,,154
2011-9-2,102,95,87,68,58,40,53,33,12,29.80,29.73,29.64,10,7,1,30,8,37,T,5,Rain,261
2011-9-3,109,97,85,55,49,43,37,24,11,29.81,29.69,29.60,10,10,10,15,5,18,0.00,3,,268
2011-9-4,110,98,85,56,48,40,34,22,10,29.74,29.67,29.61,10,10,10,17,5,23,0.00,3,,176
2011-9-5,106,99,91,62,56,53,36,27,18,29.80,29.75,29.68,10,10,10,20,11,28,T,6,,149
2011-9-6,107,96,85,64,58,50,46,33,19,29.87,29.77,29.70,10,10,10,16,7,21,0.00,3,,259
2011-9-7,108,98,87,60,53,45,36,25,13,29.86,29.80,29.73,10,10,10,15,5,22,0.00,2,,261
2011-9-8,109,98,87,56,49,35,34,22,9,29.86,29.76,29.66,10,10,10,17,6,25,0.00,2,,110
2011-9-9,100,90,79,63,48,42,46,31,15,29.83,29.74,29.63,10,10,3,28,11,32,T,5,Thunderstorm,75
2011-9-10,101,90,78,61,56,52,54,38,21,29.90,29.80,29.67,10,10,4,33,11,41,0.00,3,Thunderstorm,118
2011-9-11,99,88,77,58,56,53,50,36,22,29.95,29.90,29.82,10,8,1,21,7,25,T,4,Thunderstorm,133
2011-9-12,102,91,79,62,55,51,54,37,19,30.08,29.95,29.89,10,10,6,30,10,41,0.00,5,,118
2011-9-13,99,87,74,64,57,51,68,45,22,30.03,29.94,29.82,10,10,10,29,9,38,0.02,5,Rain,213
2011-9-14,94,83,72,64,58,52,73,51,28,29.93,29.82,29.71,10,10,10,17,5,21,0.00,4,,214
2011-9-15,98,88,77,61,53,43,56,37,17,29.83,29.76,29.69,10,10,10,14,5,22,0.00,2,,167
2011-9-16,100,89,78,58,52,43,48,32,16,29.85,29.78,29.72,10,10,10,17,7,23,0.00,4,,147
2011-9-17,97,87,77,54,44,37,39,26,13,29.97,29.86,29.81,10,10,10,15,5,20,0.00,1,,152
2011-9-18,101,88,74,44,38,33,33,22,10,29.99,29.91,29.85,10,10,10,10,3,16,0.00,0,,120
2011-9-19,104,90,75,44,39,31,31,20,9,29.93,29.85,29.78,10,10,10,13,4,16,0.00,0,,141
2011-9-20,105,90,74,44,35,17,31,18,5,29.85,29.77,29.70,10,10,10,13,4,16,0.00,0,,141
2011-9-21,107,91,75,44,33,24,23,15,6,29.88,29.78,29.73,10,10,10,13,4,16,0.00,2,,128
2011-9-22,106,92,78,45,37,29,28,18,7,29.95,29.83,29.78,10,10,10,10,4,15,0.00,2,,127
2011-9-23,108,93,78,43,34,21,25,15,5,29.95,29.86,29.78,10,10,10,10,5,13,0.00,1,,139
2011-9-24,107,93,78,39,33,28,20,14,7,29.92,29.78,29.69,10,10,10,26,7,40,T,4,,117
2011-9-25,102,92,81,45,39,34,24,17,10,29.80,29.73,29.66,10,10,10,16,7,21,0.00,2,,213
2011-9-26,100,87,74,39,34,30,27,19,10,29.91,29.81,29.74,10,10,10,17,7,22,0.00,1,,141
2011-9-27,101,90,78,51,40,32,30,20,10,29.90,29.84,29.78,10,9,2,22,5,30,0.00,3,,150
2011-9-28,99,88,76,52,46,40,40,27,13,29.93,29.85,29.78,10,10,10,15,6,21,0.00,1,,193
2011-9-29,101,89,76,50,45,40,35,24,12,29.88,29.82,29.73,10,10,10,13,4,17,0.00,1,,75
2011-9-30,104,92,79,49,43,39,35,24,12,29.91,29.83,29.74,10,10,10,25,10,32,0.00,2,,112
