MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2010-1-1,40,26,12,22,13,1,74,57,40,30.32,30.23,30.12,10,10,9,16,9,26,0.00,3,,187
2010-1-2,40,28,16,27,20,14,92,76,59,30.24,30.10,29.96,10,8,4,18,5,24,0.00,6,,242
2010-1-3,36,26,16,28,23,15,92,76,59,30.41,30.30,30.18,10,9,3,15,5,16,T,6,Snow,63
2010-1-4,36,24,11,20,15,11,92,70,47,30.40,30.33,30.20,10,10,9,16,10,20,0.00,3,,189
2010-1-5,47,33,19,26,21,13,68,54,39,30.19,30.01,29.85,10,10,10,23,9,28,0.00,6,,243
2010-1-6,42,18,-6,25,9,-8,96,74,51,30.56,30.15,29.81,10,4,0,29,12,33,0.05,8,Fog-Snow,49
2010-1-7,13,-1,-16,-1,-10,-20,86,68,49,30.69,30.59,30.28,10,10,8,15,8,18,0.00,1,,142
2010-1-8,33,11,-11,13,-3,-16,72,53,34,30.59,30.42,30.28,10,10,10,17,9,17,0.00,1,,174
2010-1-9,40,25,10,19,9,0,61,49,37,30.35,30.28,30.21,10,10,10,21,11,32,0.00,1,,184
2010-1-10,43,32,21,25,16,7,75,57,39,30.42,30.31,30.21,10,10,10,17,10,18,0.00,3,,196
2010-1-11,47,34,21,24,18,13,74,57,39,30.45,30.37,30.28,10,10,10,16,9,24,0.00,1,,205
2010-1-12,56,38,20,26,16,10,68,48,28,30.31,30.17,29.99,10,10,10,18,10,35,0.00,0,,218
2010-1-13,56,43,30,24,18,12,69,44,19,30.01,29.95,29.86,10,10,10,16,8,20,0.00,4,,207
2010-1-14,43,34,25,29,23,19,85,64,43,30.25,30.14,29.99,10,10,10,12,5,13,0.00,5,,200
2010-1-15,46,35,23,27,22,15,88,58,28,30.29,30.20,30.05,10,10,9,16,9,21,0.00,1,,195
2010-1-16,58,42,26,27,22,17,70,50,30,30.04,29.93,29.82,10,10,10,13,9,14,0.00,3,,197
2010-1-17,54,42,29,31,24,21,78,54,29,29.91,29.85,29.77,10,10,10,14,7,15,0.00,5,,187
2010-1-18,53,41,28,32,26,21,92,61,29,29.83,29.76,29.68,10,10,10,15,6,18,0.00,4,,204
2010-1-19,43,35,26,28,26,22,85,71,57,29.66,29.61,29.54,10,10,10,13,6,15,0.00,5,,253
2010-1-20,35,29,23,23,21,18,81,70,59,29.63,29.54,29.49,10,10,8,14,7,17,0.00,5,,245
2010-1-21,44,32,19,27,21,16,78,62,45,29.64,29.52,29.33,10,10,9,16,8,18,0.00,5,,204
2010-1-22,56,41,25,29,26,23,100,69,38,29.32,29.23,29.06,10,7,0,23,8,28,0.00,5,Fog,258
2010-1-23,46,37,27,27,15,9,85,54,22,29.57,29.42,29.28,10,10,10,17,7,35,0.00,6,,261
2010-1-24,40,32,23,21,12,7,88,57,25,29.88,29.74,29.56,10,10,10,25,9,31,0.00,4,,310
2010-1-25,38,27,16,16,13,9,77,56,35,30.09,29.96,29.83,10,10,10,20,10,23,0.00,2,,133
2010-1-26,43,31,18,21,16,11,81,57,33,30.09,29.99,29.88,10,10,10,18,7,22,0.00,4,,222
2010-1-27,40,30,20,27,22,17,92,71,50,30.34,30.15,29.92,10,8,2,15,8,20,0.02,6,Snow,111
2010-1-28,32,27,21,27,24,20,92,82,72,30.29,30.23,30.17,10,6,3,15,7,18,T,7,Snow,230
2010-1-29,44,31,17,28,19,9,96,59,22,30.17,30.09,30.00,10,5,0,7,3,9,0.00,3,Fog,268
2010-1-30,50,34,18,21,17,12,75,51,26,30.09,30.00,29.90,10,10,10,14,7,16,0.00,3,,191
2010-1-31,38,29,20,23,20,18,88,68,48,29.93,29.88,29.82,10,10,10,16,7,20,0.00,5,,301
