EDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-5-1,81,69,56,58,54,50,83,61,39,30.14,30.10,30.02,10,10,10,13,7,,0.00,1,,134
2013-5-2,76,69,61,55,54,52,78,62,46,30.16,30.10,30.04,10,10,10,18,10,22,0.00,6,,127
2013-5-3,73,67,61,59,55,46,84,66,48,30.04,29.95,29.88,10,10,8,18,9,25,0.02,8,Rain-Thunderstorm,127
2013-5-4,67,61,54,52,46,39,83,64,44,30.01,29.95,29.91,10,10,5,18,10,24,0.04,8,Rain,148
2013-5-5,59,56,53,54,51,47,100,86,72,30.02,29.95,29.92,10,9,6,21,9,26,0.15,8,Rain,68
2013-5-6,67,60,53,55,52,47,93,78,63,29.97,29.92,29.88,10,10,5,17,9,23,0.15,7,Rain,71
2013-5-7,73,65,57,57,53,51,90,70,49,29.99,29.96,29.93,10,10,10,15,5,22,0.07,6,,49
2013-5-8,78,68,57,58,55,53,100,72,43,30.01,29.97,29.94,10,10,7,13,4,28,0.00,6,,285
2013-5-9,79,68,57,60,56,53,97,70,42,30.00,29.95,29.88,10,8,1,31,6,37,1.08,7,Rain-Thunderstorm,192
2013-5-10,69,58,47,61,58,45,100,87,73,29.91,29.85,29.80,10,7,1,20,9,23,0.39,7,Rain-Thunderstorm,262
2013-5-11,64,54,44,52,43,30,93,66,38,30.04,29.93,29.87,10,9,4,28,12,35,T,7,Rain,287
2013-5-12,57,47,37,34,30,27,76,56,35,30.13,30.09,30.04,10,10,10,24,11,30,0.00,3,,287
2013-5-13,63,50,37,35,31,27,79,52,25,30.21,30.14,30.10,10,10,10,22,7,29,0.00,2,,263
2013-5-14,82,67,51,60,47,34,61,51,40,30.10,29.92,29.81,10,10,10,25,13,33,0.00,3,,200
2013-5-15,85,76,67,61,58,54,73,58,43,29.87,29.83,29.80,10,10,10,28,16,35,0.03,4,Thunderstorm,237
2013-5-16,79,72,65,65,62,59,93,74,54,29.96,29.89,29.82,10,10,7,22,8,28,T,7,Rain-Thunderstorm,228
2013-5-17,79,71,63,65,62,59,93,74,54,30.03,29.99,29.96,10,9,2,26,6,33,0.31,7,Rain-Thunderstorm,161
2013-5-18,78,71,63,65,63,61,93,75,56,30.06,30.01,29.94,10,6,1,15,5,16,0.03,8,Rain,87
2013-5-19,83,72,61,67,64,62,100,78,55,29.98,29.92,29.84,10,8,4,13,6,21,0.00,3,Fog,146
2013-5-20,83,76,69,69,67,65,100,79,58,29.95,29.87,29.81,10,8,3,22,13,26,0.00,5,,186
2013-5-21,82,72,62,66,62,60,100,76,51,29.90,29.82,29.75,10,9,2,41,13,55,0.30,7,Rain-Thunderstorm,203
2013-5-22,75,69,62,65,61,56,87,76,64,29.78,29.74,29.70,10,10,4,25,12,33,0.07,7,Rain,203
2013-5-23,65,55,45,59,52,41,93,82,71,30.15,29.93,29.79,10,10,7,23,13,29,T,8,Rain,290
2013-5-24,66,55,43,43,39,34,89,60,31,30.36,30.28,30.17,10,10,10,14,7,25,0.00,4,,341
2013-5-25,64,55,46,48,41,38,77,58,39,30.37,30.31,30.23,10,10,10,12,5,14,T,7,Rain,316
2013-5-26,68,61,53,55,46,38,84,66,47,30.30,30.24,30.15,10,10,10,14,7,16,0.04,8,Rain,115
2013-5-27,81,69,56,64,58,53,93,75,56,30.14,30.01,29.86,10,9,2,30,12,38,0.32,7,Rain,151
2013-5-28,82,72,62,66,63,60,93,76,58,29.96,29.91,29.87,10,10,10,30,13,37,0.00,7,,198
2013-5-29,85,78,70,63,60,56,66,53,40,30.01,29.98,29.93,10,10,10,23,14,30,0.00,5,,199
2013-5-30,86,79,71,66,64,62,73,62,51,30.05,29.99,29.93,10,10,10,28,16,31,0.00,5,Thunderstorm,178
2013-5-31,77,70,63,70,66,63,100,82,64,30.00,29.94,29.86,10,8,2,20,13,24,0.50,8,Rain,181
