HST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-4-1,75,69,62,57,56,53,73,61,49,30.04,29.99,29.94,10,10,10,18,7,29,0.00,4,,343
2013-4-2,77,69,61,58,55,52,84,65,46,30.10,30.04,29.99,10,10,10,13,5,20,0.00,3,,333
2013-4-3,78,70,62,62,59,56,90,69,47,30.09,30.05,30.01,10,10,10,14,6,21,T,4,Rain,26
2013-4-4,82,73,64,65,63,59,93,72,51,30.09,30.05,29.99,10,10,10,13,5,18,T,3,,18
2013-4-5,83,74,65,68,64,62,93,74,54,30.14,30.08,30.03,10,10,8,17,6,20,0.00,2,,41
2013-4-6,84,78,71,71,68,67,93,78,63,30.17,30.11,30.07,10,10,10,17,8,22,T,4,,66
2013-4-7,86,78,70,69,67,66,90,73,55,30.18,30.13,30.07,10,10,10,18,8,24,0.00,3,,33
2013-4-8,85,79,73,67,64,60,79,63,47,30.11,30.06,29.98,10,10,10,16,9,22,0.00,4,,53
2013-4-9,82,76,70,68,65,63,79,69,58,30.09,30.03,29.98,10,10,10,18,7,23,0.03,4,Rain,78
2013-4-10,85,77,69,69,67,63,97,73,48,30.08,30.04,29.98,10,10,10,21,7,29,0.00,2,,60
2013-4-11,84,77,69,71,68,65,90,73,55,30.05,30.00,29.95,10,10,10,16,6,18,0.00,4,,105
2013-4-12,81,77,73,71,69,67,84,77,69,29.99,29.95,29.91,10,10,10,15,6,18,0.00,5,,135
2013-4-13,81,77,73,72,70,68,87,81,74,29.98,29.92,29.87,10,10,9,14,7,18,0.00,4,,148
2013-4-14,83,76,68,72,70,66,87,81,74,29.98,29.92,29.88,10,7,0,18,10,24,0.43,6,Fog-Rain,164
2013-4-15,77,74,70,72,70,68,97,90,82,30.06,30.00,29.93,10,10,4,14,3,17,0.01,6,Rain,301
2013-4-16,80,74,67,72,69,65,100,87,74,30.12,30.06,30.00,10,10,10,12,5,15,0.00,2,,139
2013-4-17,84,78,72,70,68,66,84,71,58,30.17,30.10,30.06,10,10,10,17,9,24,0.00,3,,58
2013-4-18,84,79,73,68,67,64,79,67,55,30.15,30.12,30.08,10,10,10,24,12,30,0.00,4,,59
2013-4-19,84,78,72,72,68,66,84,74,63,30.12,30.08,30.03,10,10,9,17,10,23,T,4,Rain,70
2013-4-20,82,77,71,70,68,67,93,79,65,30.09,30.05,30.02,10,10,10,13,6,18,0.00,3,,159
2013-4-21,81,76,71,72,70,67,93,81,69,30.05,30.02,29.98,10,10,2,12,2,15,T,5,Rain,275
2013-4-22,82,77,71,70,69,67,90,80,69,30.05,30.01,29.97,10,10,7,16,8,22,0.28,5,Rain,197
2013-4-23,83,79,75,70,69,66,82,72,62,30.08,30.03,29.98,10,10,10,15,9,20,T,4,Rain,181
2013-4-24,82,76,70,70,68,66,97,80,62,30.10,30.05,30.01,10,8,3,15,7,17,0.13,6,Rain,57
2013-4-25,85,79,73,67,64,60,79,64,48,30.07,30.04,30.00,10,10,10,21,10,26,0.00,3,,55
2013-4-26,84,79,73,64,62,58,73,59,44,30.05,30.03,29.99,10,10,10,21,14,29,0.00,3,,58
2013-4-27,82,76,69,66,64,60,79,65,51,30.06,30.02,29.97,10,10,10,16,7,20,0.00,3,,124
2013-4-28,81,76,70,69,66,62,84,73,62,30.03,29.99,29.95,10,10,10,10,5,16,0.00,3,,152
2013-4-29,82,79,75,69,69,68,82,75,67,29.99,29.96,29.91,10,10,10,16,10,20,T,3,,167
2013-4-30,81,77,72,69,68,66,90,79,67,30.04,29.98,29.94,10,10,10,14,4,16,T,5,Rain,55
