CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2011-1-1,45,29,12,30,8,-1,71,58,45,30.08,29.86,29.67,10,10,9,31,20,44,T,4,Snow,246
2011-1-2,25,19,12,13,5,1,67,52,36,30.18,30.14,30.08,10,10,10,21,11,26,0.00,3,,233
2011-1-3,32,28,23,27,21,14,92,71,49,30.09,30.00,29.89,10,7,2,15,8,18,0.02,8,Snow,227
2011-1-4,29,20,11,25,13,4,85,70,55,30.08,29.96,29.83,10,10,5,22,10,28,T,4,Snow,278
2011-1-5,25,16,7,21,15,2,88,75,62,30.06,29.85,29.72,10,5,1,13,5,16,0.03,7,Snow,218
2011-1-6,25,20,14,19,11,2,81,67,52,29.73,29.67,29.59,10,9,2,18,11,24,T,5,Snow,302
2011-1-7,21,16,11,12,6,2,74,62,49,29.55,29.46,29.37,10,7,0,18,11,24,0.02,7,Snow,308
2011-1-8,26,18,10,10,6,1,73,62,50,30.12,29.84,29.56,10,10,9,20,12,28,0.00,2,,312
2011-1-9,31,21,10,13,9,4,73,60,46,30.43,30.32,30.14,10,10,9,12,4,15,0.00,2,,302
2011-1-10,30,25,19,25,20,11,85,74,63,30.45,30.39,30.28,10,6,1,18,7,22,0.05,8,Snow,89
2011-1-11,28,26,23,23,20,16,88,76,63,30.30,30.13,30.07,10,3,0,18,11,23,0.14,8,Fog-Snow,20
2011-1-12,29,26,23,18,16,15,74,66,58,30.48,30.36,30.21,10,10,7,20,12,26,T,7,Snow,322
2011-1-13,26,23,20,18,15,10,84,67,50,30.51,30.41,30.30,10,7,2,12,6,17,0.02,8,Snow,243
2011-1-14,23,21,18,18,15,11,84,75,65,30.30,30.16,29.98,10,5,1,15,6,17,0.08,8,Snow,219
2011-1-15,24,19,13,18,13,2,84,70,56,30.27,30.05,29.89,10,7,1,21,11,26,0.02,6,Snow,295
2011-1-16,19,14,8,10,5,-1,69,64,59,30.35,30.26,30.14,10,10,4,12,5,15,T,6,Snow,329
2011-1-17,34,25,16,32,23,6,92,77,61,30.12,29.77,29.62,10,2,0,22,9,28,0.39,8,Fog-Snow,178
2011-1-18,34,26,18,32,20,9,96,79,62,30.04,29.84,29.64,10,6,2,20,12,25,T,8,Snow,353
2011-1-19,22,17,12,12,8,4,74,68,61,30.20,30.11,29.99,10,10,9,16,8,18,T,7,Snow,311
2011-1-20,20,12,4,6,2,-8,73,62,51,30.20,30.05,29.90,10,10,7,22,11,28,T,4,Snow,271
2011-1-21,9,2,-5,-9,-11,-14,65,53,41,30.15,30.09,29.99,10,10,10,17,9,24,0.00,3,,275
2011-1-22,15,9,2,4,-1,-6,86,69,51,30.16,29.93,29.82,10,6,2,17,10,24,0.02,6,Snow,261
2011-1-23,21,13,4,16,6,-6,80,67,54,30.32,30.24,30.13,10,6,0,12,7,16,0.05,5,Snow,300
2011-1-24,26,22,17,20,15,12,84,73,62,30.11,30.03,29.96,9,6,2,16,9,22,0.04,8,Snow,222
2011-1-25,30,26,22,23,21,18,92,81,69,30.14,30.07,30.00,8,5,3,15,7,18,0.00,8,,253
2011-1-26,25,22,19,19,17,15,84,76,68,30.07,30.03,29.98,10,6,3,13,7,17,T,8,,291
2011-1-27,27,23,18,19,16,12,84,74,63,29.98,29.84,29.76,10,4,0,15,8,20,0.13,7,Fog-Snow,259
2011-1-28,31,28,24,23,18,14,74,62,49,29.93,29.84,29.71,10,8,2,14,7,16,T,7,Snow,239
2011-1-29,34,31,27,27,23,19,85,71,56,30.11,29.91,29.70,10,7,2,17,7,23,T,7,Snow,334
2011-1-30,28,26,23,22,17,12,81,69,57,30.46,30.32,30.11,10,10,7,18,11,23,T,6,Snow,19
2011-1-31,26,23,20,18,16,12,84,76,68,30.49,30.35,30.23,10,4,0,26,17,32,0.14,8,Fog-Snow,82
