EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2010-1-1,26,22,17,21,14,2,81,65,49,30.19,30.10,30.00,10,9,4,21,12,25,T,8,Snow,299
2010-1-2,17,12,7,9,1,-4,76,61,46,30.32,30.26,30.19,10,10,9,26,14,35,T,4,,323
2010-1-3,23,14,5,13,6,-3,76,64,52,30.30,30.22,30.12,10,10,6,22,13,30,T,4,Snow,324
2010-1-4,25,22,19,19,16,12,84,76,68,30.12,30.07,30.01,10,5,1,16,8,21,0.02,8,Snow,325
2010-1-5,28,25,22,25,21,16,92,80,68,30.06,30.02,30.00,10,6,2,16,8,23,0.01,8,Snow,314
2010-1-6,30,29,27,23,21,20,84,77,69,30.14,30.07,30.00,10,10,8,16,9,18,T,8,,323
2010-1-7,27,25,22,23,21,19,96,86,75,30.12,29.97,29.86,10,2,0,9,3,10,0.34,8,Fog-Snow,193
2010-1-8,26,22,17,20,17,11,92,80,68,30.30,30.04,29.85,10,6,1,18,9,24,0.04,8,Snow,327
2010-1-9,27,19,10,14,10,6,84,70,55,30.48,30.38,30.27,10,10,8,10,6,14,0.00,5,,331
2010-1-10,27,15,3,18,8,0,88,69,50,30.46,30.37,30.21,10,9,8,21,12,25,0.00,5,,224
2010-1-11,22,18,14,19,15,7,84,73,61,30.26,30.11,30.03,10,3,0,22,8,26,0.08,8,Snow,265
2010-1-12,26,23,19,21,17,11,92,76,60,30.41,30.33,30.22,10,8,2,13,7,17,0.01,7,Snow,307
2010-1-13,30,27,24,22,20,18,88,76,63,30.32,30.21,30.10,10,8,6,22,16,28,0.00,4,,230
2010-1-14,37,30,23,31,25,18,81,73,64,30.13,30.08,30.03,7,7,6,21,13,23,0.00,5,,217
2010-1-15,38,36,33,34,30,26,92,81,70,30.29,30.20,30.08,10,7,3,12,6,12,T,8,,277
2010-1-16,34,32,29,28,26,24,92,82,72,30.28,30.18,30.07,8,5,3,17,9,20,0.00,8,,235
2010-1-17,34,30,25,28,27,23,100,88,75,30.05,29.87,29.75,4,2,1,10,2,15,0.00,8,,304
2010-1-18,33,27,21,30,26,19,100,92,84,29.98,29.93,29.84,6,3,1,13,6,15,T,8,Snow,248
2010-1-19,35,33,31,29,27,24,92,78,64,30.00,29.95,29.92,10,6,2,13,5,15,T,8,Snow,261
2010-1-20,32,27,22,27,21,16,81,70,58,30.16,30.08,29.98,10,10,6,15,8,21,T,7,Snow,47
2010-1-21,35,28,21,25,21,15,88,75,61,30.16,30.03,29.88,10,10,6,20,10,26,0.00,7,,71
2010-1-22,39,35,30,27,25,22,78,71,64,30.12,29.97,29.85,10,8,6,13,7,17,T,8,Rain,49
2010-1-23,37,35,33,31,28,27,82,76,70,30.13,30.01,29.82,10,10,8,13,7,18,0.00,8,,96
2010-1-24,46,42,37,43,38,31,92,81,70,29.79,29.50,29.30,10,8,2,20,10,25,0.24,8,Rain-Thunderstorm,151
2010-1-25,44,38,31,43,32,23,93,79,64,29.44,29.30,29.24,10,6,1,26,13,32,0.02,8,Rain-Snow,229
2010-1-26,31,27,23,24,19,15,81,75,68,30.00,29.73,29.45,10,6,2,23,17,29,T,8,Snow,242
2010-1-27,28,23,17,21,14,8,88,67,46,30.14,30.06,29.98,10,6,2,24,17,31,T,7,Snow,240
2010-1-28,26,18,9,21,7,-4,81,62,42,30.49,30.16,29.96,10,8,2,28,16,37,0.01,6,Snow,289
2010-1-29,22,14,6,6,1,-2,76,58,39,30.52,30.48,30.41,10,10,10,12,5,16,0.00,3,,313
2010-1-30,23,17,11,9,7,5,84,68,52,30.41,30.28,30.19,10,10,7,12,4,16,T,5,Snow,89
2010-1-31,29,20,10,14,10,6,84,67,50,30.30,30.18,30.08,10,9,5,23,11,28,T,6,Snow,250
