EDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-6-1,85,76,67,65,63,61,87,66,44,30.03,29.94,29.81,10,10,9,20,9,28,T,6,Rain,197
2013-6-2,80,74,68,65,59,55,84,63,42,29.88,29.84,29.80,10,10,10,21,10,29,0.06,7,Rain,249
2013-6-3,68,60,52,55,49,37,78,61,44,30.10,29.98,29.88,10,10,10,16,9,20,0.00,6,,345
2013-6-4,73,58,42,44,41,38,89,62,35,30.19,30.15,30.11,10,10,10,13,4,20,0.00,3,,359
2013-6-5,81,67,53,58,49,41,66,53,40,30.17,30.06,29.94,10,10,10,16,4,21,T,5,,73
2013-6-6,70,67,64,66,63,58,93,80,66,29.94,29.85,29.79,10,5,2,15,5,17,1.05,8,Rain,152
2013-6-7,66,62,58,63,57,52,100,86,72,29.88,29.82,29.77,10,5,0,17,10,21,0.01,8,Fog-Rain,340
2013-6-8,71,64,56,55,52,51,86,70,53,30.14,30.01,29.90,10,8,4,13,3,16,0.00,6,,279
2013-6-9,81,69,57,62,57,53,87,66,45,30.19,30.11,30.03,10,9,5,13,5,16,T,7,,97
2013-6-10,75,69,62,67,64,59,93,79,64,30.03,29.86,29.79,10,8,2,16,6,21,0.13,7,Rain,188
2013-6-11,78,70,61,65,62,59,93,74,54,29.90,29.86,29.80,10,7,2,22,7,25,0.01,7,Rain,261
2013-6-12,83,74,65,69,64,61,87,69,51,29.93,29.87,29.76,10,8,6,14,5,18,0.01,6,,256
2013-6-13,73,66,58,70,61,53,87,78,68,29.82,29.67,29.55,10,8,1,33,13,45,1.00,7,Rain-Thunderstorm,288
2013-6-14,75,54,33,56,53,51,93,68,43,30.09,29.96,29.83,10,8,3,16,8,20,0.00,5,,319
2013-6-15,78,65,51,55,50,42,89,60,31,30.15,30.08,30.02,10,9,7,14,4,17,T,5,,271
2013-6-16,75,69,63,65,62,54,93,75,57,30.02,29.95,29.91,10,8,2,17,8,25,0.46,7,Rain,225
2013-6-17,83,75,67,65,61,53,93,65,37,29.99,29.96,29.92,10,8,5,10,5,15,0.06,6,,256
2013-6-18,79,71,62,65,59,54,78,67,56,29.99,29.91,29.88,10,10,7,18,5,23,0.05,7,Rain,36
2013-6-19,76,66,56,53,47,42,80,56,31,30.17,30.09,30.00,10,10,10,13,6,21,0.00,1,,27
2013-6-20,81,67,52,54,50,46,83,58,32,30.26,30.22,30.18,10,10,9,8,2,12,0.00,2,,316
2013-6-21,85,70,55,60,55,51,86,60,34,30.28,30.24,30.18,10,10,7,8,1,10,0.00,3,,292
2013-6-22,86,74,61,66,62,56,87,66,45,30.22,30.16,30.10,10,10,7,13,5,17,0.00,5,,225
2013-6-23,86,77,67,67,64,60,84,63,42,30.17,30.13,30.08,10,10,7,15,4,18,0.00,4,,224
2013-6-24,88,78,67,65,63,60,87,64,40,30.16,30.10,30.02,10,10,7,14,5,18,0.00,2,,242
2013-6-25,88,78,67,66,64,59,84,65,46,30.07,29.99,29.91,10,9,2,30,9,36,0.71,5,Rain-Thunderstorm,247
2013-6-26,81,74,66,68,65,64,93,78,62,29.97,29.91,29.83,10,7,1,13,6,18,0.99,7,Rain-Thunderstorm,204
2013-6-27,76,71,66,68,66,62,97,85,73,29.82,29.73,29.65,10,8,2,15,5,21,0.52,7,Rain,225
2013-6-28,78,71,64,66,63,60,93,79,64,29.66,29.59,29.51,10,9,1,28,6,37,0.22,6,Rain-Thunderstorm,239
2013-6-29,79,70,61,62,60,58,93,73,52,29.71,29.62,29.56,10,10,9,15,6,25,T,5,,232
2013-6-30,80,71,62,66,62,59,93,74,54,29.86,29.78,29.71,10,9,3,20,3,24,0.20,6,Rain-Thunderstorm,330
