CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2012-2-1,72,62,51,58,54,50,100,74,47,30.12,30.06,30.02,10,5,1,17,6,22,T,4,Rain,218
2012-2-2,75,61,46,62,55,44,96,79,61,30.12,30.04,29.96,10,9,5,20,10,24,0.02,5,Rain,99
2012-2-3,74,64,53,66,62,46,93,81,68,30.04,29.94,29.83,10,9,4,26,14,35,0.03,7,Rain,168
2012-2-4,56,50,44,46,38,32,77,64,51,30.30,30.20,30.06,10,10,10,25,18,30,0.00,6,,333
2012-2-5,48,43,38,34,31,31,76,65,53,30.41,30.34,30.31,10,10,10,24,12,28,0.00,5,,350
2012-2-6,54,44,33,38,34,31,89,68,46,30.37,30.27,30.18,10,10,9,10,4,17,0.00,4,,358
2012-2-7,60,53,46,40,39,37,71,59,47,30.37,30.24,30.18,10,10,10,14,5,17,0.00,7,,337
2012-2-8,46,42,38,38,34,32,82,74,65,30.51,30.41,30.36,10,10,8,18,8,23,0.00,6,,356
2012-2-9,57,46,35,45,36,30,89,72,54,30.35,30.24,30.10,10,9,7,17,6,22,0.04,6,Rain,159
2012-2-10,58,46,34,46,39,25,92,70,47,30.39,30.16,30.05,10,9,6,24,13,28,0.08,5,Rain,324
2012-2-11,38,33,28,23,15,11,72,55,38,30.62,30.54,30.40,10,10,10,26,16,32,0.00,3,,12
2012-2-12,42,34,25,32,19,12,89,61,32,30.63,30.43,30.23,10,9,2,20,8,25,0.05,7,Rain-Snow,120
2012-2-13,47,41,34,45,38,30,93,88,82,30.20,29.98,29.82,10,6,0,16,9,20,0.21,8,Fog-Rain-Snow,145
2012-2-14,65,55,45,52,47,45,100,82,63,29.97,29.90,29.83,10,4,0,18,9,23,0.00,6,Fog,124
2012-2-15,76,65,53,61,47,24,93,56,19,30.04,29.91,29.83,10,7,0,21,11,26,0.04,7,Fog-Rain,192
2012-2-16,56,49,42,43,41,39,89,70,50,30.29,30.19,30.06,10,9,6,21,10,24,0.00,7,,5
2012-2-17,63,55,46,50,45,41,86,71,56,30.15,30.07,29.99,10,9,6,13,5,15,0.01,7,Rain,56
2012-2-18,53,50,46,48,46,43,100,86,71,30.07,29.95,29.88,10,6,2,23,12,26,1.40,8,Rain,15
2012-2-19,54,46,38,43,41,37,93,80,66,30.17,30.08,30.02,10,7,3,16,8,20,0.00,4,,287
2012-2-20,63,53,42,53,42,18,92,56,20,30.10,29.99,29.87,10,8,5,29,15,35,0.00,4,,177
2012-2-21,69,52,35,55,37,26,78,53,27,30.15,30.03,29.86,10,10,10,22,10,25,0.00,1,,198
2012-2-22,79,67,55,55,43,31,93,55,17,29.83,29.69,29.51,10,10,10,24,12,30,0.00,1,,223
2012-2-23,82,67,52,41,34,28,59,38,17,29.85,29.51,29.41,10,10,10,30,18,37,0.00,4,,276
2012-2-24,60,52,44,28,21,13,46,32,18,30.36,30.20,29.90,10,10,10,23,13,30,0.00,4,,354
2012-2-25,64,50,35,28,24,19,70,45,19,30.38,30.28,30.14,10,10,10,21,11,26,0.00,1,,198
2012-2-26,65,53,40,47,39,25,77,60,42,30.14,30.08,29.99,10,10,10,28,14,33,0.00,3,,173
2012-2-27,71,62,53,52,50,47,77,65,53,30.28,30.20,30.14,10,10,10,14,6,17,0.00,7,,101
2012-2-28,73,66,59,63,59,50,87,76,65,30.13,29.96,29.83,10,10,7,30,15,38,T,7,,160
2012-2-29,77,65,53,64,36,23,93,54,14,30.02,29.94,29.89,10,10,7,20,7,23,0.00,6,,269
