MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2008-12-1,57,47,36,37,34,32,92,68,43,30.26,30.15,29.99,10,10,10,18,8,23,0.00,4,,153
2008-12-2,57,48,39,35,30,26,70,51,32,30.13,29.95,29.83,10,10,10,29,11,33,0.01,6,Rain,307
2008-12-3,47,42,37,32,26,24,67,55,42,30.25,30.18,30.11,10,10,10,21,6,54,0.00,7,,282
2008-12-4,44,36,28,32,28,22,85,69,53,30.39,30.23,30.09,10,10,5,15,6,28,0.01,5,Rain-Snow,312
2008-12-5,43,34,24,26,21,18,81,60,39,30.49,30.45,30.37,10,10,10,9,4,14,0.00,3,,166
2008-12-6,47,37,26,27,23,21,81,58,34,30.46,30.37,30.25,10,10,7,9,4,10,0.00,1,,138
2008-12-7,46,36,26,31,26,21,85,64,42,30.20,30.05,29.85,10,9,6,12,5,14,0.00,4,,160
2008-12-8,37,31,25,32,29,20,92,81,70,30.12,29.86,29.77,10,4,0,21,8,26,0.18,7,Fog-Rain-Snow,328
2008-12-9,36,28,20,22,19,16,84,70,56,30.59,30.44,30.15,10,10,10,12,4,13,0.00,2,,174
2008-12-10,43,34,25,23,20,16,75,57,39,30.63,30.55,30.48,10,10,10,12,4,14,0.00,3,,169
2008-12-11,44,35,25,26,23,20,85,64,43,30.48,30.38,30.21,10,10,10,8,3,10,0.00,5,,145
2008-12-12,47,38,29,28,26,23,85,65,45,30.19,29.89,29.44,10,10,10,27,4,38,0.00,6,,98
2008-12-13,49,34,19,23,19,14,91,72,53,29.66,29.55,29.47,10,6,0,32,11,40,0.24,7,Fog-Snow,93
2008-12-14,29,25,20,19,17,10,92,74,55,29.99,29.78,29.60,10,6,1,21,10,26,0.08,7,Snow,147
2008-12-15,30,25,19,21,16,10,81,66,50,29.97,29.90,29.79,10,10,10,26,14,33,T,6,Snow,160
2008-12-16,31,23,14,27,22,11,92,82,72,30.10,29.87,29.74,10,5,0,20,7,23,0.05,6,Fog-Snow,82
2008-12-17,31,22,12,18,14,8,92,75,58,30.20,30.10,29.96,10,10,10,15,5,17,0.00,5,,149
2008-12-18,33,27,21,22,19,15,88,75,61,30.00,29.91,29.78,10,10,5,28,12,36,T,6,Snow,151
2008-12-19,34,26,18,25,20,15,91,73,54,30.24,30.00,29.86,10,3,0,43,17,49,0.20,7,Fog-Snow,20
2008-12-20,26,21,15,16,13,10,92,76,60,30.42,30.32,30.25,10,10,10,15,6,16,0.00,6,,156
2008-12-21,32,24,15,25,17,11,77,70,63,30.41,30.18,29.81,10,10,10,18,9,22,0.00,7,,143
2008-12-22,40,33,25,31,28,15,89,76,63,29.75,29.53,29.45,10,7,1,32,14,39,0.05,7,Rain-Snow,161
2008-12-23,30,25,20,21,19,14,88,73,58,30.05,29.78,29.62,10,6,0,14,5,16,0.03,7,Snow,142
2008-12-24,34,26,18,25,15,11,80,64,47,30.10,30.00,29.83,10,10,10,29,16,36,0.00,6,,162
2008-12-25,41,33,24,32,28,21,92,76,60,29.77,29.40,29.19,10,6,0,32,21,47,0.33,8,Fog-Rain-Snow-Thunderstorm,178
2008-12-26,24,19,14,20,14,10,88,74,59,30.27,29.92,29.50,10,6,0,21,8,28,0.09,7,Snow,338
2008-12-27,26,17,8,14,11,7,91,73,55,30.41,30.33,30.16,10,8,1,18,10,22,0.03,7,Snow,157
2008-12-28,34,30,25,25,19,12,81,68,54,30.38,30.36,30.33,10,10,10,20,8,22,0.00,7,,170
2008-12-29,38,30,21,28,24,19,96,80,64,30.37,30.23,30.14,10,10,7,15,4,17,0.00,5,,246
2008-12-30,37,27,17,26,22,15,92,76,59,30.40,30.31,30.17,10,9,7,10,3,14,0.00,2,,218
2008-12-31,36,25,13,25,19,13,92,78,64,30.30,30.22,30.15,10,8,5,14,3,39,0.00,4,,172
