EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2011-1-1,58,46,34,54,44,30,96,84,72,30.16,30.06,29.99,10,9,6,17,7,21,0.01,7,Rain,187
2011-1-2,59,47,34,56,40,15,100,70,39,30.14,30.01,29.95,10,9,4,23,11,28,0.06,7,Rain,327
2011-1-3,41,35,28,21,13,9,69,49,29,30.34,30.25,30.16,10,10,10,22,10,28,0.00,1,,295
2011-1-4,43,34,25,25,21,17,75,61,46,30.18,30.00,29.87,10,10,10,15,6,17,0.00,4,,197
2011-1-5,43,37,31,23,15,12,72,51,29,30.03,29.93,29.84,10,10,10,17,8,23,0.00,3,,345
2011-1-6,41,35,28,22,18,14,69,52,34,29.83,29.70,29.54,10,10,10,14,5,17,T,5,Snow,162
2011-1-7,35,33,31,25,17,10,69,54,38,29.52,29.47,29.44,10,10,10,17,7,23,T,7,Snow,204
2011-1-8,35,30,24,28,19,4,85,57,29,29.81,29.51,29.42,10,7,0,26,11,37,0.02,7,Fog-Snow,243
2011-1-9,36,30,23,10,9,5,54,43,32,30.32,30.12,29.83,10,10,10,26,15,36,0.00,1,,303
2011-1-10,35,30,25,15,12,10,58,50,41,30.41,30.34,30.29,10,10,10,16,9,22,0.00,5,,322
2011-1-11,34,31,28,28,25,15,92,70,47,30.28,30.04,29.86,10,5,0,10,4,13,0.11,8,Fog-Rain-Snow,141
2011-1-12,36,32,27,27,19,14,92,68,44,30.11,29.93,29.84,10,10,9,28,13,41,0.00,5,,279
2011-1-13,37,32,26,14,13,11,58,48,37,30.41,30.30,30.13,10,10,10,25,12,33,0.00,3,,311
2011-1-14,37,30,23,22,15,10,69,53,37,30.45,30.40,30.34,10,10,10,17,5,24,0.00,5,,312
2011-1-15,46,37,28,25,20,17,63,49,34,30.32,30.10,29.95,10,10,10,16,7,21,0.00,7,,189
2011-1-16,42,37,31,26,18,13,70,52,34,30.26,30.15,29.98,10,10,10,23,9,25,0.00,6,,343
2011-1-17,33,31,29,27,19,12,72,58,43,30.33,30.25,30.14,10,8,2,14,8,16,0.24,8,Rain-Snow,49
2011-1-18,36,33,30,34,31,27,92,87,82,30.11,29.86,29.76,10,5,2,18,9,22,0.19,8,Rain,326
2011-1-19,53,44,35,39,34,25,92,71,49,30.04,29.81,29.75,10,6,0,22,9,30,0.02,6,Fog-Rain,240
2011-1-20,44,40,35,27,24,21,64,54,43,30.16,29.99,29.69,10,10,9,20,9,26,T,7,Snow,210
2011-1-21,39,30,20,32,15,-2,64,43,22,30.06,29.80,29.64,10,10,3,29,14,38,0.01,5,Rain-Snow,291
2011-1-22,28,23,17,7,1,-2,56,43,29,30.09,30.02,29.95,10,10,10,23,7,29,0.00,5,,335
2011-1-23,32,25,18,10,4,-2,62,45,27,30.40,30.16,29.96,10,10,10,22,10,28,0.00,4,,313
2011-1-24,32,25,17,21,9,1,63,51,39,30.51,30.42,30.31,10,10,10,14,7,17,0.00,4,,149
2011-1-25,46,38,29,28,24,22,75,58,41,30.30,30.16,30.07,10,10,10,14,5,16,0.00,7,,163
2011-1-26,37,35,33,34,32,26,96,80,64,30.06,29.79,29.55,10,3,0,22,13,41,1.52,8,Rain-Snow-Thunderstorm,13
2011-1-27,37,34,31,31,25,21,82,69,56,30.00,29.92,29.77,10,10,10,22,8,28,0.00,7,,284
2011-1-28,38,34,30,31,28,24,92,76,59,29.96,29.86,29.79,10,6,0,16,6,21,0.07,8,Snow,189
2011-1-29,37,33,29,27,23,18,78,66,54,30.06,29.98,29.88,10,10,10,15,6,21,0.00,5,,214
2011-1-30,44,36,27,29,26,23,92,73,53,30.32,30.17,30.03,10,9,6,13,3,15,0.00,6,,13
2011-1-31,37,33,29,24,19,16,69,61,53,30.52,30.43,30.34,10,10,9,15,8,17,T,7,Snow,47
