CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-1-1,25,18,11,9,4,1,73,55,36,30.22,30.19,30.13,10,10,10,14,9,21,0.00,2,,319
2013-1-2,30,20,10,15,8,1,73,58,42,30.23,30.16,30.10,10,10,10,16,8,20,0.00,3,,227
2013-1-3,29,24,18,24,19,13,85,77,69,30.27,30.17,30.07,10,9,5,17,12,22,T,7,Snow,266
2013-1-4,36,25,13,22,16,8,84,68,52,30.25,30.21,30.13,10,10,10,25,13,33,0.00,0,,248
2013-1-5,39,29,18,34,27,16,100,77,54,30.25,30.09,29.94,10,7,1,22,10,29,0.03,6,Rain-Snow,216
2013-1-6,36,27,18,33,22,18,92,78,63,30.34,30.11,29.89,10,8,6,22,12,29,0.00,5,,278
2013-1-7,41,28,15,26,21,14,92,69,45,30.34,30.22,30.12,10,10,7,25,13,32,0.00,3,,204
2013-1-8,44,32,21,29,26,21,92,73,45,30.17,30.10,30.02,10,9,6,17,8,25,0.00,7,,191
2013-1-9,50,39,27,31,25,19,82,57,31,30.49,30.27,30.00,10,10,10,33,14,45,T,3,,262
2013-1-10,45,34,22,41,30,20,100,73,45,30.51,30.20,29.90,10,7,2,21,9,24,0.63,7,Rain,128
2013-1-11,52,46,39,52,48,42,100,95,81,29.86,29.73,29.65,10,6,1,22,11,29,0.31,8,Rain,194
2013-1-12,53,42,30,47,34,25,85,74,62,29.97,29.87,29.71,10,10,7,24,13,30,0.06,8,Rain,268
2013-1-13,30,26,22,28,19,6,92,87,81,30.25,30.03,29.85,10,8,4,14,11,14,0.10,7,Rain-Snow,303
2013-1-14,25,19,12,12,9,6,80,68,55,30.45,30.42,30.27,10,10,10,9,8,12,0.00,2,,270
2013-1-15,31,22,12,16,13,10,88,68,47,30.44,30.32,30.12,10,10,10,7,2,9,0.00,2,,261
2013-1-16,36,26,16,27,21,13,88,70,52,30.11,29.97,29.84,10,10,9,26,14,33,T,4,,240
2013-1-17,33,27,20,29,14,4,85,60,35,30.41,30.29,30.06,10,10,9,18,9,23,0.00,1,,305
2013-1-18,43,31,19,28,22,13,84,68,51,30.43,30.17,29.93,10,10,10,25,15,33,0.00,4,,208
2013-1-19,47,38,28,36,28,2,85,58,31,29.93,29.84,29.74,10,10,2,29,17,47,0.00,5,,238
2013-1-20,28,21,13,11,-1,-16,71,45,18,30.30,30.22,29.96,10,10,10,28,16,37,0.00,4,,295
2013-1-21,15,10,5,1,-6,-11,63,52,41,30.30,30.22,30.15,10,10,10,25,17,29,T,3,,289
2013-1-22,11,5,-1,-7,-8,-11,72,57,41,30.42,30.36,30.30,10,10,10,16,11,22,0.00,4,,295
2013-1-23,23,17,10,14,5,-9,73,57,41,30.34,30.23,30.09,10,8,0,24,13,35,0.01,7,Snow,279
2013-1-24,22,13,4,6,0,-6,69,56,43,30.64,30.52,30.39,10,10,10,18,10,24,0.00,7,Snow,283
2013-1-25,29,24,18,18,14,4,92,69,45,30.35,30.11,29.96,10,7,1,17,12,24,0.06,8,Snow,209
2013-1-26,28,21,13,17,8,3,74,56,38,30.40,30.35,30.20,10,10,10,14,7,14,0.00,3,,313
2013-1-27,37,30,23,36,25,17,100,82,63,30.39,30.13,29.90,10,6,1,24,14,33,0.29,8,Rain-Snow-Thunderstorm,162
2013-1-28,48,43,37,48,41,36,100,88,76,29.95,29.88,29.80,10,5,1,14,10,21,0.08,8,Rain,212
2013-1-29,63,51,39,59,54,39,100,92,84,29.80,29.54,29.39,9,4,0,17,13,22,1.33,8,Fog-Rain-Thunderstorm,214
2013-1-30,44,33,21,42,28,14,100,86,71,29.62,29.37,29.19,10,5,1,28,12,35,0.45,8,Rain-Snow,338
2013-1-31,21,14,6,16,6,-3,77,69,61,30.17,29.87,29.61,10,8,3,24,18,31,T,7,Snow,281
