MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2010-1-1,36,33,30,29,25,20,85,71,56,30.40,30.32,30.21,10,10,10,17,7,22,0.00,7,,180
2010-1-2,40,27,13,31,25,13,100,85,70,30.41,30.29,30.19,10,5,0,16,4,20,0.04,5,Fog-Snow,232
2010-1-3,38,27,15,26,21,15,100,82,64,30.50,30.44,30.33,10,5,0,9,2,14,0.00,5,Fog,284
2010-1-4,29,19,9,24,18,7,100,89,78,30.52,30.43,30.35,10,7,1,12,3,13,0.00,5,,271
2010-1-5,32,26,20,27,24,19,100,89,78,30.35,30.28,30.23,10,3,0,9,2,10,0.00,7,Fog,321
2010-1-6,35,31,27,29,27,21,92,81,69,30.32,30.23,30.18,10,9,6,12,4,15,T,8,,312
2010-1-7,29,18,7,17,10,4,83,71,58,30.57,30.45,30.33,10,10,10,10,3,14,0.00,3,,332
2010-1-8,30,16,1,16,9,0,88,73,58,30.64,30.55,30.50,10,10,9,13,4,14,0.00,3,,330
2010-1-9,31,24,17,22,17,12,84,74,63,30.54,30.50,30.44,9,6,4,16,3,20,0.00,8,,339
2010-1-10,35,25,15,23,19,14,92,76,59,30.54,30.49,30.42,8,4,0,14,3,15,0.00,2,Fog,273
2010-1-11,35,23,11,24,16,9,100,82,64,30.58,30.50,30.43,7,3,0,12,3,13,0.00,2,Fog,321
2010-1-12,30,21,11,25,17,9,100,89,78,30.41,30.28,30.14,6,3,0,20,4,23,0.00,5,Fog,284
2010-1-13,34,23,11,26,19,9,100,86,72,30.25,30.10,30.01,6,2,0,13,3,15,0.00,5,Fog,290
2010-1-14,38,32,26,31,28,24,100,88,76,30.51,30.38,30.21,10,3,0,14,4,16,T,6,Fog,314
2010-1-15,31,26,20,27,23,18,100,92,84,30.53,30.37,30.23,7,1,0,13,3,14,T,6,Fog-Snow,336
2010-1-16,28,24,19,25,22,19,100,94,88,30.28,30.11,30.00,4,2,0,10,2,13,T,6,Fog-Snow,320
2010-1-17,31,26,20,23,21,18,100,86,72,30.09,29.97,29.88,4,2,0,13,3,14,T,6,Fog,337
2010-1-18,42,32,22,33,28,20,100,83,65,29.98,29.83,29.61,10,6,1,21,9,24,0.06,7,Rain-Snow,152
2010-1-19,46,40,34,34,31,26,92,71,49,29.73,29.61,29.47,10,10,2,29,14,33,0.08,6,Rain,153
2010-1-20,43,38,33,34,31,26,100,80,59,29.57,29.51,29.44,10,8,2,28,9,36,0.02,7,Rain-Snow,180
2010-1-21,44,39,33,33,31,27,96,76,55,29.45,29.32,28.98,10,9,2,29,11,37,0.09,7,Rain-Snow,168
2010-1-22,44,39,33,33,30,26,96,75,53,29.47,29.25,28.99,10,9,2,37,16,47,0.01,7,Rain-Snow,163
2010-1-23,37,34,30,30,27,22,92,74,56,30.01,29.76,29.49,10,9,2,18,6,23,T,7,Snow,145
2010-1-24,39,33,27,25,22,19,78,63,48,30.21,30.14,30.02,10,10,10,12,4,15,0.00,5,,135
2010-1-25,42,34,26,26,20,17,85,61,36,30.21,30.13,30.07,10,10,10,13,6,15,0.00,5,,158
2010-1-26,38,33,28,31,27,20,92,74,56,30.04,30.00,29.96,10,7,2,15,4,18,0.02,7,Snow,166
2010-1-27,37,33,28,31,29,27,100,88,75,30.13,30.07,30.00,10,5,1,9,4,12,0.00,7,,300
2010-1-28,41,33,25,30,26,23,92,73,54,30.25,30.19,30.11,10,10,8,18,5,21,0.00,3,,342
2010-1-29,38,30,21,27,24,20,96,80,64,30.26,30.21,30.15,10,9,7,9,4,12,0.00,3,,316
2010-1-30,38,30,21,27,24,19,96,80,64,30.14,30.04,29.91,7,5,2,13,4,14,T,5,Snow,323
2010-1-31,45,37,28,34,30,26,100,77,53,30.02,29.96,29.91,10,4,0,20,5,23,0.06,7,Fog-Snow,19
