EDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-5-1,62,60,57,57,55,54,93,89,84,30.32,30.25,30.17,10,7,2,20,10,29,0.01,8,Rain,41
2013-5-2,65,59,52,55,54,49,93,83,72,30.33,30.30,30.27,10,9,2,17,8,23,T,8,,58
2013-5-3,69,59,48,53,48,41,93,69,45,30.28,30.23,30.17,10,10,10,21,10,30,0.00,7,,56
2013-5-4,64,57,49,50,47,43,86,73,60,30.21,30.14,30.09,10,10,10,20,12,26,0.00,8,,61
2013-5-5,60,55,50,54,49,44,86,82,77,30.11,30.05,30.00,10,10,9,21,12,28,T,8,Rain,68
2013-5-6,68,62,56,63,58,53,97,92,86,30.01,29.91,29.83,10,6,1,18,8,24,1.41,7,Rain-Thunderstorm,88
2013-5-7,71,61,50,57,52,47,100,72,44,29.95,29.90,29.86,10,10,5,18,5,23,T,5,Fog-Rain-Thunderstorm,217
2013-5-8,72,62,52,57,54,49,93,75,57,30.02,29.97,29.93,10,10,3,20,4,30,0.18,6,Rain-Thunderstorm,236
2013-5-9,80,67,54,59,56,53,100,73,45,30.07,30.03,29.99,10,6,0,15,3,20,0.00,5,Fog,243
2013-5-10,84,70,56,61,58,53,93,68,43,30.06,30.02,29.95,10,10,10,21,7,25,0.00,6,,210
2013-5-11,81,73,65,66,61,57,93,72,51,29.95,29.87,29.80,10,10,9,23,10,29,0.30,7,Rain,224
2013-5-12,72,62,52,63,48,35,93,62,31,30.03,29.89,29.79,10,10,10,16,6,23,0.00,5,,314
2013-5-13,65,55,44,40,35,31,83,57,30,30.19,30.10,30.04,10,10,10,16,3,22,0.00,4,,333
2013-5-14,70,55,39,42,39,32,92,62,31,30.27,30.18,30.09,10,10,10,17,5,25,0.00,2,,227
2013-5-15,86,71,55,62,54,40,77,61,44,30.08,30.00,29.90,10,10,7,18,10,22,0.00,2,,232
2013-5-16,84,73,62,62,59,55,90,66,42,29.98,29.94,29.90,10,10,10,15,6,22,0.00,6,,247
2013-5-17,86,74,61,62,60,55,93,65,37,30.08,30.05,29.99,10,10,10,13,2,16,0.00,5,Thunderstorm,137
2013-5-18,78,70,62,68,64,61,93,81,69,30.17,30.12,30.08,10,8,2,17,2,28,0.42,7,Rain-Thunderstorm,48
2013-5-19,78,71,64,68,65,63,93,79,64,30.16,30.12,30.07,10,7,2,17,7,25,0.54,7,Rain,146
2013-5-20,75,71,67,70,67,66,100,92,84,30.13,30.08,30.04,10,8,1,9,6,25,1.47,7,Rain-Thunderstorm,206
2013-5-21,85,77,69,71,68,66,90,78,65,30.06,30.01,29.96,10,10,7,15,8,21,T,6,Rain-Thunderstorm,214
2013-5-22,83,76,69,68,66,63,90,73,55,30.04,29.99,29.91,10,10,10,15,9,22,0.01,6,,216
2013-5-23,82,74,65,68,66,65,90,74,58,29.97,29.90,29.82,10,10,10,13,7,17,0.18,6,Rain-Thunderstorm,214
2013-5-24,70,61,52,64,51,35,93,63,32,30.19,29.97,29.83,10,10,2,20,6,31,0.00,4,Rain-Thunderstorm,316
2013-5-25,73,57,41,47,38,34,86,56,26,30.28,30.21,30.14,10,10,10,15,3,23,0.00,2,,294
2013-5-26,73,61,48,50,44,38,80,57,33,30.29,30.22,30.18,10,10,10,13,2,21,0.00,4,,257
2013-5-27,80,65,49,55,50,47,93,65,36,30.29,30.23,30.17,10,10,10,13,5,17,0.00,3,,179
2013-5-28,85,75,64,65,61,55,87,69,51,30.26,30.20,30.15,10,10,10,16,9,22,0.00,4,,210
2013-5-29,85,74,63,65,62,60,93,71,48,30.25,30.21,30.17,10,10,10,15,9,22,0.00,2,,216
2013-5-30,86,75,64,66,63,59,93,68,42,30.28,30.22,30.18,10,10,10,14,6,17,0.00,2,,221
2013-5-31,87,77,66,68,65,63,93,69,45,30.23,30.18,30.11,10,10,10,14,7,18,0.00,3,,226
