EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-1-1,32,26,20,28,20,11,85,77,68,30.14,30.08,30.01,10,8,2,17,8,20,T,8,Snow,298
2013-1-2,21,16,11,13,11,7,88,78,67,30.28,30.21,30.10,10,10,10,13,7,16,0.00,7,,227
2013-1-3,28,17,6,22,14,4,91,75,58,30.25,30.21,30.11,10,9,7,22,12,26,T,6,Snow,216
2013-1-4,28,26,24,21,17,15,75,67,58,30.27,30.21,30.14,10,10,7,32,18,39,T,4,,234
2013-1-5,35,29,22,27,21,17,81,71,61,30.37,30.28,30.11,10,10,7,15,10,21,0.00,7,,204
2013-1-6,36,34,31,31,28,25,89,80,70,30.28,30.08,29.97,10,8,4,20,12,25,T,8,Snow,234
2013-1-7,35,33,30,27,25,23,85,72,59,30.47,30.36,30.26,10,7,4,18,10,25,T,6,Snow,220
2013-1-8,41,35,28,27,24,22,78,62,46,30.33,30.30,30.27,10,9,7,15,9,18,0.00,6,,189
2013-1-9,45,38,31,35,31,26,82,71,59,30.51,30.27,30.17,10,10,10,26,12,33,0.02,4,Rain,216
2013-1-10,42,34,26,30,28,25,92,74,55,30.63,30.50,30.23,10,10,6,14,6,18,T,6,,143
2013-1-11,58,50,42,52,44,27,100,77,53,30.20,29.98,29.86,10,9,2,23,12,31,0.56,7,Rain,182
2013-1-12,61,55,49,56,51,46,96,84,72,30.03,29.97,29.87,10,10,9,17,9,23,T,6,Rain,179
2013-1-13,64,55,45,58,47,35,93,89,84,30.06,29.87,29.73,10,8,2,28,11,35,0.10,8,Rain,251
2013-1-14,36,32,27,36,24,19,92,81,69,30.48,30.30,30.05,10,10,10,21,8,28,T,8,,293
2013-1-15,32,29,26,23,20,18,81,72,63,30.45,30.35,30.15,10,10,10,14,7,16,0.00,8,,359
2013-1-16,35,32,29,25,23,21,78,70,61,30.12,30.00,29.91,10,10,9,21,9,26,T,7,,219
2013-1-17,37,31,24,28,24,15,82,71,59,30.30,30.16,30.02,10,10,9,25,11,31,T,7,Snow,274
2013-1-18,35,28,21,19,14,7,77,62,47,30.51,30.36,30.10,10,10,4,26,14,36,0.01,6,Snow,226
2013-1-19,51,43,35,29,24,19,56,48,39,30.11,29.96,29.71,10,10,10,29,19,40,0.00,3,,210
2013-1-20,47,34,20,33,15,9,68,59,49,30.20,30.05,29.69,10,9,4,40,19,49,T,7,Snow,267
2013-1-21,23,17,10,14,8,0,73,63,52,30.17,30.06,29.96,10,6,1,30,16,37,0.01,8,Snow,252
2013-1-22,11,9,7,4,0,-3,80,72,63,30.34,30.24,30.09,10,5,0,28,15,34,0.02,8,Fog-Snow,264
2013-1-23,16,12,7,12,4,-2,88,74,59,30.34,30.24,30.12,10,7,2,15,10,19,0.01,8,Snow,222
2013-1-24,21,15,9,12,8,2,92,71,49,30.61,30.36,30.10,10,7,1,23,10,31,0.02,7,Snow,299
2013-1-25,19,16,12,15,10,6,92,80,67,30.55,30.24,30.08,10,6,1,13,7,16,0.15,8,Snow,163
2013-1-26,24,20,16,20,17,11,92,80,68,30.49,30.28,30.09,10,7,2,17,8,22,T,8,Snow,257
2013-1-27,31,21,10,23,16,8,84,71,58,30.56,30.44,30.25,10,9,2,16,7,19,0.04,7,Snow,159
2013-1-28,49,40,30,47,40,23,100,89,78,30.24,30.05,29.95,10,5,1,23,13,31,0.23,8,Rain,202
2013-1-29,61,50,39,55,48,38,100,86,72,30.07,29.91,29.63,10,5,1,22,11,33,0.20,8,Rain-Thunderstorm,167
2013-1-30,63,50,36,56,48,33,93,80,67,29.61,29.34,29.19,10,9,2,38,19,48,0.52,8,Rain,214
2013-1-31,36,27,18,32,18,7,88,75,62,29.91,29.68,29.30,10,6,1,38,23,50,0.03,8,Rain-Snow,258
