EDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-6-1,91,82,72,69,65,63,73,57,41,30.06,30.00,29.93,10,10,10,18,11,25,0.00,2,,189
2013-6-2,86,79,72,70,66,62,87,71,54,29.93,29.89,29.86,10,10,2,24,12,33,0.12,6,Rain-Thunderstorm,209
2013-6-3,83,76,69,68,65,55,90,71,52,29.95,29.87,29.83,10,8,2,23,8,33,0.42,8,Rain,258
2013-6-4,78,70,62,54,45,38,63,44,25,30.14,30.08,29.97,10,10,10,18,8,22,0.00,2,,345
2013-6-5,80,70,59,55,52,48,75,56,36,30.18,30.12,30.06,10,10,10,14,6,17,0.00,5,,161
2013-6-6,76,70,64,64,60,52,87,74,60,30.09,29.99,29.87,10,9,3,18,9,23,0.85,8,Rain,140
2013-6-7,73,71,69,70,67,64,97,91,84,29.86,29.72,29.59,10,5,1,22,9,28,1.67,8,Rain,22
2013-6-8,82,75,68,66,61,58,84,67,49,30.09,29.93,29.72,10,10,9,13,6,17,T,5,Rain,316
2013-6-9,83,76,68,70,65,59,84,68,52,30.20,30.14,30.10,10,10,6,14,6,17,0.01,6,Rain,106
2013-6-10,80,75,70,73,70,66,93,84,74,30.11,29.93,29.80,10,7,0,28,8,31,2.77,8,Fog-Rain-Thunderstorm,187
2013-6-11,85,77,68,66,63,60,90,67,44,29.86,29.82,29.79,10,10,10,22,10,28,0.00,6,,244
2013-6-12,91,81,70,69,63,60,74,56,38,29.87,29.84,29.80,10,10,10,17,8,24,0.00,5,,253
2013-6-13,90,81,71,73,66,53,87,66,44,29.78,29.60,29.46,10,9,3,28,11,39,0.02,7,Rain-Thunderstorm,261
2013-6-14,81,72,62,56,52,49,73,54,35,29.98,29.83,29.61,10,10,8,26,13,35,0.02,5,Rain,343
2013-6-15,85,74,63,60,54,51,68,50,32,30.09,30.03,29.98,10,10,10,16,8,25,0.00,2,,324
2013-6-16,87,78,69,66,63,60,78,61,44,30.03,29.95,29.89,10,10,10,22,7,28,T,6,Rain,227
2013-6-17,86,80,73,72,68,65,84,71,58,29.97,29.93,29.88,10,10,9,16,7,18,T,7,Rain,181
2013-6-18,78,73,68,72,68,62,87,77,67,29.91,29.85,29.81,10,8,2,17,6,20,0.23,7,Rain,20
2013-6-19,78,73,67,63,60,58,78,63,48,30.17,30.04,29.90,10,10,10,15,6,18,0.00,6,,64
2013-6-20,80,73,66,63,59,51,87,68,48,30.28,30.24,30.18,10,10,10,14,8,18,0.00,5,,173
2013-6-21,84,74,63,65,54,47,79,54,28,30.32,30.28,30.24,10,10,10,12,4,14,0.00,2,,150
2013-6-22,86,77,67,67,64,62,87,68,48,30.27,30.22,30.15,10,10,10,18,8,22,0.00,4,,178
2013-6-23,86,79,72,73,69,66,90,76,61,30.20,30.16,30.08,10,9,1,13,5,15,0.46,6,Rain,120
2013-6-24,90,82,73,73,71,66,93,74,55,30.14,30.10,30.04,10,10,7,23,7,28,0.02,5,Rain-Thunderstorm,212
2013-6-25,94,83,72,73,68,59,87,66,44,30.04,29.99,29.91,10,10,10,32,7,38,T,3,Rain-Thunderstorm,218
2013-6-26,91,82,73,74,69,65,79,64,49,29.93,29.87,29.81,10,10,9,15,7,20,0.01,6,Rain-Thunderstorm,225
2013-6-27,84,78,72,73,70,67,90,78,65,29.85,29.72,29.64,10,8,1,18,8,24,0.23,7,Rain,201
2013-6-28,89,79,69,72,69,63,93,74,55,29.64,29.56,29.51,10,8,0,46,8,53,2.86,6,Rain-Hail-Thunderstorm,186
2013-6-29,87,79,70,71,66,59,93,66,39,29.70,29.61,29.55,10,10,7,15,7,17,0.00,3,,191
2013-6-30,87,82,76,75,73,68,88,76,63,29.86,29.78,29.71,10,8,1,16,8,20,0.28,7,Rain-Thunderstorm,172
