MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2011-12-1,63,56,49,43,33,24,77,52,27,29.91,29.69,29.51,10,10,10,21,7,26,0.02,5,Rain,253
2011-12-2,61,53,44,44,39,30,92,65,38,29.96,29.91,29.85,10,10,10,13,4,16,0.00,5,,254
2011-12-3,57,51,44,43,39,35,83,65,47,30.14,30.00,29.90,10,10,7,16,7,21,0.11,6,Rain,144
2011-12-4,56,48,40,41,36,28,92,64,35,30.18,30.11,30.06,10,10,10,10,5,15,0.00,3,,205
2011-12-5,56,48,40,39,32,17,82,57,31,30.28,30.15,30.07,10,10,8,14,5,18,0.04,3,Rain,111
2011-12-6,56,46,36,28,19,10,75,46,16,30.38,30.32,30.28,10,10,10,13,4,16,0.00,0,,99
2011-12-7,60,49,37,29,23,18,59,40,21,30.31,30.17,30.06,10,10,10,8,2,16,0.00,3,,304
2011-12-8,63,51,38,30,28,24,64,45,25,30.12,30.07,30.02,10,10,10,8,2,10,0.00,1,,144
2011-12-9,68,53,38,31,28,25,65,43,20,30.19,30.11,30.07,10,10,10,8,3,14,0.00,1,,137
2011-12-10,71,57,42,30,24,19,50,33,15,30.13,30.06,29.97,10,10,10,15,4,20,0.00,4,,79
2011-12-11,70,58,45,35,31,26,49,37,24,29.97,29.90,29.83,10,10,10,12,4,15,0.00,5,,115
2011-12-12,58,54,49,52,45,31,93,66,38,29.91,29.83,29.78,10,10,3,20,9,26,0.32,8,Rain,130
2011-12-13,55,52,48,48,47,44,93,85,77,30.02,29.91,29.88,10,9,4,16,8,23,0.49,8,Rain,116
2011-12-14,57,52,47,45,43,41,93,77,61,30.20,30.14,30.04,10,10,10,10,4,15,T,5,,171
2011-12-15,60,51,41,44,40,36,96,68,40,30.17,30.09,30.00,10,10,10,13,3,15,0.00,1,,151
2011-12-16,70,58,46,41,35,31,82,54,26,30.02,29.99,29.94,10,10,10,20,12,25,0.00,3,,82
2011-12-17,70,62,54,44,38,35,55,43,31,30.09,30.05,30.00,10,10,10,15,8,18,0.00,5,,101
2011-12-18,56,53,49,50,46,41,89,78,66,30.09,30.04,29.99,10,10,9,22,8,26,0.12,6,Rain,259
2011-12-19,58,53,48,46,43,41,86,71,55,30.05,30.00,29.96,10,10,10,14,4,18,0.00,6,,258
2011-12-20,62,57,51,48,44,42,77,64,51,30.02,29.95,29.87,10,10,8,9,4,13,T,6,Rain,269
2011-12-21,63,54,45,43,41,38,86,64,42,30.02,29.94,29.89,10,10,10,14,3,18,0.00,1,,232
2011-12-22,57,50,43,43,32,15,86,53,20,30.19,30.10,30.02,10,10,10,18,6,23,0.00,2,,82
2011-12-23,61,50,39,29,21,15,52,33,20,30.33,30.27,30.19,10,10,10,14,5,21,0.00,1,,334
2011-12-24,62,50,38,29,23,15,64,41,17,30.40,30.34,30.29,10,10,10,8,2,13,0.00,0,,330
2011-12-25,66,53,39,31,24,16,64,40,16,30.38,30.30,30.22,10,10,10,9,3,13,0.00,0,,119
2011-12-26,64,52,40,31,27,22,65,43,20,30.33,30.25,30.19,10,10,10,9,3,10,0.00,0,,100
2011-12-27,66,53,39,32,29,24,70,46,21,30.25,30.20,30.14,10,10,10,7,2,8,0.00,0,,105
2011-12-28,68,55,41,33,30,23,67,44,21,30.26,30.18,30.12,10,10,10,9,3,12,0.00,0,,111
2011-12-29,70,56,42,36,32,27,70,45,20,30.13,30.04,29.96,10,9,2,9,3,15,0.00,1,,81
2011-12-30,75,60,45,39,35,32,66,44,21,30.09,30.01,29.95,10,10,10,12,3,13,0.00,1,,98
2011-12-31,74,61,48,43,38,36,66,46,25,30.14,30.05,29.97,10,10,10,9,4,13,0.00,2,,95
