AST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-5-1,87,81,74,72,71,69,93,75,57,30.01,29.97,29.93,10,10,10,24,9,28,0.00,3,,88
2013-5-2,86,81,76,74,72,70,85,75,65,29.96,29.92,29.87,10,10,10,18,7,23,0.00,3,,78
2013-5-3,89,83,76,75,72,68,85,69,53,29.91,29.87,29.83,10,10,10,13,4,18,0.00,2,,28
2013-5-4,91,84,77,75,73,71,79,66,52,29.86,29.83,29.78,10,10,10,13,5,17,0.00,3,,309
2013-5-5,90,84,78,76,73,70,91,74,57,29.95,29.88,29.80,10,9,2,13,2,20,0.60,3,Rain,49
2013-5-6,88,83,77,77,74,72,91,81,70,30.03,29.96,29.91,10,10,10,15,3,20,T,3,Rain-Thunderstorm,57
2013-5-7,87,82,76,76,74,72,88,81,74,30.10,30.02,29.95,10,10,8,18,4,22,0.31,5,Rain-Thunderstorm,115
2013-5-8,87,81,75,77,74,73,94,84,74,30.13,30.08,30.03,10,8,2,22,8,29,1.05,6,Rain-Thunderstorm,89
2013-5-9,86,80,74,76,73,70,94,78,61,30.14,30.09,30.05,10,9,2,22,10,25,2.69,6,Rain,93
2013-5-10,87,80,72,75,72,69,88,78,68,30.09,30.04,29.96,10,8,0,21,8,28,1.57,7,Rain-Thunderstorm,82
2013-5-11,86,80,73,74,72,69,87,74,61,30.02,29.99,29.95,10,10,7,16,4,18,0.04,4,Rain,313
2013-5-12,86,81,76,73,72,71,88,77,65,30.02,29.97,29.94,10,10,10,12,4,17,T,3,,36
2013-5-13,88,82,76,76,74,72,88,78,68,30.04,30.00,29.96,10,10,9,21,7,26,0.01,2,Rain,77
2013-5-14,88,82,76,75,73,70,85,70,55,30.05,30.01,29.96,10,10,10,17,6,23,0.02,4,,100
2013-5-15,86,82,77,76,73,72,88,81,74,30.04,30.00,29.96,10,10,10,18,4,21,0.27,4,Rain,100
2013-5-16,87,82,77,74,72,71,88,75,61,30.04,30.00,29.95,10,10,10,17,7,23,0.00,3,,81
2013-5-17,87,82,77,73,72,70,82,72,61,30.09,30.03,29.99,10,10,10,23,10,31,T,3,,82
2013-5-18,87,81,75,72,70,68,82,72,61,30.08,30.05,30.01,10,10,10,21,9,25,0.00,3,,84
2013-5-19,88,82,76,74,72,69,85,72,59,30.06,30.03,29.98,10,10,10,22,9,28,T,2,Rain,90
2013-5-20,87,81,75,73,72,70,87,74,61,30.05,30.01,29.98,10,10,5,22,12,28,0.10,3,Rain,82
2013-5-21,84,80,75,74,72,70,82,76,69,30.03,29.99,29.95,10,10,2,23,12,28,0.20,5,Rain-Thunderstorm,83
2013-5-22,83,79,74,75,73,71,94,87,79,30.05,30.00,29.95,10,7,1,29,9,36,2.53,7,Rain-Thunderstorm,99
2013-5-23,85,81,76,74,71,69,87,76,65,30.07,30.03,29.99,10,10,10,24,13,30,0.34,4,Rain,83
2013-5-24,88,82,76,75,73,71,94,77,59,30.07,30.02,29.98,10,10,10,22,11,26,0.02,5,Rain,88
2013-5-25,89,82,75,75,73,69,91,72,52,30.07,30.03,29.99,10,10,2,21,9,26,0.55,5,Rain-Thunderstorm,92
2013-5-26,87,82,77,75,74,73,88,77,65,30.09,30.04,30.01,10,10,10,22,11,26,T,4,Rain,81
2013-5-27,87,79,71,77,74,70,94,82,70,30.09,30.04,30.00,10,8,1,35,10,40,1.74,5,Rain-Thunderstorm,90
2013-5-28,87,82,76,76,75,74,100,85,70,30.07,30.04,30.01,10,10,10,23,11,28,0.01,4,,77
2013-5-29,87,83,78,76,74,72,85,75,65,30.08,30.03,30.00,10,10,3,23,14,26,0.18,4,Rain,83
2013-5-30,87,82,76,76,74,73,91,81,70,30.09,30.05,30.01,10,8,2,23,12,29,1.42,4,Rain-Thunderstorm,94
2013-5-31,86,81,75,77,74,72,91,87,82,30.10,30.06,30.02,10,8,0,22,8,26,0.89,6,Fog-Rain-Thunderstorm,87
