HST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2011-4-1,83,77,71,69,66,64,90,73,55,30.11,30.07,30.02,10,10,8,22,9,30,0.01,5,Rain,65
2011-4-2,85,78,71,67,64,60,79,63,47,30.15,30.10,30.04,10,10,10,20,11,25,0.00,2,,63
2011-4-3,83,77,70,67,64,61,79,67,54,30.13,30.10,30.06,10,10,9,20,7,23,0.07,3,Rain,78
2011-4-4,85,77,68,66,63,59,90,67,44,30.11,30.04,29.98,10,10,10,18,8,30,0.01,3,,52
2011-4-5,83,76,69,66,63,59,84,67,49,30.02,29.98,29.92,10,10,10,17,8,23,0.01,3,Rain,79
2011-4-6,79,74,68,68,65,62,90,76,62,30.05,29.99,29.94,10,10,8,14,5,16,0.00,4,Rain-Thunderstorm-Tornado,39
2011-4-7,80,73,65,68,66,62,93,80,67,30.05,30.00,29.96,10,10,8,17,6,23,0.33,4,Rain-Thunderstorm,77
2011-4-8,82,75,68,70,67,63,100,76,51,30.09,30.04,29.98,10,9,2,14,6,18,0.53,4,Rain,49
2011-4-9,86,80,74,68,67,65,79,67,55,30.09,30.04,30.00,10,10,10,20,10,26,0.00,4,,60
2011-4-10,84,80,75,67,67,65,74,65,55,30.17,30.10,30.04,10,10,10,22,12,28,0.00,4,,63
2011-4-11,84,79,74,70,65,63,74,66,58,30.19,30.15,30.10,10,10,7,21,12,25,0.03,4,Rain,60
2011-4-12,83,77,71,65,63,60,73,60,47,30.16,30.09,30.03,10,10,10,21,10,28,0.01,3,,60
2011-4-13,82,75,67,69,67,64,87,75,62,30.05,30.02,29.96,10,10,10,15,6,17,0.00,3,,235
2011-4-14,82,79,75,70,68,66,79,73,67,30.07,30.02,29.98,10,10,10,13,7,16,T,5,,193
2011-4-15,81,77,73,73,71,68,100,87,74,30.04,29.99,29.95,10,8,1,18,6,23,0.26,5,Rain,188
2011-4-16,81,77,72,73,72,70,100,87,74,30.02,29.99,29.94,10,10,10,10,5,15,0.14,3,Rain,147
2011-4-17,82,77,71,72,70,68,93,81,69,30.05,30.01,29.97,10,10,10,12,4,16,0.00,3,,164
2011-4-18,82,77,71,70,67,65,87,75,62,30.07,30.03,29.98,10,10,10,18,6,23,0.01,3,,52
2011-4-19,84,78,71,67,65,62,84,68,51,30.10,30.04,29.99,10,10,10,17,7,23,0.00,2,,55
2011-4-20,83,76,68,67,66,63,90,71,51,30.07,30.04,30.01,10,10,10,16,5,20,0.01,3,,137
2011-4-21,85,77,69,67,64,60,90,67,44,30.12,30.07,30.02,10,10,10,17,6,22,0.02,2,,47
2011-4-22,87,80,72,66,64,62,73,59,45,30.14,30.09,30.05,10,10,9,16,10,24,0.03,2,,66
2011-4-23,86,79,72,66,65,62,79,62,45,30.14,30.09,30.04,10,10,10,17,7,24,0.02,3,,60
2011-4-24,86,78,69,67,65,62,90,69,48,30.10,30.06,30.00,10,10,10,20,5,23,0.00,2,,61
2011-4-25,81,77,72,69,66,63,82,70,58,30.10,30.06,30.00,10,10,8,14,5,17,0.02,5,Rain,2
2011-4-26,86,79,72,67,65,63,84,65,45,30.06,30.02,29.96,10,10,10,18,8,30,0.02,3,,42
2011-4-27,86,80,73,68,65,62,84,65,45,30.04,30.00,29.95,10,10,8,20,9,26,0.00,2,Rain,46
2011-4-28,87,80,72,68,65,61,79,61,42,30.04,30.00,29.96,10,10,10,22,12,28,0.01,2,Rain,59
2011-4-29,85,79,72,72,69,67,87,73,58,30.03,30.00,29.96,10,9,5,15,6,20,0.20,4,Rain-Thunderstorm,47
2011-4-30,86,78,69,68,65,61,90,67,44,30.02,29.98,29.94,10,10,10,16,6,22,0.00,2,,47
