CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2008-1-1,29,21,13,17,8,1,68,59,49,30.64,30.47,30.22,10,10,7,31,18,43,T,5,Snow,296
2008-1-2,23,16,8,6,2,-2,69,57,45,30.89,30.81,30.66,10,10,9,21,11,29,T,2,Snow,304
2008-1-3,34,23,11,11,7,4,76,54,32,30.86,30.68,30.48,10,10,10,18,9,24,0.00,4,,179
2008-1-4,45,37,28,26,18,12,51,43,34,30.46,30.27,30.08,10,10,10,22,13,30,0.00,7,,176
2008-1-5,58,51,43,50,44,29,77,65,53,30.05,29.92,29.86,10,10,10,20,12,26,T,7,Rain,177
2008-1-6,73,65,56,56,53,50,86,66,46,29.86,29.80,29.73,10,10,10,30,14,41,0.00,5,,186
2008-1-7,73,63,53,57,56,50,90,70,49,29.89,29.84,29.77,10,10,8,28,14,36,T,7,Rain-Thunderstorm,177
2008-1-8,66,52,37,57,48,31,93,83,72,30.05,29.79,29.65,10,6,1,32,14,39,1.56,7,Rain-Thunderstorm,236
2008-1-9,45,39,32,32,28,23,82,62,41,30.25,30.14,29.98,10,10,9,16,7,21,0.00,4,,159
2008-1-10,46,40,33,41,36,30,89,84,79,29.96,29.64,29.47,10,6,2,29,12,37,0.11,7,Rain,210
2008-1-11,44,37,29,32,26,22,82,61,40,29.96,29.87,29.71,10,8,5,24,10,30,0.00,4,,265
2008-1-12,54,42,29,31,27,22,78,55,32,30.06,29.99,29.93,10,10,7,17,7,23,0.00,5,,246
2008-1-13,35,32,28,27,20,17,75,61,47,30.20,30.13,30.05,10,9,6,23,13,30,T,6,Snow,287
2008-1-14,36,29,21,23,16,8,63,53,43,30.29,30.22,30.12,10,10,9,21,13,28,T,5,Snow,302
2008-1-15,36,26,16,17,10,7,67,50,32,30.29,30.22,30.15,10,10,10,14,7,18,0.00,0,,213
2008-1-16,46,36,25,24,20,17,68,55,41,30.14,30.10,30.04,10,10,10,17,10,21,0.00,5,,143
2008-1-17,39,31,22,34,25,11,85,69,52,30.14,29.95,29.87,10,7,2,28,14,33,T,8,Rain-Snow,223
2008-1-18,43,30,16,23,14,5,75,53,30,30.38,30.19,30.07,10,10,9,21,11,32,T,4,Snow,268
2008-1-19,19,13,7,3,-3,-8,64,49,33,30.55,30.47,30.39,10,10,10,22,11,28,0.00,1,,306
2008-1-20,22,14,5,2,-3,-7,66,49,31,30.71,30.64,30.55,10,10,10,13,4,16,0.00,2,,51
2008-1-21,40,28,16,25,9,3,61,42,23,30.63,30.40,30.15,10,9,3,22,12,30,0.01,5,Snow,163
2008-1-22,34,27,19,29,19,7,85,62,39,30.35,30.24,30.15,10,8,2,25,11,32,T,5,Snow,271
2008-1-23,39,27,15,19,11,7,68,49,29,30.27,30.18,30.08,10,9,4,20,9,29,T,3,Snow,251
2008-1-24,21,14,6,10,-3,-10,68,50,31,30.62,30.49,30.21,10,10,7,21,9,29,T,2,Snow,343
2008-1-25,29,19,9,13,3,-1,63,47,31,30.61,30.40,30.19,10,10,10,15,9,20,0.00,7,,159
2008-1-26,54,42,29,27,22,13,69,51,32,30.20,30.12,30.03,10,10,9,23,10,29,0.00,4,,235
2008-1-27,59,43,26,28,24,18,78,51,24,30.26,30.16,30.07,10,10,6,16,6,23,0.00,1,,235
2008-1-28,56,44,32,43,29,21,68,47,26,30.05,29.76,29.53,10,10,10,26,15,35,T,7,Rain,173
2008-1-29,73,44,15,52,28,0,80,62,44,30.01,29.47,29.17,10,6,1,43,21,59,T,6,Rain-Snow,270
2008-1-30,30,21,11,12,2,-4,58,43,27,30.30,30.21,30.02,10,10,10,25,9,32,0.00,2,,243
2008-1-31,30,27,23,22,19,12,88,68,47,30.27,30.09,29.86,10,3,0,21,12,26,0.30,8,Fog-Snow,61
