CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-6-1,95,87,79,75,74,72,91,70,49,29.91,29.87,29.84,10,10,9,21,9,28,0.00,4,,165
2013-6-2,86,78,69,75,70,65,100,81,61,30.05,29.96,29.90,10,9,2,30,6,38,1.32,6,Rain,9
2013-6-3,92,80,68,69,65,61,97,67,36,29.97,29.92,29.85,10,10,10,14,3,17,0.00,2,,65
2013-6-4,92,81,69,73,69,65,97,69,41,29.94,29.89,29.84,10,10,10,15,3,22,0.00,2,,156
2013-6-5,94,83,71,75,72,70,100,73,46,29.90,29.85,29.78,10,10,8,18,3,22,0.00,1,,136
2013-6-6,95,84,72,76,72,68,100,73,46,29.89,29.82,29.72,10,10,0,26,4,32,0.31,4,Rain-Thunderstorm,132
2013-6-7,88,79,69,68,64,57,97,67,37,29.95,29.91,29.86,10,10,10,15,7,18,0.00,4,,356
2013-6-8,92,80,68,72,66,61,82,63,44,29.94,29.90,29.85,10,10,10,35,4,41,0.00,5,Thunderstorm,158
2013-6-9,90,81,71,75,71,68,100,80,59,29.97,29.91,29.88,10,10,8,25,5,37,1.85,5,Rain-Thunderstorm,141
2013-6-10,93,82,70,75,72,70,100,75,49,30.00,29.97,29.96,10,10,10,21,2,25,0.00,4,Rain-Thunderstorm,157
2013-6-11,91,83,74,77,74,73,100,80,59,30.06,30.02,29.99,10,10,10,20,4,25,T,4,,160
2013-6-12,93,84,74,77,74,72,94,75,56,30.08,30.04,29.99,10,10,10,14,5,18,0.00,5,,166
2013-6-13,96,85,74,76,75,73,100,73,46,30.08,30.01,29.94,10,10,10,16,5,20,0.00,4,,187
2013-6-14,95,87,78,76,73,69,97,72,46,29.99,29.95,29.90,10,10,8,13,3,17,0.00,4,,185
2013-6-15,94,86,77,75,73,70,91,68,44,30.01,29.96,29.91,10,10,9,10,5,14,0.00,5,,190
2013-6-16,96,86,75,75,73,69,94,70,46,30.04,29.99,29.94,10,10,9,18,6,22,0.00,2,,187
2013-6-17,96,87,78,75,73,69,91,65,39,30.02,29.96,29.90,10,10,10,21,7,24,0.00,3,,194
2013-6-18,96,86,75,75,72,68,94,67,39,30.00,29.95,29.87,10,10,9,21,6,26,0.00,5,Rain-Thunderstorm,204
2013-6-19,96,85,73,75,73,68,100,71,41,30.01,29.96,29.93,10,10,9,20,4,23,0.98,5,Rain-Thunderstorm,175
2013-6-20,93,84,74,76,73,67,100,76,52,30.09,30.04,29.99,10,10,10,23,6,26,0.00,3,,174
2013-6-21,94,84,74,76,72,68,100,72,44,30.11,30.07,30.03,10,10,9,18,4,24,0.00,2,,174
2013-6-22,94,84,74,75,71,66,100,73,46,30.08,30.02,29.97,10,10,9,18,5,22,0.00,3,,163
2013-6-23,95,85,74,75,72,66,100,71,41,30.03,30.00,29.95,10,10,9,17,6,23,0.00,5,,159
2013-6-24,96,86,75,76,73,70,100,72,43,30.08,30.03,29.99,10,10,3,22,5,29,0.00,4,Rain,166
2013-6-25,97,89,80,76,74,72,85,65,45,30.05,30.01,29.96,10,10,10,22,7,28,0.00,5,,163
2013-6-26,98,89,79,74,73,67,91,65,38,30.02,29.98,29.94,10,10,10,17,7,22,0.00,3,,178
2013-6-27,98,87,75,74,72,66,94,64,33,30.05,29.99,29.93,10,10,10,16,5,20,0.00,2,,188
2013-6-28,100,89,78,75,70,50,91,62,33,30.00,29.91,29.81,10,10,10,14,6,18,0.00,4,,223
2013-6-29,107,94,80,76,71,64,79,52,25,29.87,29.80,29.71,10,10,9,18,8,22,0.00,2,,244
2013-6-30,98,86,74,73,60,54,64,45,26,29.87,29.82,29.77,10,10,10,18,7,25,0.00,5,,331
