EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2012-2-1,70,60,50,46,39,31,66,52,37,30.05,30.01,29.95,10,10,10,23,10,30,0.01,6,Rain,257
2012-2-2,57,48,39,46,36,27,86,66,45,30.33,30.09,29.98,10,10,10,23,7,33,T,6,Rain,346
2012-2-3,50,41,31,27,26,25,78,59,39,30.51,30.43,30.34,10,10,10,15,3,23,0.00,2,,294
2012-2-4,45,37,29,36,32,26,92,71,49,30.36,30.21,30.11,10,6,2,14,3,23,0.17,7,Rain-Snow,8
2012-2-5,45,38,30,34,28,26,92,71,49,30.23,30.16,30.09,10,9,4,13,5,20,T,5,Snow,353
2012-2-6,53,40,27,30,26,22,92,60,28,30.25,30.16,30.05,10,10,8,16,5,23,0.00,1,,238
2012-2-7,55,44,32,29,27,25,82,59,35,30.24,30.14,30.07,10,10,10,15,6,21,0.00,1,,307
2012-2-8,40,36,31,34,31,26,100,80,59,30.27,30.18,30.13,10,7,2,13,5,16,0.09,7,Rain-Snow,34
2012-2-9,45,38,30,34,24,20,100,69,37,30.26,30.20,30.14,10,9,4,15,6,22,0.00,3,,294
2012-2-10,46,37,27,34,25,21,85,63,40,30.19,30.07,29.91,10,10,4,10,3,21,0.01,7,Rain,21
2012-2-11,41,33,24,34,29,12,100,75,49,29.91,29.77,29.64,10,4,1,29,10,41,0.22,8,Rain-Snow,315
2012-2-12,32,27,22,13,9,5,62,51,39,30.14,30.04,29.88,10,10,8,29,16,37,T,4,Snow,290
2012-2-13,48,34,20,20,15,12,68,48,28,30.17,30.12,30.07,10,10,10,21,7,25,0.00,2,,251
2012-2-14,55,44,33,35,26,20,70,51,32,30.10,30.03,29.94,10,10,10,17,3,23,T,7,Rain,172
2012-2-15,54,45,36,33,31,28,85,63,41,30.30,30.19,30.02,10,10,10,21,6,31,0.00,4,,296
2012-2-16,45,40,35,43,38,29,100,85,70,30.30,30.15,30.02,10,6,2,8,2,12,0.12,7,Fog-Rain,130
2012-2-17,53,44,34,39,34,23,100,68,36,30.09,30.03,29.98,10,5,0,21,6,30,0.00,5,Fog,290
2012-2-18,57,43,28,34,27,21,85,59,32,30.12,30.03,29.89,10,10,10,16,6,23,0.00,3,,269
2012-2-19,44,39,34,27,23,19,59,50,41,30.11,30.02,29.91,10,10,10,14,7,24,0.00,7,,35
2012-2-20,49,39,29,23,20,18,63,46,29,30.36,30.19,29.97,10,10,10,16,7,22,0.00,3,,351
2012-2-21,49,36,23,33,25,19,88,63,38,30.35,30.13,29.86,10,10,10,22,6,33,0.00,4,,193
2012-2-22,63,50,36,37,33,27,85,56,27,29.85,29.69,29.46,10,10,10,17,6,25,0.00,6,,214
2012-2-23,65,57,48,43,37,31,80,55,30,29.67,29.57,29.45,10,10,10,23,9,31,T,5,,239
2012-2-24,54,49,43,48,42,25,93,69,45,29.63,29.49,29.37,10,6,1,36,10,48,0.16,7,Rain-Thunderstorm,51
2012-2-25,45,40,34,24,19,14,52,44,36,30.22,29.89,29.65,10,10,9,33,21,48,T,3,,274
2012-2-26,49,41,32,28,21,17,75,52,29,30.46,30.40,30.26,10,10,10,20,6,28,0.00,1,,263
2012-2-27,64,45,25,33,27,22,92,58,23,30.42,30.28,30.13,10,10,10,20,6,29,0.00,2,,222
2012-2-28,56,46,36,27,22,19,60,42,24,30.46,30.38,30.28,10,10,10,18,6,24,0.00,2,,303
2012-2-29,53,44,34,52,44,27,100,80,59,30.32,29.94,29.67,10,4,1,18,4,29,1.64,7,Rain,102
