CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-6-1,90,84,79,72,69,62,74,65,54,29.94,29.81,29.70,10,10,10,23,14,32,0.00,6,Rain,203
2013-6-2,84,76,69,58,53,44,65,45,25,30.06,29.99,29.93,10,10,10,16,9,25,0.00,3,,22
2013-6-3,90,76,64,59,57,55,75,51,31,29.99,29.91,29.82,10,10,10,14,7,17,0.00,2,,120
2013-6-4,93,83,73,67,65,59,71,56,41,29.98,29.84,29.76,10,10,10,20,14,26,0.00,3,,142
2013-6-5,91,83,75,69,67,64,76,57,41,29.91,29.83,29.74,10,10,10,29,12,34,0.00,5,,136
2013-6-6,82,76,71,70,66,63,88,74,56,29.94,29.87,29.80,10,10,4,17,8,29,0.28,6,Rain-Thunderstorm,21
2013-6-7,86,75,64,64,55,49,87,52,29,30.00,29.94,29.88,10,10,10,13,6,23,0.00,4,,24
2013-6-8,89,76,64,60,58,54,76,51,36,29.93,29.87,29.77,10,10,8,16,6,20,0.00,4,,145
2013-6-9,91,80,69,70,66,61,93,70,45,29.95,29.89,29.83,10,8,0,23,11,26,1.94,5,Rain-Thunderstorm,55
2013-6-10,100,86,73,69,64,55,79,51,24,29.94,29.91,29.87,10,10,10,14,6,16,0.00,0,,188
2013-6-11,95,85,77,73,69,66,79,57,41,30.01,29.95,29.91,10,10,10,17,10,24,0.00,3,,175
2013-6-12,95,86,78,72,69,66,79,60,38,30.06,29.98,29.91,10,10,10,15,9,23,0.00,2,,188
2013-6-13,99,89,80,70,67,63,69,50,32,30.04,29.96,29.87,10,10,10,13,7,,0.00,1,,199
2013-6-14,98,88,80,70,68,64,69,51,36,29.97,29.92,29.86,10,10,10,8,4,,0.00,5,,179
2013-6-15,91,83,75,72,70,66,84,64,52,29.99,29.93,29.87,10,9,0,33,9,45,0.32,7,Rain-Thunderstorm,138
2013-6-16,96,86,77,72,69,64,84,57,37,30.00,29.92,29.85,10,10,10,15,7,20,0.00,3,,165
2013-6-17,93,82,71,75,70,64,90,69,45,30.05,29.92,29.85,10,9,3,31,11,44,0.47,7,Rain-Thunderstorm,74
2013-6-18,87,78,71,73,69,66,84,73,53,30.02,29.94,29.90,10,10,5,14,6,24,0.17,6,Rain-Thunderstorm,44
2013-6-19,96,83,73,73,70,67,88,68,46,29.97,29.93,29.84,10,10,10,20,7,,0.00,5,,130
2013-6-20,97,87,78,73,68,63,79,54,33,30.03,29.96,29.91,10,10,10,16,13,25,0.00,5,,176
2013-6-21,97,87,78,72,67,62,77,52,32,30.05,29.99,29.94,10,9,6,18,13,26,0.00,4,,173
2013-6-22,97,86,77,71,67,64,74,52,36,30.02,29.95,29.86,10,10,8,20,14,29,0.00,4,,168
2013-6-23,97,88,79,71,67,62,74,52,33,29.97,29.91,29.86,10,10,10,20,14,29,0.00,3,,169
2013-6-24,97,87,78,72,67,62,78,55,32,30.03,29.95,29.86,10,10,10,20,13,26,0.00,3,,177
2013-6-25,98,88,79,72,67,61,74,52,30,29.98,29.90,29.81,10,10,9,22,15,32,0.00,4,,181
2013-6-26,99,88,78,70,68,63,74,52,36,29.95,29.88,29.83,10,10,10,17,14,26,0.00,2,,180
2013-6-27,102,90,81,72,68,65,69,48,34,29.99,29.92,29.85,10,10,10,12,9,17,0.00,2,,175
2013-6-28,106,94,82,67,64,61,54,40,26,29.93,29.86,29.79,10,10,10,16,7,21,0.00,5,,298
2013-6-29,100,89,78,68,61,55,71,41,22,29.88,29.83,29.78,10,10,10,15,4,24,0.00,4,,15
2013-6-30,93,86,78,65,56,52,64,38,26,29.93,29.87,29.80,10,10,10,15,7,24,0.00,3,,14
