EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-2-1,18,13,7,6,2,-1,76,65,54,30.44,30.33,30.11,10,10,5,28,11,35,T,4,Snow,256
2013-2-2,31,22,13,27,19,8,92,80,67,30.34,30.13,29.99,10,6,1,15,8,23,0.12,8,Snow,218
2013-2-3,28,22,15,21,17,12,88,80,71,30.15,30.03,29.94,10,7,2,18,10,22,0.01,7,Snow,268
2013-2-4,36,24,11,34,26,10,100,82,63,30.14,29.92,29.81,10,6,1,18,7,25,0.11,7,Rain-Snow,208
2013-2-5,38,32,25,36,30,23,100,88,75,30.02,29.91,29.85,8,5,0,16,6,22,T,7,Fog,293
2013-2-6,38,34,30,30,27,25,85,77,69,30.27,30.20,30.05,10,7,5,16,6,22,0.00,7,,17
2013-2-7,61,46,31,36,32,26,82,59,36,30.20,30.03,29.81,10,9,6,16,7,23,0.00,5,,137
2013-2-8,52,42,32,46,31,22,92,73,54,30.34,30.06,29.80,10,9,4,26,14,35,0.07,8,Rain,314
2013-2-9,41,31,21,21,19,16,77,58,38,30.43,30.35,30.23,10,10,10,12,6,14,0.00,3,,80
2013-2-10,56,44,32,47,31,19,86,62,38,30.21,30.02,29.80,10,10,5,24,13,33,0.01,8,Rain,160
2013-2-11,53,45,37,50,36,25,96,69,42,30.06,29.89,29.78,10,10,10,28,15,41,0.01,3,,236
2013-2-12,50,39,28,27,24,20,85,58,31,30.15,30.06,29.91,10,10,9,16,5,18,0.00,3,,248
2013-2-13,37,34,30,30,28,25,92,78,64,29.91,29.83,29.78,10,5,0,13,6,20,0.18,7,Fog-Snow,315
2013-2-14,54,42,30,37,32,28,100,73,46,30.01,29.91,29.84,10,8,3,23,10,28,0.00,5,,222
2013-2-15,42,34,25,29,26,19,92,73,54,30.17,30.08,30.00,10,10,7,23,8,29,T,6,Snow,284
2013-2-16,30,23,16,20,14,8,92,67,42,30.15,30.11,30.07,10,9,4,23,9,26,T,5,Snow,295
2013-2-17,32,23,13,14,8,1,88,57,26,30.26,30.19,30.11,10,10,4,12,5,15,T,3,Snow,286
2013-2-18,60,42,23,39,23,7,76,56,36,30.22,30.01,29.76,10,10,6,33,16,45,0.08,6,Rain,175
2013-2-19,46,35,24,41,25,14,92,75,58,30.14,29.89,29.67,10,9,2,29,19,39,0.17,8,Rain-Snow,256
2013-2-20,30,25,19,14,12,10,71,59,46,30.32,30.25,30.13,10,10,9,22,12,26,T,6,Snow,301
2013-2-21,33,26,19,27,19,12,77,66,54,30.36,30.24,30.05,10,9,4,26,10,30,0.21,7,Rain-Snow,59
2013-2-22,44,37,30,38,33,27,100,88,76,30.03,29.94,29.87,10,6,0,23,8,26,0.12,8,Rain,189
2013-2-23,45,38,31,33,27,23,100,73,45,30.01,29.96,29.91,10,10,5,13,7,16,0.00,4,,284
2013-2-24,43,35,26,24,22,21,84,65,45,30.16,30.08,29.96,10,10,7,12,6,16,0.00,2,,321
2013-2-25,45,35,24,25,22,20,75,58,41,30.18,30.08,29.89,10,10,9,20,10,23,0.00,3,,82
2013-2-26,50,44,37,48,39,22,100,76,52,29.85,29.50,29.35,10,6,2,20,12,38,1.02,8,Rain,132
2013-2-27,41,37,33,37,32,26,96,79,62,29.74,29.66,29.54,10,8,2,20,10,29,0.07,8,Rain-Snow,233
2013-2-28,36,34,32,32,30,27,89,82,75,29.96,29.83,29.71,10,7,2,20,11,23,0.03,8,Rain-Snow,268
