CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2011-1-1,27,19,11,8,5,-1,70,56,42,30.30,30.16,29.98,10,10,10,20,10,25,0.00,0,,268
2011-1-2,39,24,8,13,9,4,76,53,29,30.31,30.23,30.13,10,10,10,28,12,37,0.00,0,,208
2011-1-3,41,30,18,19,16,12,80,62,44,30.15,30.09,29.97,10,10,10,16,8,18,0.00,2,,231
2011-1-4,38,26,14,20,15,12,92,66,40,30.24,30.14,30.05,10,10,10,13,6,14,0.00,1,,254
2011-1-5,44,32,20,21,18,15,77,55,33,30.03,29.95,29.87,10,10,10,14,8,18,0.00,2,,253
2011-1-6,48,35,22,28,24,19,92,67,42,29.96,29.85,29.66,10,10,10,20,8,24,0.00,3,,267
2011-1-7,42,32,22,32,23,9,75,60,45,29.86,29.72,29.59,10,10,10,33,18,48,T,4,,311
2011-1-8,23,19,14,11,7,4,80,63,45,30.14,30.02,29.87,10,10,9,18,8,24,T,6,Snow,15
2011-1-9,28,24,19,16,12,7,84,65,45,30.22,30.15,30.09,10,8,2,21,13,25,0.02,8,Snow,109
2011-1-10,26,21,16,23,21,12,96,73,50,30.24,30.17,30.11,8,2,0,20,8,25,0.47,8,Fog-Snow,46
2011-1-11,16,10,3,10,1,-5,88,75,61,30.61,30.42,30.22,10,9,5,24,15,32,T,3,Snow,298
2011-1-12,12,6,0,4,-1,-6,87,77,67,30.79,30.70,30.60,10,9,4,16,7,21,0.00,3,,300
2011-1-13,27,11,-6,15,7,-8,95,76,57,30.66,30.44,30.25,10,9,7,21,10,28,0.00,4,,201
2011-1-14,31,22,13,23,18,11,88,78,68,30.32,30.25,30.18,10,8,7,13,6,15,0.00,5,,210
2011-1-15,27,22,16,21,17,10,88,76,63,30.32,30.26,30.16,10,9,7,14,8,16,0.00,6,,346
2011-1-16,24,19,13,18,13,10,88,78,68,30.31,30.19,29.95,10,9,8,13,7,15,0.00,6,,80
2011-1-17,40,32,23,38,32,18,100,87,74,29.92,29.66,29.52,8,4,2,28,12,32,0.03,8,Rain,213
2011-1-18,35,27,18,32,19,11,96,84,71,30.18,29.99,29.77,10,7,2,22,12,25,T,8,Snow,336
2011-1-19,18,15,11,12,10,7,92,83,73,30.27,30.18,30.08,10,4,0,16,9,20,0.63,8,Fog-Snow,14
2011-1-20,23,16,8,9,7,4,83,68,52,30.35,30.29,30.21,10,9,3,15,8,18,0.01,4,Snow,308
2011-1-21,27,16,4,21,12,3,92,81,70,30.21,30.03,29.93,10,7,2,17,9,21,0.04,7,Snow,146
2011-1-22,34,24,14,27,21,12,92,82,72,29.97,29.93,29.87,8,5,0,22,9,26,0.03,7,Fog-Snow,127
2011-1-23,28,20,12,27,14,9,92,83,74,30.18,30.08,29.92,7,4,1,22,11,28,0.01,8,Snow,19
2011-1-24,31,22,12,24,16,9,100,82,63,30.19,30.09,29.99,10,6,0,14,7,16,T,6,Fog-Snow,225
2011-1-25,36,28,20,25,22,19,100,81,61,30.20,30.12,30.04,10,8,4,10,4,13,0.00,2,Fog,225
2011-1-26,28,20,11,23,18,8,100,88,75,30.20,30.10,30.01,9,2,0,13,7,15,0.00,6,Fog,318
2011-1-27,44,27,10,31,20,7,92,75,57,30.11,29.98,29.88,10,6,0,17,9,23,0.00,3,Fog,236
2011-1-28,48,35,22,35,29,21,100,80,60,29.96,29.90,29.82,10,7,1,16,7,21,0.00,1,Fog,233
2011-1-29,41,35,29,30,29,26,89,80,70,30.11,29.98,29.90,10,10,9,17,9,22,0.00,4,,30
2011-1-30,29,23,16,25,18,10,96,85,73,30.32,30.23,30.10,10,9,3,21,13,23,T,7,Snow,34
2011-1-31,30,23,16,28,25,15,100,96,92,30.22,30.11,30.02,10,3,2,17,12,23,T,8,,46
