MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2011-8-1,106,94,82,70,63,58,65,43,21,29.97,29.84,29.75,10,10,10,21,7,24,0.00,3,,98
2011-8-2,113,101,89,62,57,48,41,27,13,29.85,29.73,29.62,10,10,10,16,6,20,0.00,2,,207
2011-8-3,111,98,84,70,58,52,59,37,15,29.81,29.72,29.59,10,8,1,26,10,31,0.17,5,Rain-Thunderstorm,141
2011-8-4,107,94,81,69,61,54,65,42,18,29.81,29.73,29.64,10,10,10,14,5,18,0.00,3,,194
2011-8-5,109,99,88,63,55,47,41,27,12,29.82,29.73,29.66,10,10,10,18,7,26,0.00,1,,237
2011-8-6,108,98,87,61,52,34,34,22,10,29.84,29.76,29.70,10,10,10,16,6,21,0.00,3,,272
2011-8-7,108,98,88,67,61,50,50,33,16,29.84,29.76,29.66,10,10,6,17,8,22,0.00,4,,250
2011-8-8,104,96,87,68,63,57,50,37,23,29.86,29.75,29.65,10,10,10,17,7,21,0.00,5,,208
2011-8-9,105,97,88,62,50,36,41,26,10,29.83,29.71,29.64,10,10,10,15,5,26,0.00,5,,247
2011-8-10,106,98,90,60,46,34,28,20,12,29.79,29.72,29.64,10,10,10,17,5,22,0.00,5,,301
2011-8-11,103,94,85,66,63,58,55,41,27,29.90,29.78,29.68,10,10,10,18,8,23,0.00,4,,276
2011-8-12,101,94,87,64,61,58,44,36,28,29.90,29.78,29.70,10,10,10,22,9,26,0.00,6,,243
2011-8-13,103,95,86,67,61,54,50,35,20,29.83,29.76,29.68,10,10,10,22,6,25,T,5,Thunderstorm,182
2011-8-14,109,99,88,62,59,53,41,30,18,29.81,29.73,29.62,10,10,10,17,7,22,0.00,3,,90
2011-8-15,108,99,90,63,56,47,38,27,15,29.80,29.70,29.63,10,10,10,20,7,32,0.00,5,,147
2011-8-16,107,98,88,65,58,49,46,31,15,29.84,29.77,29.68,10,10,9,17,6,25,0.00,6,Thunderstorm,188
2011-8-17,110,99,88,66,59,51,47,32,16,29.87,29.78,29.69,10,10,10,12,5,18,0.00,4,,146
2011-8-18,112,98,83,68,60,52,51,33,14,29.90,29.77,29.63,10,8,0,32,8,40,0.00,5,Thunderstorm,148
2011-8-19,106,95,83,64,62,54,55,37,19,29.83,29.75,29.64,10,10,10,17,8,25,0.00,5,,141
2011-8-20,107,97,86,64,54,42,46,30,14,29.87,29.74,29.66,10,10,10,15,6,23,0.00,2,,102
2011-8-21,108,97,86,48,43,38,22,16,10,29.83,29.76,29.70,10,10,10,13,5,16,0.00,3,,273
2011-8-22,113,101,88,57,47,42,32,22,11,29.87,29.74,29.65,10,10,10,13,4,17,0.00,4,,230
2011-8-23,114,102,89,57,50,43,34,22,10,29.76,29.68,29.60,10,10,10,13,6,21,0.00,4,,180
2011-8-24,114,102,90,56,49,41,30,20,9,29.75,29.67,29.58,10,10,10,16,8,25,0.00,3,,125
2011-8-25,113,103,92,57,53,45,32,22,12,29.82,29.73,29.61,10,8,2,26,8,33,0.00,5,,140
2011-8-26,117,105,93,60,54,48,28,20,12,29.84,29.73,29.66,10,10,10,16,8,22,0.00,4,,130
2011-8-27,112,101,90,64,58,48,38,26,14,29.86,29.77,29.66,10,8,1,37,7,43,0.00,4,,16
2011-8-28,107,98,89,70,59,53,41,30,18,29.88,29.69,28.58,10,10,10,21,9,24,0.00,3,,270
2011-8-29,112,100,88,61,52,41,38,24,10,29.77,29.68,29.59,10,10,10,22,6,26,0.00,1,,274
2011-8-30,113,102,90,56,50,45,32,22,11,29.77,29.63,29.53,10,10,10,15,5,20,0.00,2,,268
2011-8-31,112,102,91,58,50,41,32,22,11,29.68,29.61,29.54,10,10,10,21,5,26,0.00,3,,231
