HST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2012-6-1,83,78,72,66,63,60,79,65,51,30.18,30.13,30.09,10,10,10,24,12,33,T,4,Rain,61
2012-6-2,84,78,72,63,60,56,73,57,40,30.17,30.13,30.10,10,10,10,26,14,36,T,3,Rain,51
2012-6-3,83,78,73,64,61,59,64,56,47,30.13,30.09,30.05,10,10,10,24,13,31,T,4,,52
2012-6-4,85,79,73,65,64,61,73,59,44,30.12,30.06,30.03,10,10,10,25,16,32,0.00,2,,57
2012-6-5,85,80,74,68,64,62,73,61,48,30.11,30.08,30.05,10,10,10,23,14,30,0.00,3,,58
2012-6-6,85,79,73,70,66,63,87,69,51,30.10,30.07,30.03,10,10,9,25,12,31,T,4,Rain,61
2012-6-7,86,80,74,69,65,61,73,59,44,30.09,30.06,30.02,10,10,10,21,11,28,0.00,4,Rain,62
2012-6-8,86,80,74,69,65,61,84,64,44,30.08,30.05,30.00,10,10,10,20,10,28,T,4,,55
2012-6-9,85,80,74,67,63,61,73,59,44,30.06,30.02,29.97,10,10,10,23,12,29,0.00,4,,60
2012-6-10,85,79,73,67,64,60,79,62,44,30.05,30.01,29.98,10,10,10,21,13,29,T,3,Rain,54
2012-6-11,86,78,70,68,65,63,84,66,48,30.06,30.03,29.99,10,10,9,16,7,23,0.00,2,,39
2012-6-12,83,77,71,71,67,64,84,71,58,30.06,30.02,29.99,10,10,10,18,9,23,0.03,3,,77
2012-6-13,83,77,71,71,68,66,90,76,62,30.06,30.02,29.99,10,10,10,12,5,15,T,3,,114
2012-6-14,84,78,71,69,67,63,90,73,55,30.08,30.03,29.99,10,10,10,17,8,23,0.00,3,,81
2012-6-15,87,80,72,68,64,58,90,65,40,30.12,30.07,30.04,10,10,10,17,7,22,0.00,2,,53
2012-6-16,85,79,73,70,66,60,79,62,44,30.14,30.09,30.06,10,10,10,21,11,28,T,4,Rain,59
2012-6-17,85,81,76,69,65,61,82,65,48,30.17,30.13,30.10,10,10,10,29,17,37,0.00,5,,66
2012-6-18,84,79,74,65,62,61,74,61,47,30.14,30.09,30.04,10,10,10,26,17,36,0.00,4,,44
2012-6-19,85,79,72,75,70,66,94,75,55,30.03,29.98,29.94,10,10,6,22,13,30,T,6,Rain,54
2012-6-20,85,80,74,72,68,61,93,70,47,30.05,30.00,29.96,10,10,10,25,11,36,T,4,Rain,57
2012-6-21,86,80,74,71,67,61,93,69,44,30.08,30.03,30.00,10,10,10,22,14,29,0.00,3,,57
2012-6-22,86,80,74,72,67,60,93,68,42,30.09,30.06,30.01,10,10,10,24,11,30,0.01,3,,58
2012-6-23,85,79,73,74,69,62,100,78,55,30.10,30.07,30.04,10,10,10,24,12,29,T,5,Rain,63
2012-6-24,85,79,72,72,67,62,93,71,48,30.14,30.10,30.06,10,10,10,28,17,36,T,3,,59
2012-6-25,84,78,72,73,66,63,100,78,55,30.17,30.14,30.11,10,10,8,26,17,35,0.01,5,Rain,63
2012-6-26,82,77,71,68,66,62,90,72,54,30.16,30.12,30.07,10,10,7,23,12,30,0.01,6,Rain,51
2012-6-27,84,77,70,65,63,61,84,66,47,30.08,30.05,30.01,10,10,10,28,16,38,T,3,Rain,48
2012-6-28,84,79,73,66,64,63,73,62,51,30.12,30.07,30.01,10,10,10,26,15,32,T,5,Rain,60
2012-6-29,86,80,74,65,63,61,74,59,44,30.13,30.10,30.07,10,10,10,25,14,35,0.01,2,,59
2012-6-30,85,79,73,67,64,62,73,61,48,30.08,30.04,29.99,10,10,10,21,11,26,T,3,,50
