EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-2-1,16,11,5,8,2,-2,80,70,59,30.44,30.32,30.14,10,9,2,29,14,33,T,5,Snow,258
2013-2-2,28,22,16,23,17,9,92,80,67,30.29,30.11,30.01,10,7,1,22,11,26,0.07,8,Snow,226
2013-2-3,25,18,10,19,13,7,92,82,71,30.12,30.04,29.98,10,8,2,23,9,28,T,7,Snow,266
2013-2-4,37,27,17,31,23,13,89,75,61,30.11,29.91,29.79,10,9,1,16,7,21,0.01,7,Snow,206
2013-2-5,36,29,22,31,25,19,89,80,70,30.05,29.92,29.85,10,7,4,18,8,24,0.00,7,,275
2013-2-6,34,31,27,28,24,21,85,75,64,30.28,30.21,30.03,10,8,6,17,6,21,0.00,6,,108
2013-2-7,53,41,28,45,33,25,100,73,46,30.19,29.99,29.81,10,7,3,14,7,18,0.12,6,Rain,136
2013-2-8,43,37,30,37,29,23,100,86,72,30.36,30.13,29.86,10,10,7,25,14,35,T,8,Rain,319
2013-2-9,39,32,24,24,22,20,81,68,54,30.42,30.33,30.17,10,10,9,15,7,18,0.00,4,,116
2013-2-10,50,41,32,48,35,21,93,77,60,30.16,29.92,29.70,10,10,4,24,13,31,0.10,8,Rain,150
2013-2-11,51,41,31,48,31,25,93,74,54,30.06,29.88,29.70,10,10,10,40,19,45,0.00,5,,250
2013-2-12,45,34,23,29,26,22,92,71,49,30.16,30.06,29.95,10,9,6,14,7,18,0.00,3,,278
2013-2-13,45,37,28,29,25,23,92,69,45,29.93,29.85,29.79,10,9,7,14,6,17,0.00,5,,281
2013-2-14,50,41,31,35,32,26,100,78,56,30.01,29.87,29.81,10,8,5,25,13,31,0.00,4,,230
2013-2-15,39,31,22,30,24,16,92,76,59,30.19,30.10,29.99,10,9,6,23,9,29,T,6,Snow,282
2013-2-16,26,23,19,18,13,8,84,67,50,30.16,30.13,30.09,10,9,7,22,11,29,T,6,Snow,296
2013-2-17,32,22,11,14,7,2,84,55,26,30.26,30.20,30.15,10,10,9,16,6,18,T,3,Snow,147
2013-2-18,60,43,26,43,29,12,92,67,41,30.14,29.88,29.58,10,9,5,40,19,51,0.20,6,Rain,173
2013-2-19,46,34,21,43,21,11,92,76,60,30.17,29.89,29.57,10,8,1,40,23,59,0.06,8,Rain-Snow,266
2013-2-20,27,19,11,15,9,3,80,65,50,30.35,30.28,30.15,10,10,9,22,12,32,T,6,Snow,312
2013-2-21,31,24,17,26,18,12,85,72,58,30.37,30.22,29.99,10,8,2,24,11,33,0.33,8,Rain-Snow,80
2013-2-22,36,33,29,32,30,26,100,88,75,30.00,29.90,29.82,10,6,0,26,13,32,0.06,8,Fog-Rain-Snow,171
2013-2-23,36,29,22,23,21,18,81,69,56,30.01,29.99,29.94,10,10,7,16,9,22,0.00,4,,265
2013-2-24,41,31,20,25,21,18,92,72,52,30.15,30.08,29.97,10,9,5,15,6,17,0.00,2,,311
2013-2-25,44,35,26,26,23,21,81,63,45,30.16,30.06,29.86,10,10,8,21,11,25,0.00,3,,87
2013-2-26,41,37,33,40,34,24,100,80,59,29.84,29.50,29.37,10,4,1,28,13,36,1.26,8,Rain,82
2013-2-27,41,36,31,38,31,28,96,91,85,29.72,29.62,29.49,10,6,1,26,17,33,0.05,8,Snow,238
2013-2-28,37,34,31,32,30,28,100,91,82,30.00,29.84,29.69,10,7,2,21,14,26,0.01,8,Snow,296
