HST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2009-5-1,82,76,69,64,62,59,73,64,54,30.13,30.08,30.04,10,10,10,14,7,17,0.00,3,,10
2009-5-2,84,77,69,65,63,61,78,63,47,30.13,30.08,30.02,10,10,10,16,8,21,0.00,2,,81
2009-5-3,82,76,69,68,66,63,79,71,62,30.14,30.11,30.06,10,10,10,13,6,14,0.00,1,,241
2009-5-4,84,77,69,67,65,63,84,69,54,30.12,30.08,30.02,10,9,7,15,6,20,0.00,2,,262
2009-5-5,86,78,70,66,64,60,79,63,47,30.11,30.05,29.99,10,10,8,14,6,18,0.00,2,,27
2009-5-6,83,77,71,69,66,64,79,69,58,30.08,30.03,29.97,10,10,10,13,7,16,0.00,2,,141
2009-5-7,83,77,71,69,67,65,79,71,62,30.07,30.03,29.99,10,10,10,14,7,15,0.00,2,,129
2009-5-8,86,80,74,67,64,62,79,64,48,30.05,30.01,29.96,10,10,10,22,12,26,0.00,3,,64
2009-5-9,88,79,70,67,64,62,79,61,43,30.05,30.02,29.97,10,10,10,18,9,22,0.00,2,,51
2009-5-10,85,80,74,68,65,62,79,64,48,30.04,30.00,29.95,10,10,10,17,7,21,0.00,4,,65
2009-5-11,87,80,72,64,62,59,73,58,42,30.01,29.98,29.94,10,10,10,17,10,22,0.00,2,,56
2009-5-12,86,80,73,64,62,59,73,58,42,30.02,29.98,29.93,10,10,10,21,11,25,0.00,2,,60
2009-5-13,84,77,69,64,62,61,78,63,47,30.04,30.00,29.94,10,10,10,15,8,22,0.00,3,,71
2009-5-14,84,78,71,66,63,61,69,60,51,30.02,29.99,29.95,10,10,10,17,7,21,0.00,3,,117
2009-5-15,84,78,71,67,64,63,79,67,54,30.03,30.00,29.95,10,10,10,12,5,16,0.00,2,,148
2009-5-16,83,77,71,66,65,64,79,67,55,30.00,29.96,29.91,10,10,10,13,5,16,0.00,1,,189
2009-5-17,85,78,71,70,65,61,79,69,58,29.95,29.89,29.82,10,10,10,21,9,26,0.10,3,Rain,329
2009-5-18,82,76,70,63,59,57,73,59,45,29.91,29.87,29.83,10,10,10,16,9,23,T,5,,4
2009-5-19,82,77,72,61,58,55,64,52,40,29.93,29.89,29.85,10,10,10,18,10,23,0.00,2,,294
2009-5-20,81,76,70,64,61,60,78,65,51,29.95,29.91,29.88,10,10,10,13,6,16,0.00,5,,253
2009-5-21,82,75,68,63,61,57,78,63,48,29.94,29.90,29.85,10,10,10,16,7,18,0.00,3,,286
2009-5-22,82,75,67,65,62,60,81,66,51,29.91,29.88,29.84,10,10,10,15,6,21,0.00,2,,230
2009-5-23,83,77,70,68,64,61,79,63,47,29.96,29.89,29.84,10,10,9,14,5,20,T,3,,173
2009-5-24,82,77,72,71,69,68,93,79,65,29.99,29.94,29.90,10,10,7,15,6,17,0.03,3,Rain,182
2009-5-25,83,78,72,70,67,65,84,70,55,30.00,29.97,29.93,10,10,10,12,5,18,0.00,3,,198
2009-5-26,86,81,76,72,69,66,74,65,55,30.00,29.97,29.94,10,9,5,15,6,20,0.00,2,,202
2009-5-27,86,81,76,72,70,67,74,68,61,29.98,29.96,29.93,10,9,8,14,5,17,0.01,4,Rain,236
2009-5-28,87,81,75,72,70,68,82,71,59,29.98,29.95,29.93,10,9,7,14,4,16,0.35,5,Rain,273
2009-5-29,88,83,77,69,68,66,74,64,53,30.02,29.98,29.94,10,10,10,15,6,17,0.59,5,,79
2009-5-30,88,82,76,71,69,67,74,65,55,30.01,29.98,29.94,10,10,10,18,7,23,0.00,3,,76
2009-5-31,92,84,75,70,68,66,79,62,44,30.01,29.97,29.91,10,10,10,22,7,28,0.00,2,,229
