MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2012-8-1,103,94,84,67,58,48,56,37,17,29.96,29.88,29.80,10,10,10,16,7,25,0.00,2,,253
2012-8-2,107,96,85,59,54,47,40,28,15,29.88,29.79,29.70,10,10,10,16,4,22,0.00,2,,237
2012-8-3,109,98,87,59,53,46,39,27,14,29.79,29.71,29.61,10,10,10,13,6,22,0.00,3,,280
2012-8-4,111,100,88,56,49,46,32,22,12,29.78,29.72,29.66,10,10,10,14,5,22,0.00,3,,313
2012-8-5,107,98,89,63,52,46,32,25,17,29.99,29.85,29.76,10,10,9,25,7,36,T,5,Rain,197
2012-8-6,112,100,88,61,57,53,38,27,16,29.94,29.84,29.74,10,10,10,22,6,25,T,3,,119
2012-8-7,112,101,90,62,57,51,38,27,15,29.86,29.78,29.68,10,10,10,14,6,21,0.00,2,,258
2012-8-8,116,105,93,59,54,47,30,21,11,29.81,29.74,29.63,10,10,8,26,8,32,0.00,3,,258
2012-8-9,114,104,93,61,54,46,32,22,12,29.86,29.75,29.65,10,10,10,15,5,21,0.00,3,,179
2012-8-10,113,102,90,61,53,47,34,23,12,29.80,29.69,29.58,10,10,10,13,6,20,0.00,1,,268
2012-8-11,110,101,92,57,54,48,32,24,15,29.80,29.69,29.62,10,9,1,21,6,26,0.00,5,,158
2012-8-12,115,103,91,58,52,46,32,22,11,29.76,29.67,29.59,10,10,10,13,5,17,0.00,4,,149
2012-8-13,115,103,90,56,51,45,30,21,11,29.81,29.68,29.60,10,10,6,29,7,33,T,3,,198
2012-8-14,113,98,83,70,55,47,58,35,12,29.78,29.68,29.55,10,10,2,33,6,44,0.05,5,Rain-Thunderstorm,172
2012-8-15,98,90,81,70,64,57,65,46,27,29.85,29.75,29.69,10,9,2,21,8,28,T,6,Rain,242
2012-8-16,99,91,83,72,65,59,50,42,33,29.96,29.84,29.75,10,10,8,23,8,28,0.03,6,Rain,283
2012-8-17,96,86,76,73,69,65,82,61,39,29.97,29.90,29.82,10,10,7,25,7,31,0.17,6,Rain-Thunderstorm,235
2012-8-18,100,91,82,71,67,59,65,49,33,29.92,29.81,29.71,10,10,10,17,7,23,0.00,4,,242
2012-8-19,104,95,85,71,65,61,65,46,27,29.82,29.74,29.65,10,10,7,24,7,32,0.00,4,,262
2012-8-20,106,96,86,67,64,60,50,38,25,29.89,29.76,29.66,10,10,8,17,8,22,0.00,4,Thunderstorm,200
2012-8-21,102,89,75,73,67,59,88,58,28,29.98,29.80,29.67,10,9,2,29,10,36,0.33,6,Rain-Thunderstorm,285
2012-8-22,91,84,76,73,71,68,87,70,52,29.89,29.82,29.77,10,10,10,17,7,22,0.07,5,Rain,131
2012-8-23,94,84,73,73,70,64,94,67,40,29.89,29.82,29.74,10,9,1,31,7,35,0.80,6,Rain-Thunderstorm,187
2012-8-24,98,90,81,73,67,57,71,49,27,29.87,29.76,29.68,10,10,10,14,6,17,0.00,3,,120
2012-8-25,103,92,81,70,61,51,64,42,19,29.77,29.71,29.64,10,10,10,15,5,18,0.00,2,,249
2012-8-26,105,95,84,65,56,42,52,33,13,29.85,29.76,29.70,10,10,10,15,5,21,0.00,2,,277
2012-8-27,107,96,85,62,58,54,44,31,17,29.90,29.79,29.70,10,10,10,12,4,17,0.00,3,,91
2012-8-28,109,98,86,64,57,46,46,30,14,29.87,29.78,29.68,10,10,10,15,6,23,0.00,2,,102
2012-8-29,106,96,85,66,61,54,48,35,22,29.86,29.75,29.66,10,10,9,18,6,24,T,2,Rain,201
2012-8-30,102,94,85,66,64,60,55,42,29,29.80,29.73,29.66,10,10,10,22,9,29,0.00,3,,280
2012-8-31,102,93,84,63,62,60,48,37,25,29.88,29.78,29.72,10,10,10,15,6,29,0.00,4,,235
