CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-6-1,87,78,68,68,66,64,90,71,51,30.01,29.93,29.83,10,9,0,26,10,36,0.52,6,Rain-Thunderstorm,209
2013-6-2,80,73,65,66,64,59,93,76,58,29.97,29.93,29.87,10,10,10,12,4,20,0.01,6,Rain,301
2013-6-3,79,70,60,61,57,54,90,67,43,30.04,29.98,29.94,10,10,8,14,6,21,0.00,4,,3
2013-6-4,84,70,56,59,57,55,93,67,40,30.05,30.01,29.96,10,10,7,12,4,15,0.00,4,,56
2013-6-5,81,72,63,68,64,59,93,78,62,30.01,29.93,29.85,10,10,5,15,5,22,0.07,6,Rain,178
2013-6-6,83,76,68,68,66,64,93,78,62,29.86,29.81,29.75,10,9,2,16,5,24,0.31,7,Rain,225
2013-6-7,82,74,66,66,65,62,93,72,51,29.88,29.80,29.75,10,7,2,16,3,21,0.16,7,Rain-Thunderstorm,303
2013-6-8,84,74,64,65,62,54,100,67,34,30.02,29.94,29.86,10,4,0,13,3,16,0.00,5,Fog,256
2013-6-9,83,73,63,70,66,60,90,79,67,30.05,29.99,29.88,10,8,1,18,6,22,0.66,7,Rain-Thunderstorm,162
2013-6-10,86,77,67,70,66,62,100,76,51,29.95,29.89,29.84,10,9,0,21,6,28,1.09,6,Fog-Rain-Thunderstorm,216
2013-6-11,93,81,68,72,68,63,97,69,41,30.02,29.98,29.95,10,9,2,12,4,21,0.00,5,Fog,214
2013-6-12,93,86,78,73,71,68,79,62,44,30.05,29.97,29.89,10,10,10,14,7,20,0.00,3,,230
2013-6-13,90,80,69,72,68,58,69,60,51,29.95,29.86,29.81,10,10,10,23,11,30,T,3,,286
2013-6-14,84,72,60,58,55,54,84,59,34,30.03,29.99,29.94,10,10,10,17,7,23,0.00,2,,13
2013-6-15,90,76,62,64,60,56,90,62,34,30.09,30.05,30.00,10,10,10,12,3,15,0.00,4,,186
2013-6-16,88,78,68,70,66,63,84,68,51,30.07,30.02,29.97,10,10,10,15,5,20,0.00,7,,215
2013-6-17,88,79,69,71,68,65,93,74,55,29.99,29.95,29.89,10,10,8,18,5,22,0.03,6,Rain,122
2013-6-18,84,76,68,70,65,61,97,73,48,29.96,29.90,29.83,10,7,0,18,7,26,0.76,7,Fog-Rain,24
2013-6-19,90,79,67,68,64,60,93,66,38,30.07,30.00,29.94,10,10,7,13,4,15,0.00,4,,38
2013-6-20,88,77,66,67,65,57,93,69,45,30.16,30.12,30.07,10,10,7,26,4,33,0.80,4,Fog-Rain-Thunderstorm,160
2013-6-21,88,77,65,68,65,63,93,68,43,30.22,30.17,30.12,10,10,10,18,5,22,0.00,2,,157
2013-6-22,91,80,68,69,65,61,90,66,41,30.20,30.13,30.06,10,9,4,16,4,22,0.06,4,Rain-Thunderstorm,188
2013-6-23,90,79,68,69,65,62,87,65,43,30.16,30.10,30.05,10,10,7,14,4,23,0.00,4,,172
2013-6-24,93,81,69,69,68,66,93,71,49,30.17,30.11,30.07,10,10,10,18,5,24,T,4,,188
2013-6-25,93,81,69,71,70,68,97,72,47,30.12,30.05,29.96,10,10,7,14,6,18,0.00,3,,198
2013-6-26,93,83,73,71,70,67,87,64,41,30.00,29.93,29.83,10,10,10,20,9,26,T,5,,220
2013-6-27,96,85,73,73,69,66,74,58,41,29.90,29.84,29.81,10,10,10,16,8,24,T,5,Rain-Thunderstorm,272
2013-6-28,92,82,72,70,67,60,90,63,36,29.82,29.74,29.67,10,10,10,18,5,23,0.01,5,,292
2013-6-29,90,78,65,62,60,57,87,62,36,29.72,29.67,29.63,10,10,10,18,6,24,T,3,,266
2013-6-30,85,73,61,64,61,58,93,69,45,29.79,29.74,29.69,10,10,10,13,4,20,0.00,4,,309
