MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2011-2-1,-1,-7,-13,-12,-17,-20,75,67,58,30.78,30.57,30.21,10,8,2,22,12,28,T,6,,18
2011-2-2,6,-5,-17,-10,-15,-23,74,60,46,30.76,30.64,30.32,10,10,9,14,5,17,0.00,2,,219
2011-2-3,30,15,0,27,13,-13,92,64,36,30.52,30.27,30.13,10,5,0,18,10,21,0.13,5,Fog-Snow,261
2011-2-4,40,29,17,31,23,13,84,67,50,30.22,30.04,29.78,10,10,9,16,9,20,0.00,5,,237
2011-2-5,40,34,27,29,26,20,92,70,48,29.95,29.81,29.68,10,5,0,24,11,29,0.07,6,Fog-Snow,329
2011-2-6,30,20,10,23,16,6,92,70,47,30.38,30.13,29.94,10,7,2,30,12,37,0.03,7,Snow,351
2011-2-7,44,24,4,27,11,-1,83,58,33,30.32,29.93,29.71,10,7,0,15,7,17,0.00,6,Fog-Snow,84
2011-2-8,8,2,-4,2,-4,-8,87,78,68,30.56,30.23,30.02,10,3,0,31,8,37,0.15,8,Fog-Snow,26
2011-2-9,19,6,-7,-1,-7,-13,87,63,39,30.58,30.37,30.00,10,8,1,16,10,20,0.00,2,,220
2011-2-10,35,16,-4,13,2,-7,70,47,23,30.20,30.10,29.92,10,10,10,16,7,39,0.00,3,,196
2011-2-11,41,27,13,18,10,3,67,49,30,30.31,30.22,30.06,10,10,10,15,8,18,0.00,2,,199
2011-2-12,55,39,22,19,14,9,50,37,24,30.21,30.15,30.05,10,10,10,18,12,18,0.00,4,,239
2011-2-13,66,50,33,22,14,7,56,34,11,30.13,29.95,29.82,10,10,10,30,13,39,0.00,4,,223
2011-2-14,57,44,30,30,23,18,75,51,27,30.13,29.98,29.85,10,10,10,26,10,33,0.00,5,,192
2011-2-15,65,48,31,27,19,13,52,33,14,30.01,29.87,29.71,10,10,10,25,11,31,0.00,4,,197
2011-2-16,67,52,36,21,14,5,37,25,12,29.78,29.55,29.37,10,10,10,32,17,39,0.00,4,,220
2011-2-17,51,42,33,23,15,8,59,39,18,30.05,29.68,29.37,10,10,10,30,15,37,0.00,3,,332
2011-2-18,56,39,22,18,14,11,71,45,18,30.07,30.01,29.89,10,10,10,29,13,33,0.00,4,,179
2011-2-19,65,46,26,35,23,17,70,45,19,30.02,29.78,29.37,10,10,10,26,11,32,0.00,4,,173
2011-2-20,49,34,18,34,16,-9,92,51,9,29.74,29.58,29.35,10,7,0,38,15,45,0.00,5,Fog,90
2011-2-21,47,32,16,19,12,1,92,54,16,29.92,29.82,29.74,10,7,0,18,7,22,0.00,4,Fog,104
2011-2-22,54,34,14,15,5,-8,74,41,8,29.88,29.77,29.67,10,10,10,15,7,18,0.00,1,,160
2011-2-23,50,36,22,15,11,1,62,42,21,29.86,29.80,29.68,10,10,10,30,15,37,0.00,2,,131
2011-2-24,44,32,19,19,17,13,84,60,36,29.98,29.85,29.75,10,10,6,22,8,25,T,5,,69
2011-2-25,24,19,13,18,14,10,92,79,65,29.99,29.87,29.59,10,4,0,15,7,18,T,7,Fog,53
2011-2-26,59,38,16,23,12,7,80,47,13,29.65,29.52,29.39,10,9,7,29,15,36,0.00,3,,237
2011-2-27,50,35,19,23,12,1,81,48,15,29.94,29.55,29.37,10,10,10,21,9,24,0.00,4,,147
2011-2-28,63,41,19,18,1,-15,84,44,4,30.04,29.96,29.90,10,10,10,23,11,29,0.00,4,,207
